ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
bilbao,48020,2026-08-25,2026-08-22T21:05:11,27,18,90,65,27,18,7.0,15,N,,23,Intervalos nubosos con lluvia,90
bilbao,48020,2026-08-26,2026-08-22T21:05:11,34,17,90,35,34,17,6.0,15,S,,44,Nuboso con lluvia escasa,75
bilbao,48020,2026-08-27,2026-08-22T21:05:11,29,16,85,35,29,16,,20,SO,,23,Intervalos nubosos con lluvia,90
bilbao,48020,2026-08-28,2026-08-22T21:05:11,28,16,90,35,28,16,,10,O,,43,Intervalos nubosos con lluvia escasa,60
zaragoza,50297,2026-08-22,2026-08-22T21:05:11,32,17,75,45,31,17,7.0,0,,,,,0
zaragoza,50297,2026-08-23,2026-08-22T21:05:11,34,22,80,30,35,22,7.0,15,SE,,43,Intervalos nubosos con lluvia escasa,70
zaragoza,50297,2026-08-24,2026-08-22T21:05:11,34,22,90,15,34,22,7.0,15,SE,,43,Intervalos nubosos con lluvia escasa,80
zaragoza,50297,2026-08-25,2026-08-22T21:05:11,34,21,85,25,34,21,7.0,10,SO,,17,Nubes altas,0
zaragoza,50297,2026-08-26,2026-08-22T21:05:11,37,21,70,30,37,21,7.0,15,SE,,13,Intervalos nubosos,10
zaragoza,50297,2026-08-27,2026-08-22T21:05:11,34,20,80,15,34,20,,15,SO,,13,Intervalos nubosos,10
zaragoza,50297,2026-08-28,2026-08-22T21:05:11,31,17,40,20,31,17,,0,C,,11,Despejado,0
a_coruna,15030,2026-08-22,2026-08-22T21:05:11,27,16,85,60,27,16,6.0,0,,,,,0
a_coruna,15030,2026-08-23,2026-08-22T21:05:11,24,17,100,65,24,17,6.0,5,SE,,23,Intervalos nubosos con lluvia,100
a_coruna,15030,2026-08-24,2026-08-22T21:05:11,24,17,100,65,24,17,6.0,0,C,,26,Cubierto con lluvia,100
a_coruna,15030,2026-08-25,2026-08-22T21:05:11,23,18,90,70,23,18,6.0,15,SO,,23,Intervalos nubosos con lluvia,100
a_coruna,15030,2026-08-26,2026-08-22T21:05:11,22,17,85,70,22,17,5.0,20,S,,25,Muy nuboso con lluvia,100
a_coruna,15030,2026-08-27,2026-08-22T21:05:11,22,16,85,65,22,16,,25,SO,45,24,Nuboso con lluvia,100
a_coruna,15030,2026-08-28,2026-08-22T21:05:11,23,18,85,60,23,18,,25,SO,45,25,Muy nuboso con lluvia,100
mataro,08121,2026-08-22,2026-08-22T21:05:11,29,21,75,65,29,21,7.0,0,,,,,0
mataro,08121,2026-08-23,2026-08-22T21:05:11,30,21,85,65,32,22,7.0,15,S,,13,Intervalos nubosos,45
mataro,08121,2026-08-24,2026-08-22T21:05:11,30,22,95,60,31,22,7.0,10,S,,23,Intervalos nubosos con lluvia,100
mataro,08121,2026-08-25,2026-08-22T21:05:11,33,22,80,50,33,22,7.0,20,SO,45,13,Intervalos nubosos,10
mataro,08121,2026-08-26,2026-08-22T21:05:11,30,24,80,65,30,24,7.0,15,SE,,13,Intervalos nubosos,35
mataro,08121,2026-08-27,2026-08-22T21:05:11,32,24,80,45,32,24,,20,SO,40,13,Intervalos nubosos,15
mataro,08121,2026-08-28,2026-08-22T21:05:11,30,23,60,45,30,23,,15,SE,,13,Intervalos nubosos,20
