ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-13,2026-09-13T09:05:12,32,19,60,25,32,19,6.0,0,,,,,0
madrid,28079,2026-09-14,2026-09-13T09:05:12,34,20,50,20,34,19,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-15,2026-09-13T09:05:12,35,20,40,10,35,20,6.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-16,2026-09-13T09:05:12,30,18,55,25,30,18,6.0,10,NE,,12,Poco nuboso,5
madrid,28079,2026-09-17,2026-09-13T09:05:12,30,15,60,30,30,15,7.0,0,C,,12,Poco nuboso,5
madrid,28079,2026-09-18,2026-09-13T09:05:12,29,17,55,25,29,17,,5,NE,,12,Poco nuboso,0
madrid,28079,2026-09-19,2026-09-13T09:05:12,30,17,55,20,30,17,,0,C,,11,Despejado,5
barcelona,08019,2026-09-13,2026-09-13T09:05:12,30,20,85,30,30,20,6.0,0,,,,,0
barcelona,08019,2026-09-14,2026-09-13T09:05:12,32,20,80,35,32,21,6.0,0,C,,12,Poco nuboso,0
barcelona,08019,2026-09-15,2026-09-13T09:05:12,32,21,75,40,32,21,6.0,10,SE,,11,Despejado,0
barcelona,08019,2026-09-16,2026-09-13T09:05:12,29,21,90,55,29,21,6.0,15,S,,23,Intervalos nubosos con lluvia,95
barcelona,08019,2026-09-17,2026-09-13T09:05:12,27,21,90,50,27,21,6.0,15,S,,43,Intervalos nubosos con lluvia escasa,90
barcelona,08019,2026-09-18,2026-09-13T09:05:12,26,21,90,60,26,21,,15,SE,,45,Muy nuboso con lluvia escasa,85
barcelona,08019,2026-09-19,2026-09-13T09:05:12,28,19,90,55,28,19,,15,S,,43,Intervalos nubosos con lluvia escasa,55
valencia,46250,2026-09-13,2026-09-13T09:05:12,29,18,85,45,29,18,6.0,0,,,,,0
valencia,46250,2026-09-14,2026-09-13T09:05:12,30,18,85,30,30,18,6.0,10,SE,,11,Despejado,0
valencia,46250,2026-09-15,2026-09-13T09:05:12,31,19,75,40,31,19,6.0,10,SE,,11,Despejado,0
valencia,46250,2026-09-16,2026-09-13T09:05:12,28,20,85,60,28,20,6.0,15,NE,,13,Intervalos nubosos,35
valencia,46250,2026-09-17,2026-09-13T09:05:12,28,20,85,60,28,20,6.0,5,E,,44,Nuboso con lluvia escasa,55
valencia,46250,2026-09-18,2026-09-13T09:05:12,28,21,85,70,28,21,,10,E,,45,Muy nuboso con lluvia escasa,55
valencia,46250,2026-09-19,2026-09-13T09:05:12,29,19,90,55,29,19,,10,E,,13,Intervalos nubosos,45
bilbao,48020,2026-09-13,2026-09-13T09:05:12,30,12,95,45,30,12,6.0,0,,,,,0
bilbao,48020,2026-09-14,2026-09-13T09:05:12,33,14,80,25,33,14,6.0,10,E,,12,Poco nuboso,0
bilbao,48020,2026-09-15,2026-09-13T09:05:12,30,16,85,50,30,16,6.0,15,NO,,43,Intervalos nubosos con lluvia escasa,95
bilbao,48020,2026-09-16,2026-09-13T09:05:12,22,15,95,60,22,15,5.0,15,N,,24,Nuboso con lluvia,100
bilbao,48020,2026-09-17,2026-09-13T09:05:12,22,13,95,65,22,13,5.0,10,N,,45,Muy nuboso con lluvia escasa,90
bilbao,48020,2026-09-18,2026-09-13T09:05:12,24,13,95,60,24,13,,15,NO,,45,Muy nuboso con lluvia escasa,55
bilbao,48020,2026-09-19,2026-09-13T09:05:12,27,11,95,45,27,11,,0,C,,13,Intervalos nubosos,10
zaragoza,50297,2026-09-13,2026-09-13T09:05:12,33,16,80,25,33,16,6.0,0,,,,,0
zaragoza,50297,2026-09-14,2026-09-13T09:05:12,35,17,90,20,35,17,6.0,5,NO,,12,Poco nuboso,0
zaragoza,50297,2026-09-15,2026-09-13T09:05:12,37,19,70,15,37,19,6.0,0,C,,11,Despejado,0
zaragoza,50297,2026-09-16,2026-09-13T09:05:12,27,17,70,30,27,17,6.0,30,NO,60,13,Intervalos nubosos,20
zaragoza,50297,2026-09-17,2026-09-13T09:05:12,28,15,80,30,28,15,6.0,15,NO,,12,Poco nuboso,5
zaragoza,50297,2026-09-18,2026-09-13T09:05:12,29,15,75,35,29,15,,20,NO,,12,Poco nuboso,0
zaragoza,50297,2026-09-19,2026-09-13T09:05:12,32,14,90,15,32,14,,0,C,,11,Despejado,5
mataro,08121,2026-09-13,2026-09-13T09:05:12,29,19,70,40,29,19,6.0,0,,,,,0
mataro,08121,2026-09-14,2026-09-13T09:05:12,31,19,75,45,31,19,6.0,10,S,,12,Poco nuboso,0
mataro,08121,2026-09-15,2026-09-13T09:05:12,30,21,80,50,30,21,6.0,10,SE,,12,Poco nuboso,0
mataro,08121,2026-09-16,2026-09-13T09:05:12,29,19,95,70,29,19,6.0,20,S,,23,Intervalos nubosos con lluvia,95
mataro,08121,2026-09-17,2026-09-13T09:05:12,27,19,95,55,27,19,6.0,15,S,,25,Muy nuboso con lluvia,95
mataro,08121,2026-09-18,2026-09-13T09:05:12,26,19,85,55,26,19,,10,SE,,44,Nuboso con lluvia escasa,90
mataro,08121,2026-09-19,2026-09-13T09:05:12,27,18,90,55,27,18,,15,S,,44,Nuboso con lluvia escasa,60
