ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-07,2026-09-08T06:01:17,36,22,25,20,36,22,,0,,,,,0
madrid,28079,2026-09-08,2026-09-08T06:01:17,35,23,40,10,34,22,7.0,20,SO,40,13,Intervalos nubosos,10
madrid,28079,2026-09-09,2026-09-08T06:01:17,27,17,75,25,26,16,6.0,15,NE,,43,Intervalos nubosos con lluvia escasa,85
madrid,28079,2026-09-10,2026-09-08T06:01:17,27,12,60,15,27,12,7.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-11,2026-09-08T06:01:17,30,15,55,15,30,15,7.0,0,C,,11,Despejado,0
madrid,28079,2026-09-12,2026-09-08T06:01:17,30,17,65,15,30,17,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-13,2026-09-08T06:01:17,33,18,55,20,33,18,,0,C,,11,Despejado,0
barcelona,08019,2026-09-07,2026-09-08T06:01:17,32,25,65,65,32,25,,0,,,,,0
barcelona,08019,2026-09-08,2026-09-08T06:01:17,33,23,85,35,36,24,6.0,15,SO,,13,Intervalos nubosos,40
barcelona,08019,2026-09-09,2026-09-08T06:01:17,29,20,85,60,30,21,6.0,10,E,,26,Cubierto con lluvia,100
barcelona,08019,2026-09-10,2026-09-08T06:01:17,28,19,85,40,28,19,5.0,15,S,,13,Intervalos nubosos,20
barcelona,08019,2026-09-11,2026-09-08T06:01:17,29,19,80,50,29,19,6.0,10,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-12,2026-09-08T06:01:17,28,22,85,55,28,22,6.0,10,SE,,43,Intervalos nubosos con lluvia escasa,55
barcelona,08019,2026-09-13,2026-09-08T06:01:17,29,21,85,55,29,21,,10,SE,,13,Intervalos nubosos,20
valencia,46250,2026-09-07,2026-09-08T06:01:17,34,21,60,60,34,21,,0,,,,,0
valencia,46250,2026-09-08,2026-09-08T06:01:17,35,21,70,20,36,21,6.0,10,SE,,12,Poco nuboso,0
valencia,46250,2026-09-09,2026-09-08T06:01:17,31,21,85,35,31,18,6.0,15,NO,,26,Cubierto con lluvia,100
valencia,46250,2026-09-10,2026-09-08T06:01:17,28,17,80,40,28,17,6.0,10,SE,,43,Intervalos nubosos con lluvia escasa,50
valencia,46250,2026-09-11,2026-09-08T06:01:17,29,18,85,45,29,18,6.0,10,SE,,12,Poco nuboso,0
valencia,46250,2026-09-12,2026-09-08T06:01:17,28,19,80,60,28,19,6.0,15,E,,13,Intervalos nubosos,15
valencia,46250,2026-09-13,2026-09-08T06:01:17,29,19,85,55,29,19,,10,SE,,11,Despejado,0
sevilla,41091,2026-09-07,2026-09-08T06:01:17,40,22,50,20,40,22,,0,,,,,0
sevilla,41091,2026-09-08,2026-09-08T06:01:17,39,22,75,10,40,22,7.0,15,SO,,12,Poco nuboso,0
sevilla,41091,2026-09-09,2026-09-08T06:01:17,34,21,65,30,35,22,6.0,10,O,,13,Intervalos nubosos,15
sevilla,41091,2026-09-10,2026-09-08T06:01:17,34,18,85,30,34,18,7.0,5,SO,,13,Intervalos nubosos,10
sevilla,41091,2026-09-11,2026-09-08T06:01:17,36,19,85,20,36,19,7.0,0,C,,11,Despejado,0
sevilla,41091,2026-09-12,2026-09-08T06:01:17,38,20,70,20,38,20,7.0,0,C,,11,Despejado,0
sevilla,41091,2026-09-13,2026-09-08T06:01:17,39,20,60,15,39,20,,0,C,,11,Despejado,0
bilbao,48020,2026-09-07,2026-09-08T06:01:17,29,18,90,75,29,18,,0,,,,,0
bilbao,48020,2026-09-08,2026-09-08T06:01:17,28,16,100,55,28,16,6.0,10,NO,,23,Intervalos nubosos con lluvia,100
bilbao,48020,2026-09-09,2026-09-08T06:01:17,21,15,100,60,21,15,5.0,10,N,,25,Muy nuboso con lluvia,100
bilbao,48020,2026-09-10,2026-09-08T06:01:17,23,13,95,55,23,13,6.0,0,C,,14,Nuboso,5
bilbao,48020,2026-09-11,2026-09-08T06:01:17,23,13,95,60,23,13,6.0,5,NO,,45,Muy nuboso con lluvia escasa,55
bilbao,48020,2026-09-12,2026-09-08T06:01:17,26,13,90,60,26,13,6.0,5,N,,14,Nuboso,45
bilbao,48020,2026-09-13,2026-09-08T06:01:17,26,13,100,55,26,13,,5,N,,14,Nuboso,15
zaragoza,50297,2026-09-07,2026-09-08T06:01:17,39,22,50,15,39,22,,0,,,,,0
zaragoza,50297,2026-09-08,2026-09-08T06:01:17,39,21,75,20,38,21,6.0,5,O,,13,Intervalos nubosos,10
zaragoza,50297,2026-09-09,2026-09-08T06:01:17,28,16,85,25,27,16,5.0,30,NO,60,43,Intervalos nubosos con lluvia escasa,65
zaragoza,50297,2026-09-10,2026-09-08T06:01:17,28,14,75,20,28,14,6.0,15,O,,12,Poco nuboso,0
