datetime,datetime_utc,value,geo_id
2026-08-21T00:00:00.000+02:00,2026-08-20T22:00:00Z,5152.2,8741
2026-08-21T00:15:00.000+02:00,2026-08-20T22:15:00Z,5167.9,8741
2026-08-21T00:30:00.000+02:00,2026-08-20T22:30:00Z,5087.1,8741
2026-08-21T00:45:00.000+02:00,2026-08-20T22:45:00Z,5048.0,8741
2026-08-21T01:00:00.000+02:00,2026-08-20T23:00:00Z,5032.2,8741
2026-08-21T01:15:00.000+02:00,2026-08-20T23:15:00Z,5023.5,8741
2026-08-21T01:30:00.000+02:00,2026-08-20T23:30:00Z,4987.4,8741
2026-08-21T01:45:00.000+02:00,2026-08-20T23:45:00Z,4932.9,8741
2026-08-21T02:00:00.000+02:00,2026-08-21T00:00:00Z,4708.5,8741
2026-08-21T02:15:00.000+02:00,2026-08-21T00:15:00Z,4699.3,8741
2026-08-21T02:30:00.000+02:00,2026-08-21T00:30:00Z,4633.0,8741
2026-08-21T02:45:00.000+02:00,2026-08-21T00:45:00Z,4617.6,8741
2026-08-21T03:00:00.000+02:00,2026-08-21T01:00:00Z,4610.5,8741
2026-08-21T03:15:00.000+02:00,2026-08-21T01:15:00Z,4595.2,8741
2026-08-21T03:30:00.000+02:00,2026-08-21T01:30:00Z,4550.7,8741
2026-08-21T03:45:00.000+02:00,2026-08-21T01:45:00Z,4539.5,8741
2026-08-21T04:00:00.000+02:00,2026-08-21T02:00:00Z,4486.1,8741
2026-08-21T04:15:00.000+02:00,2026-08-21T02:15:00Z,4449.3,8741
2026-08-21T04:30:00.000+02:00,2026-08-21T02:30:00Z,4418.1,8741
2026-08-21T04:45:00.000+02:00,2026-08-21T02:45:00Z,4400.6,8741
2026-08-21T05:00:00.000+02:00,2026-08-21T03:00:00Z,4217.1,8741
2026-08-21T05:15:00.000+02:00,2026-08-21T03:15:00Z,4198.1,8741
2026-08-21T05:30:00.000+02:00,2026-08-21T03:30:00Z,4155.5,8741
2026-08-21T05:45:00.000+02:00,2026-08-21T03:45:00Z,4146.1,8741
2026-08-21T06:00:00.000+02:00,2026-08-21T04:00:00Z,4198.9,8741
2026-08-21T06:15:00.000+02:00,2026-08-21T04:15:00Z,4212.6,8741
2026-08-21T06:30:00.000+02:00,2026-08-21T04:30:00Z,4225.3,8741
2026-08-21T06:45:00.000+02:00,2026-08-21T04:45:00Z,4259.4,8741
2026-08-21T07:00:00.000+02:00,2026-08-21T05:00:00Z,4406.0,8741
2026-08-21T07:15:00.000+02:00,2026-08-21T05:15:00Z,4409.6,8741
2026-08-21T07:30:00.000+02:00,2026-08-21T05:30:00Z,4468.9,8741
2026-08-21T07:45:00.000+02:00,2026-08-21T05:45:00Z,4571.9,8741
2026-08-21T08:00:00.000+02:00,2026-08-21T06:00:00Z,4706.0,8741
2026-08-21T08:15:00.000+02:00,2026-08-21T06:15:00Z,4900.2,8741
2026-08-21T08:30:00.000+02:00,2026-08-21T06:30:00Z,5194.2,8741
2026-08-21T08:45:00.000+02:00,2026-08-21T06:45:00Z,5644.4,8741
2026-08-21T09:00:00.000+02:00,2026-08-21T07:00:00Z,5913.6,8741
2026-08-21T09:15:00.000+02:00,2026-08-21T07:15:00Z,6303.2,8741
2026-08-21T09:30:00.000+02:00,2026-08-21T07:30:00Z,6473.2,8741
2026-08-21T09:45:00.000+02:00,2026-08-21T07:45:00Z,6777.9,8741
2026-08-21T10:00:00.000+02:00,2026-08-21T08:00:00Z,7111.5,8741
