ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-08-29,2026-08-29T20:59:10,29,15,35,20,29,14,7.0,0,,,,,0
madrid,28079,2026-08-30,2026-08-29T20:59:10,32,17,45,20,31,17,8.0,15,SO,,11,Despejado,0
madrid,28079,2026-08-31,2026-08-29T20:59:10,33,19,65,20,33,19,7.0,5,S,,11,Despejado,0
madrid,28079,2026-09-01,2026-08-29T20:59:10,33,20,60,20,33,20,7.0,5,S,,11,Despejado,0
madrid,28079,2026-09-02,2026-08-29T20:59:10,35,19,60,20,35,19,7.0,0,C,,11,Despejado,0
madrid,28079,2026-09-03,2026-08-29T20:59:10,37,22,50,10,37,22,,0,C,,11,Despejado,0
madrid,28079,2026-09-04,2026-08-29T20:59:10,38,22,35,15,38,22,,5,SO,,13,Intervalos nubosos,10
barcelona,08019,2026-08-29,2026-08-29T20:59:10,31,24,65,55,30,23,7.0,0,,,,,0
barcelona,08019,2026-08-30,2026-08-29T20:59:10,31,23,70,40,32,23,7.0,10,S,,11,Despejado,0
barcelona,08019,2026-08-31,2026-08-29T20:59:10,31,23,80,55,31,24,7.0,15,S,,43,Intervalos nubosos con lluvia escasa,65
barcelona,08019,2026-09-01,2026-08-29T20:59:10,31,24,75,45,31,24,6.0,15,S,,12,Poco nuboso,0
barcelona,08019,2026-09-02,2026-08-29T20:59:10,32,23,70,40,32,23,6.0,10,SE,,13,Intervalos nubosos,10
barcelona,08019,2026-09-03,2026-08-29T20:59:10,32,24,65,40,32,24,,10,SE,,11,Despejado,0
barcelona,08019,2026-09-04,2026-08-29T20:59:10,33,25,70,45,33,25,,10,SE,,11,Despejado,0
valencia,46250,2026-08-29,2026-08-29T20:59:10,30,20,50,45,30,19,7.0,0,,,,,0
valencia,46250,2026-08-30,2026-08-29T20:59:10,29,20,80,35,30,20,7.0,10,SE,,11,Despejado,0
valencia,46250,2026-08-31,2026-08-29T20:59:10,30,21,95,55,30,21,7.0,20,E,,11,Despejado,0
valencia,46250,2026-09-01,2026-08-29T20:59:10,30,22,85,55,30,22,7.0,10,E,,43,Intervalos nubosos con lluvia escasa,60
valencia,46250,2026-09-02,2026-08-29T20:59:10,30,22,85,60,30,22,6.0,10,E,,13,Intervalos nubosos,10
valencia,46250,2026-09-03,2026-08-29T20:59:10,30,22,90,60,30,22,,10,E,,11,Despejado,0
valencia,46250,2026-09-04,2026-08-29T20:59:10,31,22,80,55,31,22,,10,E,,11,Despejado,0
sevilla,41091,2026-08-29,2026-08-29T20:59:10,35,18,60,15,36,17,7.0,0,,,,,0
sevilla,41091,2026-08-30,2026-08-29T20:59:10,36,18,75,20,36,18,8.0,5,SO,,11,Despejado,0
sevilla,41091,2026-08-31,2026-08-29T20:59:10,36,21,70,20,38,22,7.0,0,C,,11,Despejado,0
sevilla,41091,2026-09-01,2026-08-29T20:59:10,37,20,75,25,37,20,7.0,10,SO,,11,Despejado,0
sevilla,41091,2026-09-02,2026-08-29T20:59:10,38,21,65,30,38,21,7.0,0,C,,11,Despejado,0
