ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-19,2026-09-19T21:09:07,28,16,50,30,29,16,7.0,0,,,,,0
madrid,28079,2026-09-20,2026-09-19T21:09:07,30,18,85,25,30,17,6.0,5,E,,11,Despejado,0
madrid,28079,2026-09-21,2026-09-19T21:09:07,31,18,45,20,32,17,7.0,0,C,,11,Despejado,0
madrid,28079,2026-09-22,2026-09-19T21:09:07,32,18,40,10,32,18,6.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-23,2026-09-19T21:09:07,32,18,50,20,32,18,6.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-24,2026-09-19T21:09:07,33,18,50,15,33,18,,0,C,,11,Despejado,0
madrid,28079,2026-09-25,2026-09-19T21:09:07,31,18,35,15,31,18,,5,S,,11,Despejado,0
barcelona,08019,2026-09-19,2026-09-19T21:09:07,27,18,75,65,27,18,6.0,0,,,,,0
barcelona,08019,2026-09-20,2026-09-19T21:09:07,28,18,85,40,28,18,6.0,10,SE,,11,Despejado,0
barcelona,08019,2026-09-21,2026-09-19T21:09:07,31,19,80,30,31,19,6.0,10,O,,12,Poco nuboso,0
barcelona,08019,2026-09-22,2026-09-19T21:09:07,29,20,85,50,29,20,6.0,15,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-23,2026-09-19T21:09:07,28,20,90,45,28,20,5.0,10,SE,,11,Despejado,0
barcelona,08019,2026-09-24,2026-09-19T21:09:07,31,19,85,45,31,19,,15,S,,12,Poco nuboso,0
barcelona,08019,2026-09-25,2026-09-19T21:09:07,29,20,85,45,29,20,,15,E,,12,Poco nuboso,5
valencia,46250,2026-09-19,2026-09-19T21:09:07,26,16,90,65,26,17,6.0,0,,,,,0
valencia,46250,2026-09-20,2026-09-19T21:09:07,28,17,95,50,28,17,6.0,10,SE,,11,Despejado,0
valencia,46250,2026-09-21,2026-09-19T21:09:07,30,16,95,25,31,17,6.0,10,SE,,11,Despejado,0
valencia,46250,2026-09-22,2026-09-19T21:09:07,32,17,80,30,32,17,6.0,10,SE,,12,Poco nuboso,0
valencia,46250,2026-09-23,2026-09-19T21:09:07,28,18,90,55,28,18,6.0,10,E,,11,Despejado,0
valencia,46250,2026-09-24,2026-09-19T21:09:07,29,18,95,50,29,18,,10,SE,,12,Poco nuboso,0
valencia,46250,2026-09-25,2026-09-19T21:09:07,30,18,100,45,30,18,,10,E,,11,Despejado,0
sevilla,41091,2026-09-19,2026-09-19T21:09:07,35,20,60,30,35,20,6.0,0,,,,,0
sevilla,41091,2026-09-20,2026-09-19T21:09:07,35,21,75,20,36,22,6.0,20,E,35,11,Despejado,0
sevilla,41091,2026-09-21,2026-09-19T21:09:07,35,20,85,20,35,21,6.0,20,E,,12,Poco nuboso,0
sevilla,41091,2026-09-22,2026-09-19T21:09:07,36,19,80,25,36,19,6.0,0,C,,12,Poco nuboso,0
sevilla,41091,2026-09-23,2026-09-19T21:09:07,36,19,80,25,36,19,6.0,0,C,,12,Poco nuboso,0
sevilla,41091,2026-09-24,2026-09-19T21:09:07,36,19,70,20,36,19,,0,C,,11,Despejado,0
sevilla,41091,2026-09-25,2026-09-19T21:09:07,36,19,80,20,36,19,,0,C,,12,Poco nuboso,0
bilbao,48020,2026-09-19,2026-09-19T21:09:07,26,11,90,60,26,11,6.0,0,,,,,0
bilbao,48020,2026-09-20,2026-09-19T21:09:07,27,11,95,55,27,11,5.0,5,NE,,12,Poco nuboso,0
bilbao,48020,2026-09-21,2026-09-19T21:09:07,27,12,100,45,27,12,5.0,5,E,,17,Nubes altas,0
bilbao,48020,2026-09-22,2026-09-19T21:09:07,27,12,90,50,27,12,5.0,10,N,,12,Poco nuboso,0
bilbao,48020,2026-09-23,2026-09-19T21:09:07,26,11,95,45,26,11,5.0,10,NO,,12,Poco nuboso,5
bilbao,48020,2026-09-24,2026-09-19T21:09:07,32,9,95,35,32,9,,0,C,,17,Nubes altas,0
bilbao,48020,2026-09-25,2026-09-19T21:09:07,27,13,100,55,27,13,,10,N,,13,Intervalos nubosos,10
zaragoza,50297,2026-09-19,2026-09-19T21:09:07,30,14,60,25,30,13,6.0,0,,,,,0
zaragoza,50297,2026-09-20,2026-09-19T21:09:07,32,16,95,25,32,16,6.0,5,SO,,11,Despejado,0
zaragoza,50297,2026-09-21,2026-09-19T21:09:07,34,17,75,20,34,17,6.0,15,O,,17,Nubes altas,0
zaragoza,50297,2026-09-22,2026-09-19T21:09:07,33,18,65,25,33,18,6.0,10,O,,12,Poco nuboso,0
zaragoza,50297,2026-09-23,2026-09-19T21:09:07,33,17,65,25,33,17,5.0,0,C,,12,Poco nuboso,0
zaragoza,50297,2026-09-24,2026-09-19T21:09:07,34,17,55,30,34,17,,0,C,,12,Poco nuboso,0
zaragoza,50297,2026-09-25,2026-09-19T21:09:07,37,18,75,15,37,18,,0,C,,11,Despejado,0
a_coruna,15030,2026-09-19,2026-09-19T21:09:07,24,13,80,60,24,13,5.0,0,,,,,0
a_coruna,15030,2026-09-20,2026-09-19T21:09:07,26,14,90,45,26,14,5.0,10,NO,,11,Despejado,0
a_coruna,15030,2026-09-21,2026-09-19T21:09:07,26,16,90,45,26,16,5.0,10,NO,,12,Poco nuboso,0
a_coruna,15030,2026-09-22,2026-09-19T21:09:07,22,15,90,65,22,15,5.0,5,NO,,14,Nuboso,0
a_coruna,15030,2026-09-23,2026-09-19T21:09:07,23,14,85,55,23,14,5.0,15,N,,13,Intervalos nubosos,10
a_coruna,15030,2026-09-24,2026-09-19T21:09:07,21,14,95,55,21,14,,10,NO,,14,Nuboso,0
a_coruna,15030,2026-09-25,2026-09-19T21:09:07,21,14,100,70,21,14,,10,NO,,15,Muy nuboso,20
mataro,08121,2026-09-19,2026-09-19T21:09:07,27,18,85,60,27,18,6.0,0,,,,,0
mataro,08121,2026-09-20,2026-09-19T21:09:07,28,17,85,35,28,17,6.0,10,SE,,11,Despejado,0
mataro,08121,2026-09-21,2026-09-19T21:09:07,30,18,75,45,30,18,6.0,5,SE,,12,Poco nuboso,0
mataro,08121,2026-09-22,2026-09-19T21:09:07,29,20,85,55,29,20,6.0,10,SE,,12,Poco nuboso,0
mataro,08121,2026-09-23,2026-09-19T21:09:07,28,19,85,40,28,19,5.0,10,SE,,11,Despejado,0
mataro,08121,2026-09-24,2026-09-19T21:09:07,30,18,80,45,30,18,,15,SO,,12,Poco nuboso,0
mataro,08121,2026-09-25,2026-09-19T21:09:07,28,19,75,50,28,19,,15,E,,12,Poco nuboso,5
