datetime,datetime_utc,value,geo_id
2026-08-28T00:00:00.000+02:00,2026-08-27T22:00:00Z,4781.8,8741
2026-08-28T00:15:00.000+02:00,2026-08-27T22:15:00Z,4882.8,8741
2026-08-28T00:30:00.000+02:00,2026-08-27T22:30:00Z,4806.8,8741
2026-08-28T00:45:00.000+02:00,2026-08-27T22:45:00Z,4703.0,8741
2026-08-28T01:00:00.000+02:00,2026-08-27T23:00:00Z,4598.2,8741
2026-08-28T01:15:00.000+02:00,2026-08-27T23:15:00Z,4621.8,8741
2026-08-28T01:30:00.000+02:00,2026-08-27T23:30:00Z,4569.8,8741
2026-08-28T01:45:00.000+02:00,2026-08-27T23:45:00Z,4597.8,8741
2026-08-28T02:00:00.000+02:00,2026-08-28T00:00:00Z,4331.4,8741
2026-08-28T02:15:00.000+02:00,2026-08-28T00:15:00Z,4362.2,8741
2026-08-28T02:30:00.000+02:00,2026-08-28T00:30:00Z,4349.4,8741
2026-08-28T02:45:00.000+02:00,2026-08-28T00:45:00Z,4367.9,8741
2026-08-28T03:00:00.000+02:00,2026-08-28T01:00:00Z,4257.2,8741
2026-08-28T03:15:00.000+02:00,2026-08-28T01:15:00Z,4263.1,8741
2026-08-28T03:30:00.000+02:00,2026-08-28T01:30:00Z,4242.8,8741
2026-08-28T03:45:00.000+02:00,2026-08-28T01:45:00Z,4240.2,8741
2026-08-28T04:00:00.000+02:00,2026-08-28T02:00:00Z,4199.5,8741
2026-08-28T04:15:00.000+02:00,2026-08-28T02:15:00Z,4166.9,8741
2026-08-28T04:30:00.000+02:00,2026-08-28T02:30:00Z,4122.0,8741
2026-08-28T04:45:00.000+02:00,2026-08-28T02:45:00Z,4124.2,8741
2026-08-28T05:00:00.000+02:00,2026-08-28T03:00:00Z,4194.7,8741
2026-08-28T05:15:00.000+02:00,2026-08-28T03:15:00Z,4119.2,8741
2026-08-28T05:30:00.000+02:00,2026-08-28T03:30:00Z,4056.7,8741
2026-08-28T05:45:00.000+02:00,2026-08-28T03:45:00Z,4058.8,8741
2026-08-28T06:00:00.000+02:00,2026-08-28T04:00:00Z,4012.8,8741
2026-08-28T06:15:00.000+02:00,2026-08-28T04:15:00Z,4107.8,8741
2026-08-28T06:30:00.000+02:00,2026-08-28T04:30:00Z,4157.7,8741
2026-08-28T06:45:00.000+02:00,2026-08-28T04:45:00Z,4106.4,8741
2026-08-28T07:00:00.000+02:00,2026-08-28T05:00:00Z,4229.3,8741
2026-08-28T07:15:00.000+02:00,2026-08-28T05:15:00Z,4350.3,8741
2026-08-28T07:30:00.000+02:00,2026-08-28T05:30:00Z,4447.0,8741
2026-08-28T07:45:00.000+02:00,2026-08-28T05:45:00Z,4622.5,8741
2026-08-28T08:00:00.000+02:00,2026-08-28T06:00:00Z,4575.3,8741
2026-08-28T08:15:00.000+02:00,2026-08-28T06:15:00Z,4918.8,8741
2026-08-28T08:30:00.000+02:00,2026-08-28T06:30:00Z,5177.2,8741
2026-08-28T08:45:00.000+02:00,2026-08-28T06:45:00Z,5661.9,8741
2026-08-28T09:00:00.000+02:00,2026-08-28T07:00:00Z,6075.8,8741
2026-08-28T09:15:00.000+02:00,2026-08-28T07:15:00Z,6517.3,8741
2026-08-28T09:30:00.000+02:00,2026-08-28T07:30:00Z,6819.5,8741
2026-08-28T09:45:00.000+02:00,2026-08-28T07:45:00Z,7703.5,8741
2026-08-28T10:00:00.000+02:00,2026-08-28T08:00:00Z,8520.3,8741
2026-08-28T10:15:00.000+02:00,2026-08-28T08:15:00Z,8591.5,8741
2026-08-28T10:30:00.000+02:00,2026-08-28T08:30:00Z,8609.9,8741
2026-08-28T10:45:00.000+02:00,2026-08-28T08:45:00Z,8605.6,8741
2026-08-28T11:00:00.000+02:00,2026-08-28T09:00:00Z,8569.7,8741
2026-08-28T11:15:00.000+02:00,2026-08-28T09:15:00Z,8554.2,8741
