ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-07,2026-09-07T16:59:10,36,21,35,15,36,22,7.0,0,,,,,0
madrid,28079,2026-09-08,2026-09-07T16:59:10,35,23,40,10,35,22,7.0,20,SO,40,12,Poco nuboso,0
madrid,28079,2026-09-09,2026-09-07T16:59:10,27,17,65,35,27,16,6.0,10,N,,43,Intervalos nubosos con lluvia escasa,100
madrid,28079,2026-09-10,2026-09-07T16:59:10,28,13,60,15,28,13,7.0,0,C,,12,Poco nuboso,5
madrid,28079,2026-09-11,2026-09-07T16:59:10,31,16,50,10,31,16,7.0,0,C,,11,Despejado,0
madrid,28079,2026-09-12,2026-09-07T16:59:10,31,18,70,20,31,18,,0,C,,11,Despejado,0
madrid,28079,2026-09-13,2026-09-07T16:59:10,32,18,50,20,32,18,,0,C,,12,Poco nuboso,0
barcelona,08019,2026-09-07,2026-09-07T16:59:10,32,26,80,55,32,25,6.0,0,,,,,0
barcelona,08019,2026-09-08,2026-09-07T16:59:10,33,23,80,45,37,23,6.0,15,S,,43,Intervalos nubosos con lluvia escasa,55
barcelona,08019,2026-09-09,2026-09-07T16:59:10,29,20,90,60,29,20,6.0,5,N,,25,Muy nuboso con lluvia,100
barcelona,08019,2026-09-10,2026-09-07T16:59:10,27,19,85,45,27,19,5.0,15,S,,13,Intervalos nubosos,40
barcelona,08019,2026-09-11,2026-09-07T16:59:10,29,20,85,40,29,20,6.0,10,SE,,13,Intervalos nubosos,10
barcelona,08019,2026-09-12,2026-09-07T16:59:10,28,21,85,55,28,21,,10,S,,13,Intervalos nubosos,40
barcelona,08019,2026-09-13,2026-09-07T16:59:10,29,22,95,55,29,22,,10,S,,13,Intervalos nubosos,20
valencia,46250,2026-09-07,2026-09-07T16:59:10,34,22,60,25,34,21,6.0,0,,,,,0
valencia,46250,2026-09-08,2026-09-07T16:59:10,35,21,85,25,37,21,6.0,10,E,,11,Despejado,0
valencia,46250,2026-09-09,2026-09-07T16:59:10,31,21,95,45,31,21,6.0,15,E,,24,Nuboso con lluvia,100
valencia,46250,2026-09-10,2026-09-07T16:59:10,28,18,95,50,28,18,6.0,10,SE,,13,Intervalos nubosos,40
valencia,46250,2026-09-11,2026-09-07T16:59:10,29,18,95,55,29,18,6.0,15,SE,,11,Despejado,0
valencia,46250,2026-09-12,2026-09-07T16:59:10,28,19,95,60,28,19,,15,E,,13,Intervalos nubosos,10
valencia,46250,2026-09-13,2026-09-07T16:59:10,29,19,95,60,29,19,,10,SE,,12,Poco nuboso,5
sevilla,41091,2026-09-07,2026-09-07T16:59:10,40,24,70,20,40,22,7.0,0,,,,,0
sevilla,41091,2026-09-08,2026-09-07T16:59:10,39,22,70,15,40,22,7.0,10,SO,,12,Poco nuboso,0
sevilla,41091,2026-09-09,2026-09-07T16:59:10,34,21,80,35,34,21,6.0,5,O,,13,Intervalos nubosos,30
sevilla,41091,2026-09-10,2026-09-07T16:59:10,34,19,95,30,34,19,7.0,10,SO,,13,Intervalos nubosos,10
sevilla,41091,2026-09-11,2026-09-07T16:59:10,36,20,75,25,36,20,7.0,0,C,,11,Despejado,0
sevilla,41091,2026-09-12,2026-09-07T16:59:10,38,21,75,20,38,21,,0,C,,11,Despejado,0
sevilla,41091,2026-09-13,2026-09-07T16:59:10,38,21,60,20,38,21,,0,C,,11,Despejado,0
bilbao,48020,2026-09-07,2026-09-07T16:59:10,29,18,90,60,29,18,6.0,0,,,,,0
bilbao,48020,2026-09-08,2026-09-07T16:59:10,27,16,100,60,27,16,6.0,10,NO,,23,Intervalos nubosos con lluvia,100
bilbao,48020,2026-09-09,2026-09-07T16:59:10,23,15,95,55,23,15,5.0,15,N,,23,Intervalos nubosos con lluvia,100
bilbao,48020,2026-09-10,2026-09-07T16:59:10,24,12,90,50,24,12,6.0,0,C,,13,Intervalos nubosos,25
bilbao,48020,2026-09-11,2026-09-07T16:59:10,24,12,100,55,24,12,6.0,10,NO,,15,Muy nuboso,40
bilbao,48020,2026-09-12,2026-09-07T16:59:10,25,14,100,55,25,14,,10,N,,14,Nuboso,40
bilbao,48020,2026-09-13,2026-09-07T16:59:10,26,11,90,50,26,11,,10,N,,15,Muy nuboso,10
zaragoza,50297,2026-09-07,2026-09-07T16:59:10,40,22,55,15,39,22,6.0,0,,,,,0
zaragoza,50297,2026-09-08,2026-09-07T16:59:10,39,21,70,20,39,21,6.0,0,C,,13,Intervalos nubosos,15
