ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-03,2026-09-04T06:25:13,37,21,15,10,37,21,,0,,,,,0
madrid,28079,2026-09-04,2026-09-04T06:25:13,38,22,30,10,38,22,7.0,5,S,,12,Poco nuboso,0
madrid,28079,2026-09-05,2026-09-04T06:25:13,38,25,40,15,38,26,7.0,0,C,,13,Intervalos nubosos,10
madrid,28079,2026-09-06,2026-09-04T06:25:13,36,25,40,15,36,25,7.0,0,C,,13,Intervalos nubosos,10
madrid,28079,2026-09-07,2026-09-04T06:25:13,37,23,45,15,37,23,7.0,5,SO,,11,Despejado,0
madrid,28079,2026-09-08,2026-09-04T06:25:13,36,22,50,15,36,22,7.0,5,SO,,12,Poco nuboso,5
madrid,28079,2026-09-09,2026-09-04T06:25:13,36,21,35,15,36,21,,10,O,,13,Intervalos nubosos,10
barcelona,08019,2026-09-03,2026-09-04T06:25:13,32,24,80,65,32,24,,0,,,,,0
barcelona,08019,2026-09-04,2026-09-04T06:25:13,33,25,80,45,37,25,7.0,15,S,,12,Poco nuboso,0
barcelona,08019,2026-09-05,2026-09-04T06:25:13,33,25,75,35,34,25,6.0,10,S,,12,Poco nuboso,0
barcelona,08019,2026-09-06,2026-09-04T06:25:13,33,25,80,40,33,25,6.0,10,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-07,2026-09-04T06:25:13,31,26,80,50,31,26,6.0,10,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-08,2026-09-04T06:25:13,32,24,80,50,32,24,6.0,15,S,,13,Intervalos nubosos,15
barcelona,08019,2026-09-09,2026-09-04T06:25:13,31,24,85,65,31,24,,10,SE,,43,Intervalos nubosos con lluvia escasa,75
valencia,46250,2026-09-03,2026-09-04T06:25:13,31,23,90,75,31,23,,0,,,,,0
valencia,46250,2026-09-04,2026-09-04T06:25:13,32,22,95,55,37,22,7.0,15,SE,,11,Despejado,0
valencia,46250,2026-09-05,2026-09-04T06:25:13,32,22,95,55,32,23,7.0,10,E,,17,Nubes altas,0
