ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-09,2026-09-09T16:45:13,26,14,70,30,26,15,6.0,0,,,,,0
madrid,28079,2026-09-10,2026-09-09T16:45:13,27,12,65,15,27,12,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-11,2026-09-09T16:45:13,30,15,40,10,30,15,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-12,2026-09-09T16:45:13,31,16,60,15,31,16,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-13,2026-09-09T16:45:13,32,18,70,20,32,18,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-14,2026-09-09T16:45:13,34,19,50,20,34,19,,5,S,,12,Poco nuboso,0
madrid,28079,2026-09-15,2026-09-09T16:45:13,35,20,35,15,35,20,,0,C,,11,Despejado,5
barcelona,08019,2026-09-09,2026-09-09T16:45:13,29,20,85,65,29,21,6.0,0,,,,,0
barcelona,08019,2026-09-10,2026-09-09T16:45:13,27,18,75,40,27,18,5.0,15,SO,,12,Poco nuboso,0
barcelona,08019,2026-09-11,2026-09-09T16:45:13,29,19,85,40,29,19,6.0,10,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-12,2026-09-09T16:45:13,28,21,80,55,28,21,6.0,10,SE,,43,Intervalos nubosos con lluvia escasa,70
barcelona,08019,2026-09-13,2026-09-09T16:45:13,29,20,85,40,29,20,6.0,10,SE,,11,Despejado,5
barcelona,08019,2026-09-14,2026-09-09T16:45:13,30,20,80,40,30,20,,10,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-15,2026-09-09T16:45:13,32,21,80,50,32,21,,10,S,,11,Despejado,5
valencia,46250,2026-09-09,2026-09-09T16:45:13,31,18,65,35,30,21,6.0,0,,,,,0
valencia,46250,2026-09-10,2026-09-09T16:45:13,28,17,85,40,28,17,6.0,15,SE,,13,Intervalos nubosos,20
valencia,46250,2026-09-11,2026-09-09T16:45:13,29,18,95,45,29,18,6.0,10,SE,,12,Poco nuboso,0
valencia,46250,2026-09-12,2026-09-09T16:45:13,28,19,85,45,28,19,6.0,10,E,,13,Intervalos nubosos,25
valencia,46250,2026-09-13,2026-09-09T16:45:13,29,19,85,50,29,19,6.0,10,SE,,11,Despejado,0
valencia,46250,2026-09-14,2026-09-09T16:45:13,30,20,95,50,30,20,,10,E,,12,Poco nuboso,0
valencia,46250,2026-09-15,2026-09-09T16:45:13,31,19,85,50,31,19,,10,E,,11,Despejado,5
sevilla,41091,2026-09-09,2026-09-09T16:45:13,35,21,75,40,34,21,6.0,0,,,,,0
sevilla,41091,2026-09-10,2026-09-09T16:45:13,34,18,100,30,34,18,7.0,5,SO,,12,Poco nuboso,0
sevilla,41091,2026-09-11,2026-09-09T16:45:13,35,19,85,20,35,19,7.0,0,C,,11,Despejado,0
sevilla,41091,2026-09-12,2026-09-09T16:45:13,36,20,75,20,36,20,6.0,15,E,,11,Despejado,0
sevilla,41091,2026-09-13,2026-09-09T16:45:13,38,22,85,30,38,22,6.0,5,E,,11,Despejado,0
sevilla,41091,2026-09-14,2026-09-09T16:45:13,38,22,65,20,38,22,,0,C,,11,Despejado,0
sevilla,41091,2026-09-15,2026-09-09T16:45:13,39,22,80,30,39,22,,5,SO,,12,Poco nuboso,0
bilbao,48020,2026-09-09,2026-09-09T16:45:13,22,14,75,60,22,14,5.0,0,,,,,0
bilbao,48020,2026-09-10,2026-09-09T16:45:13,24,13,85,45,24,13,6.0,5,E,,12,Poco nuboso,5
bilbao,48020,2026-09-11,2026-09-09T16:45:13,24,12,90,55,24,12,6.0,10,N,,12,Poco nuboso,5
bilbao,48020,2026-09-12,2026-09-09T16:45:13,25,12,90,55,25,12,6.0,10,NE,,13,Intervalos nubosos,20
bilbao,48020,2026-09-13,2026-09-09T16:45:13,29,12,90,55,29,12,6.0,5,N,,12,Poco nuboso,5
bilbao,48020,2026-09-14,2026-09-09T16:45:13,32,13,90,40,32,13,,5,N,,12,Poco nuboso,0
bilbao,48020,2026-09-15,2026-09-09T16:45:13,30,16,85,50,30,16,,10,N,,43,Intervalos nubosos con lluvia escasa,55
zaragoza,50297,2026-09-09,2026-09-09T16:45:13,26,16,70,30,26,16,5.0,0,,,,,0
zaragoza,50297,2026-09-10,2026-09-09T16:45:13,28,14,75,20,28,14,6.0,20,NO,40,12,Poco nuboso,0
zaragoza,50297,2026-09-11,2026-09-09T16:45:13,31,14,70,15,31,14,6.0,10,O,,12,Poco nuboso,0
zaragoza,50297,2026-09-12,2026-09-09T16:45:13,30,15,75,25,30,15,6.0,0,C,,12,Poco nuboso,0
zaragoza,50297,2026-09-13,2026-09-09T16:45:13,33,16,90,30,33,16,6.0,5,SE,,11,Despejado,0
zaragoza,50297,2026-09-14,2026-09-09T16:45:13,35,18,85,20,35,18,,0,C,,12,Poco nuboso,0
zaragoza,50297,2026-09-15,2026-09-09T16:45:13,37,20,85,15,37,20,,5,O,,11,Despejado,5
a_coruna,15030,2026-09-09,2026-09-09T16:45:13,22,17,75,55,22,17,6.0,0,,,,,0
a_coruna,15030,2026-09-10,2026-09-09T16:45:13,23,14,80,55,23,14,6.0,10,NO,,15,Muy nuboso,0
a_coruna,15030,2026-09-11,2026-09-09T16:45:13,23,17,85,65,23,17,6.0,15,N,,13,Intervalos nubosos,15
a_coruna,15030,2026-09-12,2026-09-09T16:45:13,27,17,90,50,27,17,6.0,10,NE,,11,Despejado,0
a_coruna,15030,2026-09-13,2026-09-09T16:45:13,27,16,85,60,27,16,6.0,5,N,,11,Despejado,0
a_coruna,15030,2026-09-14,2026-09-09T16:45:13,27,17,90,65,27,17,,10,N,,12,Poco nuboso,0
a_coruna,15030,2026-09-15,2026-09-09T16:45:13,24,17,85,70,24,17,,20,N,,13,Intervalos nubosos,35
mataro,08121,2026-09-09,2026-09-09T16:45:13,29,19,85,60,28,19,6.0,0,,,,,0
mataro,08121,2026-09-10,2026-09-09T16:45:13,27,18,100,45,27,18,5.0,10,S,,13,Intervalos nubosos,40
mataro,08121,2026-09-11,2026-09-09T16:45:13,28,18,100,50,28,18,6.0,10,SE,,13,Intervalos nubosos,10
mataro,08121,2026-09-12,2026-09-09T16:45:13,27,19,85,60,27,19,6.0,10,SE,,43,Intervalos nubosos con lluvia escasa,80
mataro,08121,2026-09-13,2026-09-09T16:45:13,29,18,85,45,29,18,6.0,10,S,,13,Intervalos nubosos,15
mataro,08121,2026-09-14,2026-09-09T16:45:13,29,18,85,45,29,18,,10,SE,,12,Poco nuboso,0
mataro,08121,2026-09-15,2026-09-09T16:45:13,30,19,80,55,30,19,,10,SE,,13,Intervalos nubosos,15
