datetime,datetime_utc,value,geo_id
2026-09-01T00:00:00.000+02:00,2026-08-31T22:00:00Z,180.24,3
2026-09-01T00:15:00.000+02:00,2026-08-31T22:15:00Z,178.5,3
2026-09-01T00:30:00.000+02:00,2026-08-31T22:30:00Z,175.0,3
2026-09-01T00:45:00.000+02:00,2026-08-31T22:45:00Z,174.0,3
2026-09-01T01:00:00.000+02:00,2026-08-31T23:00:00Z,177.49,3
2026-09-01T01:15:00.000+02:00,2026-08-31T23:15:00Z,177.49,3
2026-09-01T01:30:00.000+02:00,2026-08-31T23:30:00Z,175.67,3
2026-09-01T01:45:00.000+02:00,2026-08-31T23:45:00Z,175.0,3
2026-09-01T02:00:00.000+02:00,2026-09-01T00:00:00Z,169.98,3
2026-09-01T02:15:00.000+02:00,2026-09-01T00:15:00Z,165.66,3
2026-09-01T02:30:00.000+02:00,2026-09-01T00:30:00Z,165.66,3
2026-09-01T02:45:00.000+02:00,2026-09-01T00:45:00Z,165.66,3
2026-09-01T03:00:00.000+02:00,2026-09-01T01:00:00Z,165.0,3
2026-09-01T03:15:00.000+02:00,2026-09-01T01:15:00Z,174.4,3
2026-09-01T03:30:00.000+02:00,2026-09-01T01:30:00Z,174.8,3
2026-09-01T03:45:00.000+02:00,2026-09-01T01:45:00Z,175.0,3
2026-09-01T04:00:00.000+02:00,2026-09-01T02:00:00Z,175.0,3
2026-09-01T04:15:00.000+02:00,2026-09-01T02:15:00Z,175.0,3
2026-09-01T04:30:00.000+02:00,2026-09-01T02:30:00Z,176.5,3
2026-09-01T04:45:00.000+02:00,2026-09-01T02:45:00Z,177.42,3
2026-09-01T05:00:00.000+02:00,2026-09-01T03:00:00Z,177.42,3
2026-09-01T05:15:00.000+02:00,2026-09-01T03:15:00Z,178.5,3
2026-09-01T05:30:00.000+02:00,2026-09-01T03:30:00Z,179.3,3
2026-09-01T05:45:00.000+02:00,2026-09-01T03:45:00Z,180.0,3
2026-09-01T06:00:00.000+02:00,2026-09-01T04:00:00Z,182.49,3
2026-09-01T06:15:00.000+02:00,2026-09-01T04:15:00Z,192.65,3
2026-09-01T06:30:00.000+02:00,2026-09-01T04:30:00Z,196.39,3
2026-09-01T06:45:00.000+02:00,2026-09-01T04:45:00Z,197.59,3
2026-09-01T07:00:00.000+02:00,2026-09-01T05:00:00Z,208.56,3
2026-09-01T07:15:00.000+02:00,2026-09-01T05:15:00Z,212.74,3
2026-09-01T07:30:00.000+02:00,2026-09-01T05:30:00Z,208.63,3
2026-09-01T07:45:00.000+02:00,2026-09-01T05:45:00Z,206.5,3
2026-09-01T08:00:00.000+02:00,2026-09-01T06:00:00Z,217.5,3
2026-09-01T08:15:00.000+02:00,2026-09-01T06:15:00Z,205.0,3
2026-09-01T08:30:00.000+02:00,2026-09-01T06:30:00Z,187.68,3
2026-09-01T08:45:00.000+02:00,2026-09-01T06:45:00Z,169.98,3
2026-09-01T09:00:00.000+02:00,2026-09-01T07:00:00Z,188.27,3
2026-09-01T09:15:00.000+02:00,2026-09-01T07:15:00Z,179.3,3
2026-09-01T09:30:00.000+02:00,2026-09-01T07:30:00Z,155.0,3
2026-09-01T09:45:00.000+02:00,2026-09-01T07:45:00Z,129.26,3
2026-09-01T10:00:00.000+02:00,2026-09-01T08:00:00Z,135.0,3
2026-09-01T10:15:00.000+02:00,2026-09-01T08:15:00Z,121.8,3
2026-09-01T10:30:00.000+02:00,2026-09-01T08:30:00Z,100.0,3
2026-09-01T10:45:00.000+02:00,2026-09-01T08:45:00Z,90.0,3
2026-09-01T11:00:00.000+02:00,2026-09-01T09:00:00Z,61.88,3
2026-09-01T11:15:00.000+02:00,2026-09-01T09:15:00Z,50.0,3
2026-09-01T11:30:00.000+02:00,2026-09-01T09:30:00Z,40.1,3
2026-09-01T11:45:00.000+02:00,2026-09-01T09:45:00Z,38.77,3
2026-09-01T12:00:00.000+02:00,2026-09-01T10:00:00Z,38.99,3
2026-09-01T12:15:00.000+02:00,2026-09-01T10:15:00Z,38.88,3
2026-09-01T12:30:00.000+02:00,2026-09-01T10:30:00Z,38.55,3
2026-09-01T12:45:00.000+02:00,2026-09-01T10:45:00Z,38.66,3
2026-09-01T13:00:00.000+02:00,2026-09-01T11:00:00Z,38.66,3
2026-09-01T13:15:00.000+02:00,2026-09-01T11:15:00Z,36.97,3
2026-09-01T13:30:00.000+02:00,2026-09-01T11:30:00Z,31.57,3
2026-09-01T13:45:00.000+02:00,2026-09-01T11:45:00Z,28.0,3
2026-09-01T14:00:00.000+02:00,2026-09-01T12:00:00Z,28.0,3
2026-09-01T14:15:00.000+02:00,2026-09-01T12:15:00Z,36.32,3
2026-09-01T14:30:00.000+02:00,2026-09-01T12:30:00Z,28.0,3
2026-09-01T14:45:00.000+02:00,2026-09-01T12:45:00Z,24.75,3
2026-09-01T15:00:00.000+02:00,2026-09-01T13:00:00Z,38.88,3
2026-09-01T15:15:00.000+02:00,2026-09-01T13:15:00Z,38.77,3
2026-09-01T15:30:00.000+02:00,2026-09-01T13:30:00Z,38.66,3
2026-09-01T15:45:00.000+02:00,2026-09-01T13:45:00Z,38.88,3
2026-09-01T16:00:00.000+02:00,2026-09-01T14:00:00Z,38.77,3
2026-09-01T16:15:00.000+02:00,2026-09-01T14:15:00Z,38.88,3
2026-09-01T16:30:00.000+02:00,2026-09-01T14:30:00Z,39.1,3
