datetime,datetime_utc,value,geo_id
2026-08-26T00:00:00.000+02:00,2026-08-25T22:00:00Z,212.4,3
2026-08-26T00:15:00.000+02:00,2026-08-25T22:15:00Z,205.0,3
2026-08-26T00:30:00.000+02:00,2026-08-25T22:30:00Z,200.0,3
2026-08-26T00:45:00.000+02:00,2026-08-25T22:45:00Z,214.0,3
2026-08-26T01:00:00.000+02:00,2026-08-25T23:00:00Z,214.0,3
2026-08-26T01:15:00.000+02:00,2026-08-25T23:15:00Z,210.0,3
2026-08-26T01:30:00.000+02:00,2026-08-25T23:30:00Z,201.99,3
2026-08-26T01:45:00.000+02:00,2026-08-25T23:45:00Z,195.51,3
2026-08-26T02:00:00.000+02:00,2026-08-26T00:00:00Z,186.0,3
2026-08-26T02:15:00.000+02:00,2026-08-26T00:15:00Z,184.39,3
2026-08-26T02:30:00.000+02:00,2026-08-26T00:30:00Z,180.92,3
2026-08-26T02:45:00.000+02:00,2026-08-26T00:45:00Z,180.0,3
2026-08-26T03:00:00.000+02:00,2026-08-26T01:00:00Z,180.0,3
2026-08-26T03:15:00.000+02:00,2026-08-26T01:15:00Z,174.61,3
2026-08-26T03:30:00.000+02:00,2026-08-26T01:30:00Z,172.04,3
2026-08-26T03:45:00.000+02:00,2026-08-26T01:45:00Z,171.21,3
2026-08-26T04:00:00.000+02:00,2026-08-26T02:00:00Z,172.04,3
2026-08-26T04:15:00.000+02:00,2026-08-26T02:15:00Z,171.21,3
2026-08-26T04:30:00.000+02:00,2026-08-26T02:30:00Z,170.68,3
2026-08-26T04:45:00.000+02:00,2026-08-26T02:45:00Z,170.68,3
2026-08-26T05:00:00.000+02:00,2026-08-26T03:00:00Z,170.64,3
2026-08-26T05:15:00.000+02:00,2026-08-26T03:15:00Z,170.46,3
2026-08-26T05:30:00.000+02:00,2026-08-26T03:30:00Z,170.64,3
2026-08-26T05:45:00.000+02:00,2026-08-26T03:45:00Z,170.64,3
2026-08-26T06:00:00.000+02:00,2026-08-26T04:00:00Z,173.79,3
2026-08-26T06:15:00.000+02:00,2026-08-26T04:15:00Z,175.04,3
2026-08-26T06:30:00.000+02:00,2026-08-26T04:30:00Z,183.34,3
2026-08-26T06:45:00.000+02:00,2026-08-26T04:45:00Z,181.19,3
2026-08-26T07:00:00.000+02:00,2026-08-26T05:00:00Z,185.0,3
2026-08-26T07:15:00.000+02:00,2026-08-26T05:15:00Z,192.01,3
2026-08-26T07:30:00.000+02:00,2026-08-26T05:30:00Z,194.51,3
2026-08-26T07:45:00.000+02:00,2026-08-26T05:45:00Z,189.4,3
2026-08-26T08:00:00.000+02:00,2026-08-26T06:00:00Z,212.12,3
2026-08-26T08:15:00.000+02:00,2026-08-26T06:15:00Z,204.49,3
2026-08-26T08:30:00.000+02:00,2026-08-26T06:30:00Z,186.55,3
2026-08-26T08:45:00.000+02:00,2026-08-26T06:45:00Z,170.92,3
2026-08-26T09:00:00.000+02:00,2026-08-26T07:00:00Z,171.11,3
2026-08-26T09:15:00.000+02:00,2026-08-26T07:15:00Z,156.5,3
2026-08-26T09:30:00.000+02:00,2026-08-26T07:30:00Z,117.16,3
2026-08-26T09:45:00.000+02:00,2026-08-26T07:45:00Z,102.14,3
2026-08-26T10:00:00.000+02:00,2026-08-26T08:00:00Z,82.4,3
2026-08-26T10:15:00.000+02:00,2026-08-26T08:15:00Z,50.0,3
2026-08-26T10:30:00.000+02:00,2026-08-26T08:30:00Z,22.7,3
2026-08-26T10:45:00.000+02:00,2026-08-26T08:45:00Z,6.01,3
2026-08-26T11:00:00.000+02:00,2026-08-26T09:00:00Z,5.0,3
2026-08-26T11:15:00.000+02:00,2026-08-26T09:15:00Z,1.5,3
2026-08-26T11:30:00.000+02:00,2026-08-26T09:30:00Z,1.08,3
2026-08-26T11:45:00.000+02:00,2026-08-26T09:45:00Z,1.0,3
2026-08-26T12:00:00.000+02:00,2026-08-26T10:00:00Z,1.0,3
2026-08-26T12:15:00.000+02:00,2026-08-26T10:15:00Z,0.51,3
2026-08-26T12:30:00.000+02:00,2026-08-26T10:30:00Z,0.01,3
