datetime,datetime_utc,value,geo_id
2026-09-03T00:00:00.000+02:00,2026-09-02T22:00:00Z,5836.4,8741
2026-09-03T00:15:00.000+02:00,2026-09-02T22:15:00Z,5838.4,8741
2026-09-03T00:30:00.000+02:00,2026-09-02T22:30:00Z,5826.2,8741
2026-09-03T00:45:00.000+02:00,2026-09-02T22:45:00Z,5796.6,8741
2026-09-03T01:00:00.000+02:00,2026-09-02T23:00:00Z,5465.6,8741
2026-09-03T01:15:00.000+02:00,2026-09-02T23:15:00Z,5425.8,8741
2026-09-03T01:30:00.000+02:00,2026-09-02T23:30:00Z,5381.0,8741
2026-09-03T01:45:00.000+02:00,2026-09-02T23:45:00Z,5349.1,8741
2026-09-03T02:00:00.000+02:00,2026-09-03T00:00:00Z,5310.5,8741
2026-09-03T02:15:00.000+02:00,2026-09-03T00:15:00Z,5279.7,8741
2026-09-03T02:30:00.000+02:00,2026-09-03T00:30:00Z,5260.3,8741
2026-09-03T02:45:00.000+02:00,2026-09-03T00:45:00Z,5231.0,8741
2026-09-03T03:00:00.000+02:00,2026-09-03T01:00:00Z,5174.0,8741
2026-09-03T03:15:00.000+02:00,2026-09-03T01:15:00Z,5134.6,8741
2026-09-03T03:30:00.000+02:00,2026-09-03T01:30:00Z,5105.8,8741
2026-09-03T03:45:00.000+02:00,2026-09-03T01:45:00Z,5082.3,8741
2026-09-03T04:00:00.000+02:00,2026-09-03T02:00:00Z,5039.1,8741
2026-09-03T04:15:00.000+02:00,2026-09-03T02:15:00Z,5027.0,8741
2026-09-03T04:30:00.000+02:00,2026-09-03T02:30:00Z,5019.4,8741
2026-09-03T04:45:00.000+02:00,2026-09-03T02:45:00Z,4971.8,8741
2026-09-03T05:00:00.000+02:00,2026-09-03T03:00:00Z,4972.2,8741
2026-09-03T05:15:00.000+02:00,2026-09-03T03:15:00Z,4943.6,8741
2026-09-03T05:30:00.000+02:00,2026-09-03T03:30:00Z,4947.1,8741
2026-09-03T05:45:00.000+02:00,2026-09-03T03:45:00Z,4992.2,8741
2026-09-03T06:00:00.000+02:00,2026-09-03T04:00:00Z,5008.0,8741
2026-09-03T06:15:00.000+02:00,2026-09-03T04:15:00Z,5026.5,8741
2026-09-03T06:30:00.000+02:00,2026-09-03T04:30:00Z,5033.2,8741
2026-09-03T06:45:00.000+02:00,2026-09-03T04:45:00Z,5035.2,8741
2026-09-03T07:00:00.000+02:00,2026-09-03T05:00:00Z,5003.5,8741
2026-09-03T07:15:00.000+02:00,2026-09-03T05:15:00Z,5077.6,8741
2026-09-03T07:30:00.000+02:00,2026-09-03T05:30:00Z,5186.0,8741
2026-09-03T07:45:00.000+02:00,2026-09-03T05:45:00Z,5236.1,8741
2026-09-03T08:00:00.000+02:00,2026-09-03T06:00:00Z,5381.3,8741
2026-09-03T08:15:00.000+02:00,2026-09-03T06:15:00Z,5690.9,8741
2026-09-03T08:30:00.000+02:00,2026-09-03T06:30:00Z,5986.6,8741
2026-09-03T08:45:00.000+02:00,2026-09-03T06:45:00Z,6077.3,8741
2026-09-03T09:00:00.000+02:00,2026-09-03T07:00:00Z,6412.8,8741
2026-09-03T09:15:00.000+02:00,2026-09-03T07:15:00Z,6832.1,8741
2026-09-03T09:30:00.000+02:00,2026-09-03T07:30:00Z,6831.5,8741
2026-09-03T09:45:00.000+02:00,2026-09-03T07:45:00Z,7097.1,8741
2026-09-03T10:00:00.000+02:00,2026-09-03T08:00:00Z,7192.4,8741
2026-09-03T10:15:00.000+02:00,2026-09-03T08:15:00Z,7509.7,8741
2026-09-03T10:30:00.000+02:00,2026-09-03T08:30:00Z,7727.3,8741
2026-09-03T10:45:00.000+02:00,2026-09-03T08:45:00Z,8013.5,8741
2026-09-03T11:00:00.000+02:00,2026-09-03T09:00:00Z,8006.7,8741
2026-09-03T11:15:00.000+02:00,2026-09-03T09:15:00Z,8103.9,8741
2026-09-03T11:30:00.000+02:00,2026-09-03T09:30:00Z,8366.6,8741
2026-09-03T11:45:00.000+02:00,2026-09-03T09:45:00Z,8405.8,8741
2026-09-03T12:00:00.000+02:00,2026-09-03T10:00:00Z,8472.0,8741
2026-09-03T12:15:00.000+02:00,2026-09-03T10:15:00Z,8525.4,8741
2026-09-03T12:30:00.000+02:00,2026-09-03T10:30:00Z,8572.1,8741
2026-09-03T12:45:00.000+02:00,2026-09-03T10:45:00Z,8733.9,8741
2026-09-03T13:00:00.000+02:00,2026-09-03T11:00:00Z,8814.9,8741
2026-09-03T13:15:00.000+02:00,2026-09-03T11:15:00Z,8984.1,8741
2026-09-03T13:30:00.000+02:00,2026-09-03T11:30:00Z,9088.1,8741
2026-09-03T13:45:00.000+02:00,2026-09-03T11:45:00Z,9076.6,8741
2026-09-03T14:00:00.000+02:00,2026-09-03T12:00:00Z,9029.1,8741
2026-09-03T14:15:00.000+02:00,2026-09-03T12:15:00Z,9054.7,8741
2026-09-03T14:30:00.000+02:00,2026-09-03T12:30:00Z,9036.5,8741
2026-09-03T14:45:00.000+02:00,2026-09-03T12:45:00Z,9006.6,8741
2026-09-03T15:00:00.000+02:00,2026-09-03T13:00:00Z,8929.7,8741
2026-09-03T15:15:00.000+02:00,2026-09-03T13:15:00Z,8862.3,8741
2026-09-03T15:30:00.000+02:00,2026-09-03T13:30:00Z,8723.7,8741
2026-09-03T15:45:00.000+02:00,2026-09-03T13:45:00Z,8787.5,8741
2026-09-03T16:00:00.000+02:00,2026-09-03T14:00:00Z,8556.9,8741
2026-09-03T16:15:00.000+02:00,2026-09-03T14:15:00Z,8561.9,8741
2026-09-03T16:30:00.000+02:00,2026-09-03T14:30:00Z,8241.3,8741
2026-09-03T16:45:00.000+02:00,2026-09-03T14:45:00Z,8243.3,8741
2026-09-03T17:00:00.000+02:00,2026-09-03T15:00:00Z,8190.7,8741
2026-09-03T17:15:00.000+02:00,2026-09-03T15:15:00Z,8184.3,8741
2026-09-03T17:30:00.000+02:00,2026-09-03T15:30:00Z,8039.2,8741
2026-09-03T17:45:00.000+02:00,2026-09-03T15:45:00Z,7721.8,8741
2026-09-03T18:00:00.000+02:00,2026-09-03T16:00:00Z,7506.9,8741
2026-09-03T18:15:00.000+02:00,2026-09-03T16:15:00Z,7263.0,8741
2026-09-03T18:30:00.000+02:00,2026-09-03T16:30:00Z,7126.5,8741
2026-09-03T18:45:00.000+02:00,2026-09-03T16:45:00Z,7080.0,8741
2026-09-03T19:00:00.000+02:00,2026-09-03T17:00:00Z,7136.4,8741
2026-09-03T19:15:00.000+02:00,2026-09-03T17:15:00Z,6904.0,8741
2026-09-03T19:30:00.000+02:00,2026-09-03T17:30:00Z,6546.4,8741
2026-09-03T19:45:00.000+02:00,2026-09-03T17:45:00Z,6611.7,8741
2026-09-03T20:00:00.000+02:00,2026-09-03T18:00:00Z,6117.5,8741
2026-09-03T20:15:00.000+02:00,2026-09-03T18:15:00Z,6262.7,8741
2026-09-03T20:30:00.000+02:00,2026-09-03T18:30:00Z,6128.4,8741
2026-09-03T20:45:00.000+02:00,2026-09-03T18:45:00Z,6097.6,8741
2026-09-03T21:00:00.000+02:00,2026-09-03T19:00:00Z,5881.8,8741
2026-09-03T21:15:00.000+02:00,2026-09-03T19:15:00Z,5920.6,8741
