ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-13,2026-09-13T21:05:12,32,19,35,25,32,19,6.0,0,,,,,0
madrid,28079,2026-09-14,2026-09-13T21:05:12,34,19,55,20,33,19,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-15,2026-09-13T21:05:12,35,20,40,15,35,20,6.0,10,S,,12,Poco nuboso,0
madrid,28079,2026-09-16,2026-09-13T21:05:12,30,17,60,25,30,17,6.0,15,NE,,13,Intervalos nubosos,10
madrid,28079,2026-09-17,2026-09-13T21:05:12,28,15,55,30,28,15,7.0,0,C,,17,Nubes altas,0
madrid,28079,2026-09-18,2026-09-13T21:05:12,28,15,55,25,28,15,,10,NE,,17,Nubes altas,0
madrid,28079,2026-09-19,2026-09-13T21:05:12,29,16,55,20,29,16,,0,C,,11,Despejado,5
barcelona,08019,2026-09-13,2026-09-13T21:05:12,30,20,75,50,30,20,6.0,0,,,,,0
barcelona,08019,2026-09-14,2026-09-13T21:05:12,32,21,80,30,32,20,6.0,10,S,,12,Poco nuboso,0
barcelona,08019,2026-09-15,2026-09-13T21:05:12,32,21,70,35,32,21,6.0,10,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-16,2026-09-13T21:05:12,29,19,80,60,29,19,6.0,20,SE,,23,Intervalos nubosos con lluvia,90
barcelona,08019,2026-09-17,2026-09-13T21:05:12,27,20,80,50,27,20,6.0,15,S,,23,Intervalos nubosos con lluvia,90
barcelona,08019,2026-09-18,2026-09-13T21:05:12,26,20,80,60,26,20,,15,SE,,43,Intervalos nubosos con lluvia escasa,80
barcelona,08019,2026-09-19,2026-09-13T21:05:12,27,19,85,55,27,19,,10,S,,43,Intervalos nubosos con lluvia escasa,55
valencia,46250,2026-09-13,2026-09-13T21:05:12,29,18,80,70,29,18,6.0,0,,,,,0
