ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-15,2026-09-15T09:03:10,35,20,40,15,35,20,6.0,0,,,,,0
madrid,28079,2026-09-16,2026-09-15T09:03:10,29,17,65,30,27,17,6.0,25,NE,55,43,Intervalos nubosos con lluvia escasa,55
madrid,28079,2026-09-17,2026-09-15T09:03:10,26,15,65,30,26,15,7.0,5,NE,,13,Intervalos nubosos,20
madrid,28079,2026-09-18,2026-09-15T09:03:10,27,15,60,15,27,15,6.0,5,NE,,11,Despejado,0
madrid,28079,2026-09-19,2026-09-15T09:03:10,27,15,75,25,27,15,6.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-20,2026-09-15T09:03:10,29,16,70,25,29,16,,0,C,,11,Despejado,0
madrid,28079,2026-09-21,2026-09-15T09:03:10,31,17,45,20,31,17,,0,C,,11,Despejado,0
valencia,46250,2026-09-15,2026-09-15T09:03:10,32,19,60,25,32,19,6.0,0,,,,,0
valencia,46250,2026-09-16,2026-09-15T09:03:10,29,20,90,55,31,19,6.0,25,NE,45,23,Intervalos nubosos con lluvia,85
valencia,46250,2026-09-17,2026-09-15T09:03:10,24,17,100,70,24,17,6.0,10,NE,,24,Nuboso con lluvia,90
valencia,46250,2026-09-18,2026-09-15T09:03:10,25,17,90,55,25,17,6.0,5,SE,,43,Intervalos nubosos con lluvia escasa,75
valencia,46250,2026-09-19,2026-09-15T09:03:10,26,15,80,55,26,15,6.0,10,E,,13,Intervalos nubosos,30
valencia,46250,2026-09-20,2026-09-15T09:03:10,28,16,85,45,28,16,,0,C,,11,Despejado,5
valencia,46250,2026-09-21,2026-09-15T09:03:10,31,16,75,30,31,16,,0,C,,12,Poco nuboso,0
sevilla,41091,2026-09-15,2026-09-15T09:03:10,39,20,70,20,40,21,6.0,0,,,,,0
sevilla,41091,2026-09-16,2026-09-15T09:03:10,35,19,90,20,35,19,6.0,10,SO,,11,Despejado,0
sevilla,41091,2026-09-17,2026-09-15T09:03:10,32,18,100,35,32,18,6.0,0,C,,14,Nuboso,5
sevilla,41091,2026-09-18,2026-09-15T09:03:10,33,18,100,30,33,18,6.0,5,O,,12,Poco nuboso,0
sevilla,41091,2026-09-19,2026-09-15T09:03:10,34,19,80,30,34,19,6.0,20,E,,11,Despejado,0
sevilla,41091,2026-09-20,2026-09-15T09:03:10,35,20,80,30,35,20,,15,E,,13,Intervalos nubosos,10
sevilla,41091,2026-09-21,2026-09-15T09:03:10,35,21,70,20,35,21,,15,E,,11,Despejado,0
zaragoza,50297,2026-09-15,2026-09-15T09:03:10,37,19,70,20,37,19,6.0,0,,,,,0
zaragoza,50297,2026-09-16,2026-09-15T09:03:10,27,17,75,40,25,16,6.0,30,NO,55,43,Intervalos nubosos con lluvia escasa,65
zaragoza,50297,2026-09-17,2026-09-15T09:03:10,27,15,80,30,27,15,6.0,15,NO,,12,Poco nuboso,0
zaragoza,50297,2026-09-18,2026-09-15T09:03:10,28,15,75,30,28,15,6.0,15,NO,,12,Poco nuboso,0
zaragoza,50297,2026-09-19,2026-09-15T09:03:10,29,13,80,30,29,13,6.0,5,O,,12,Poco nuboso,0
