ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-12,2026-09-12T09:17:11,31,17,50,25,31,17,6.0,0,,,,,0
madrid,28079,2026-09-13,2026-09-12T09:17:11,32,19,70,20,32,18,6.0,10,S,,11,Despejado,0
madrid,28079,2026-09-14,2026-09-12T09:17:11,34,19,55,15,34,19,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-15,2026-09-12T09:17:11,35,19,40,10,35,19,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-16,2026-09-12T09:17:11,31,18,65,25,31,18,6.0,10,NE,,12,Poco nuboso,5
madrid,28079,2026-09-17,2026-09-12T09:17:11,31,16,60,20,31,16,,0,C,,11,Despejado,5
madrid,28079,2026-09-18,2026-09-12T09:17:11,31,18,55,20,31,18,,0,C,,12,Poco nuboso,5
barcelona,08019,2026-09-12,2026-09-12T09:21:12,28,19,85,45,29,20,5.0,0,,,,,0
barcelona,08019,2026-09-13,2026-09-12T09:21:12,29,20,80,30,30,20,6.0,10,SE,,11,Despejado,0
barcelona,08019,2026-09-14,2026-09-12T09:21:12,32,20,75,40,32,20,6.0,15,S,,12,Poco nuboso,0
barcelona,08019,2026-09-15,2026-09-12T09:21:12,32,21,80,40,32,21,6.0,10,SE,,11,Despejado,0
barcelona,08019,2026-09-16,2026-09-12T09:21:12,30,20,90,55,30,20,6.0,15,S,,43,Intervalos nubosos con lluvia escasa,75
barcelona,08019,2026-09-17,2026-09-12T09:21:12,28,20,90,55,28,20,,10,S,,43,Intervalos nubosos con lluvia escasa,80
barcelona,08019,2026-09-18,2026-09-12T09:21:12,27,21,85,65,27,21,,15,SE,,45,Muy nuboso con lluvia escasa,80
valencia,46250,2026-09-12,2026-09-12T09:17:11,28,19,85,55,28,20,6.0,0,,,,,0
valencia,46250,2026-09-13,2026-09-12T09:17:11,29,18,90,40,29,18,6.0,10,SE,,11,Despejado,0
valencia,46250,2026-09-14,2026-09-12T09:17:11,30,18,90,45,30,18,6.0,10,SE,,12,Poco nuboso,0
valencia,46250,2026-09-15,2026-09-12T09:17:11,32,19,70,40,32,19,6.0,10,SE,,12,Poco nuboso,0
valencia,46250,2026-09-16,2026-09-12T09:17:11,29,20,85,60,29,20,6.0,15,NE,,13,Intervalos nubosos,10
valencia,46250,2026-09-17,2026-09-12T09:17:11,28,21,85,65,28,21,,15,E,,43,Intervalos nubosos con lluvia escasa,55
valencia,46250,2026-09-18,2026-09-12T09:17:11,29,21,90,75,29,21,,10,E,,13,Intervalos nubosos,35
sevilla,41091,2026-09-12,2026-09-12T09:17:11,37,20,60,15,38,20,6.0,0,,,,,0
sevilla,41091,2026-09-13,2026-09-12T09:17:11,37,21,80,15,38,21,6.0,20,E,,11,Despejado,0
sevilla,41091,2026-09-14,2026-09-12T09:17:11,38,20,80,15,38,20,6.0,5,E,,11,Despejado,0
sevilla,41091,2026-09-15,2026-09-12T09:17:11,38,20,75,20,38,20,6.0,5,SO,,11,Despejado,0
sevilla,41091,2026-09-16,2026-09-12T09:17:11,35,18,85,25,35,18,6.0,10,SO,,12,Poco nuboso,0
sevilla,41091,2026-09-17,2026-09-12T09:17:11,34,17,100,30,34,17,,0,C,,12,Poco nuboso,0
sevilla,41091,2026-09-18,2026-09-12T09:17:11,37,19,80,25,37,19,,5,E,,12,Poco nuboso,0
bilbao,48020,2026-09-12,2026-09-12T09:17:11,27,13,95,50,27,13,6.0,0,,,,,0
bilbao,48020,2026-09-13,2026-09-12T09:17:11,29,11,95,45,29,11,6.0,0,C,,11,Despejado,0
bilbao,48020,2026-09-14,2026-09-12T09:17:11,33,13,85,35,33,13,6.0,0,C,,11,Despejado,0
bilbao,48020,2026-09-15,2026-09-12T09:17:11,29,16,90,50,29,16,6.0,15,NO,,43,Intervalos nubosos con lluvia escasa,70
bilbao,48020,2026-09-16,2026-09-12T09:17:11,24,14,90,50,24,14,5.0,15,N,,25,Muy nuboso con lluvia,100
bilbao,48020,2026-09-17,2026-09-12T09:17:11,23,14,90,60,23,14,,10,N,,15,Muy nuboso,45
bilbao,48020,2026-09-18,2026-09-12T09:17:11,26,12,90,50,26,12,,0,C,,13,Intervalos nubosos,45
zaragoza,50297,2026-09-12,2026-09-12T09:17:11,31,15,75,35,31,15,6.0,0,,,,,0
zaragoza,50297,2026-09-13,2026-09-12T09:17:11,33,16,85,25,33,16,6.0,5,S,,11,Despejado,0
zaragoza,50297,2026-09-14,2026-09-12T09:17:11,35,17,95,15,35,17,6.0,0,C,,12,Poco nuboso,0
zaragoza,50297,2026-09-15,2026-09-12T09:17:11,37,19,70,15,37,19,6.0,0,C,,11,Despejado,0
zaragoza,50297,2026-09-16,2026-09-12T09:17:11,28,16,70,35,28,16,6.0,30,NO,60,12,Poco nuboso,5
zaragoza,50297,2026-09-17,2026-09-12T09:17:11,29,15,80,30,29,15,,15,NO,,11,Despejado,5
zaragoza,50297,2026-09-18,2026-09-12T09:17:11,30,15,80,25,30,15,,10,NO,,12,Poco nuboso,0
a_coruna,15030,2026-09-12,2026-09-12T09:21:12,26,16,80,50,26,16,6.0,0,,,,,0
a_coruna,15030,2026-09-13,2026-09-12T09:21:12,28,15,85,45,30,15,6.0,0,C,,12,Poco nuboso,0
a_coruna,15030,2026-09-14,2026-09-12T09:21:12,26,17,90,50,26,17,6.0,10,NO,,11,Despejado,0
a_coruna,15030,2026-09-15,2026-09-12T09:21:12,23,17,95,70,23,17,6.0,15,N,,44,Nuboso con lluvia escasa,80
a_coruna,15030,2026-09-16,2026-09-12T09:21:12,23,17,85,55,23,17,5.0,25,NE,40,13,Intervalos nubosos,25
a_coruna,15030,2026-09-17,2026-09-12T09:21:12,22,16,90,55,22,16,,20,N,,13,Intervalos nubosos,15
a_coruna,15030,2026-09-18,2026-09-12T09:21:12,22,16,95,70,22,16,,15,N,,13,Intervalos nubosos,10
mataro,08121,2026-09-12,2026-09-12T09:21:12,28,18,85,50,28,19,5.0,0,,,,,0
mataro,08121,2026-09-13,2026-09-12T09:21:12,28,18,80,40,29,19,6.0,10,SE,,11,Despejado,0
mataro,08121,2026-09-14,2026-09-12T09:21:12,31,19,70,45,31,19,6.0,15,S,,12,Poco nuboso,0
mataro,08121,2026-09-15,2026-09-12T09:21:12,30,20,75,50,30,20,6.0,15,SE,,11,Despejado,0
mataro,08121,2026-09-16,2026-09-12T09:21:12,29,20,90,60,29,20,6.0,20,S,,23,Intervalos nubosos con lluvia,80
mataro,08121,2026-09-17,2026-09-12T09:21:12,28,20,90,55,28,20,,15,S,,24,Nuboso con lluvia,90
mataro,08121,2026-09-18,2026-09-12T09:21:12,27,20,100,50,27,20,,10,S,,45,Muy nuboso con lluvia escasa,75
