ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-08-31,2026-08-31T21:03:09,33,18,30,20,33,19,7.0,0,,,,,0
madrid,28079,2026-09-01,2026-08-31T21:03:09,34,20,70,15,34,20,7.0,10,S,,12,Poco nuboso,0
madrid,28079,2026-09-02,2026-08-31T21:03:09,36,19,65,20,35,19,7.0,0,C,,11,Despejado,0
madrid,28079,2026-09-03,2026-08-31T21:03:09,37,22,50,10,37,22,7.0,0,C,,11,Despejado,0
madrid,28079,2026-09-04,2026-08-31T21:03:09,38,22,35,10,38,22,7.0,0,C,,12,Poco nuboso,5
madrid,28079,2026-09-05,2026-08-31T21:03:09,36,21,55,20,36,21,,0,C,,44,Nuboso con lluvia escasa,55
madrid,28079,2026-09-06,2026-08-31T21:03:09,31,20,65,30,31,20,,0,C,,13,Intervalos nubosos,25
barcelona,08019,2026-08-31,2026-08-31T21:03:09,31,24,65,65,31,24,7.0,0,,,,,0
barcelona,08019,2026-09-01,2026-08-31T21:03:09,31,24,75,40,31,24,6.0,10,SE,,17,Nubes altas,5
barcelona,08019,2026-09-02,2026-08-31T21:03:09,31,24,75,40,31,24,6.0,15,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-03,2026-08-31T21:03:09,32,25,75,45,32,25,7.0,15,S,,11,Despejado,0
barcelona,08019,2026-09-04,2026-08-31T21:03:09,33,25,75,50,33,25,7.0,10,S,,11,Despejado,0
barcelona,08019,2026-09-05,2026-08-31T21:03:09,33,25,75,45,33,25,,10,SE,,11,Despejado,0
barcelona,08019,2026-09-06,2026-08-31T21:03:09,32,24,85,50,32,24,,10,SE,,17,Nubes altas,5
valencia,46250,2026-08-31,2026-08-31T21:03:09,29,21,85,70,30,20,7.0,0,,,,,0
valencia,46250,2026-09-01,2026-08-31T21:03:09,29,23,90,60,31,23,7.0,5,S,,43,Intervalos nubosos con lluvia escasa,90
valencia,46250,2026-09-02,2026-08-31T21:03:09,30,21,90,65,30,21,6.0,15,E,,12,Poco nuboso,0
valencia,46250,2026-09-03,2026-08-31T21:03:09,31,22,100,60,31,22,7.0,10,E,,11,Despejado,0
valencia,46250,2026-09-04,2026-08-31T21:03:09,32,22,85,55,32,22,7.0,10,E,,12,Poco nuboso,0
valencia,46250,2026-09-05,2026-08-31T21:03:09,32,22,75,55,32,22,,10,E,,12,Poco nuboso,0
valencia,46250,2026-09-06,2026-08-31T21:03:09,30,23,85,55,30,23,,5,E,,14,Nuboso,5
sevilla,41091,2026-08-31,2026-08-31T21:03:09,37,21,60,20,38,21,7.0,0,,,,,0
sevilla,41091,2026-09-01,2026-08-31T21:03:09,37,20,75,20,37,19,7.0,10,SO,,11,Despejado,0
sevilla,41091,2026-09-02,2026-08-31T21:03:09,39,21,80,25,39,21,7.0,0,C,,11,Despejado,0
sevilla,41091,2026-09-03,2026-08-31T21:03:09,42,23,60,15,42,23,7.0,0,C,,12,Poco nuboso,0
sevilla,41091,2026-09-04,2026-08-31T21:03:09,40,24,70,30,40,24,7.0,5,O,,13,Intervalos nubosos,10
sevilla,41091,2026-09-05,2026-08-31T21:03:09,40,24,55,25,40,24,,0,C,,13,Intervalos nubosos,35
sevilla,41091,2026-09-06,2026-08-31T21:03:09,38,22,65,25,38,22,,0,C,,13,Intervalos nubosos,10
bilbao,48020,2026-08-31,2026-08-31T21:03:09,26,15,85,65,26,15,6.0,0,,,,,0
bilbao,48020,2026-09-01,2026-08-31T21:03:09,26,15,90,65,26,15,6.0,10,NE,,14,Nuboso,10
bilbao,48020,2026-09-02,2026-08-31T21:03:09,28,17,90,55,28,17,6.0,5,NE,,13,Intervalos nubosos,10
bilbao,48020,2026-09-03,2026-08-31T21:03:09,31,16,95,40,31,16,6.0,10,NE,,12,Poco nuboso,0
bilbao,48020,2026-09-04,2026-08-31T21:03:09,42,16,85,20,42,16,6.0,0,C,,12,Poco nuboso,0
bilbao,48020,2026-09-05,2026-08-31T21:03:09,28,19,85,50,28,19,,10,N,,13,Intervalos nubosos,40
bilbao,48020,2026-09-06,2026-08-31T21:03:09,30,19,85,65,30,19,,10,N,,44,Nuboso con lluvia escasa,55
zaragoza,50297,2026-08-31,2026-08-31T21:03:09,34,19,65,25,34,19,6.0,0,,,,,0
zaragoza,50297,2026-09-01,2026-08-31T21:03:09,35,19,70,35,35,19,6.0,15,S,,12,Poco nuboso,0
zaragoza,50297,2026-09-02,2026-08-31T21:03:09,36,19,80,25,36,20,6.0,0,C,,12,Poco nuboso,0
zaragoza,50297,2026-09-03,2026-08-31T21:03:09,38,20,75,20,38,20,6.0,0,C,,11,Despejado,0
zaragoza,50297,2026-09-04,2026-08-31T21:03:09,40,21,85,15,40,21,6.0,0,C,,11,Despejado,0
zaragoza,50297,2026-09-05,2026-08-31T21:03:09,38,23,70,30,38,23,,0,C,,13,Intervalos nubosos,20
zaragoza,50297,2026-09-06,2026-08-31T21:03:09,36,24,70,25,36,24,,0,C,,14,Nuboso,25
a_coruna,15030,2026-08-31,2026-08-31T21:03:09,23,16,80,70,23,16,6.0,0,,,,,0
a_coruna,15030,2026-09-01,2026-08-31T21:03:09,24,17,90,65,24,17,6.0,10,N,,13,Intervalos nubosos,10
a_coruna,15030,2026-09-02,2026-08-31T21:03:09,24,16,95,65,24,16,6.0,15,NO,,12,Poco nuboso,0
a_coruna,15030,2026-09-03,2026-08-31T21:03:09,27,15,95,65,27,15,6.0,5,NO,,12,Poco nuboso,0
a_coruna,15030,2026-09-04,2026-08-31T21:03:09,23,18,95,75,23,18,6.0,10,NO,,14,Nuboso,0
a_coruna,15030,2026-09-05,2026-08-31T21:03:09,23,19,95,70,23,19,,10,NO,,13,Intervalos nubosos,15
a_coruna,15030,2026-09-06,2026-08-31T21:03:09,24,17,95,70,24,17,,10,NO,,43,Intervalos nubosos con lluvia escasa,50
mataro,08121,2026-08-31,2026-08-31T21:03:09,30,23,75,65,30,22,7.0,0,,,,,0
mataro,08121,2026-09-01,2026-08-31T21:03:09,30,22,80,45,30,22,6.0,10,SE,,12,Poco nuboso,0
mataro,08121,2026-09-02,2026-08-31T21:03:09,31,22,80,50,31,22,6.0,15,SE,,12,Poco nuboso,0
mataro,08121,2026-09-03,2026-08-31T21:03:09,31,24,70,50,31,24,7.0,15,S,,11,Despejado,0
mataro,08121,2026-09-04,2026-08-31T21:03:09,31,24,75,55,31,24,7.0,10,S,,11,Despejado,0
mataro,08121,2026-09-05,2026-08-31T21:03:09,31,24,80,55,31,24,,10,SE,,11,Despejado,0
mataro,08121,2026-09-06,2026-08-31T21:03:09,31,24,85,55,31,24,,10,SE,,12,Poco nuboso,5
