ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-11,2026-09-11T14:45:12,30,15,30,10,30,15,6.0,0,,,,,0
madrid,28079,2026-09-12,2026-09-11T14:45:12,31,17,60,20,31,17,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-13,2026-09-11T14:45:12,31,18,65,20,31,18,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-14,2026-09-11T14:45:12,32,18,50,20,32,18,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-15,2026-09-11T14:45:12,34,19,40,15,34,19,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-16,2026-09-11T14:45:12,33,20,45,15,33,20,,5,NE,,12,Poco nuboso,0
madrid,28079,2026-09-17,2026-09-11T14:45:12,33,19,40,15,33,19,,0,C,,12,Poco nuboso,5
barcelona,08019,2026-09-11,2026-09-11T14:45:12,28,19,80,45,29,19,6.0,0,,,,,0
barcelona,08019,2026-09-12,2026-09-11T14:45:12,28,19,85,50,29,19,6.0,10,SE,,43,Intervalos nubosos con lluvia escasa,65
barcelona,08019,2026-09-13,2026-09-11T14:45:12,29,20,75,45,29,20,6.0,15,SE,,11,Despejado,0
barcelona,08019,2026-09-14,2026-09-11T14:45:12,32,20,75,40,32,20,6.0,15,S,,11,Despejado,0
barcelona,08019,2026-09-15,2026-09-11T14:45:12,33,21,75,40,33,21,6.0,15,S,,11,Despejado,0
barcelona,08019,2026-09-16,2026-09-11T14:45:12,30,21,75,55,30,21,,15,E,,13,Intervalos nubosos,10
barcelona,08019,2026-09-17,2026-09-11T14:45:12,29,22,80,50,29,22,,15,SE,,13,Intervalos nubosos,30
valencia,46250,2026-09-11,2026-09-11T14:45:12,28,17,85,55,28,18,6.0,0,,,,,0
valencia,46250,2026-09-12,2026-09-11T14:45:12,28,19,80,50,28,19,6.0,10,SE,,12,Poco nuboso,0
valencia,46250,2026-09-13,2026-09-11T14:45:12,29,18,85,50,29,18,6.0,10,SE,,11,Despejado,0
valencia,46250,2026-09-14,2026-09-11T14:45:12,30,17,80,35,30,17,6.0,10,SE,,11,Despejado,0
valencia,46250,2026-09-15,2026-09-11T14:45:12,30,17,65,35,30,17,6.0,10,SE,,11,Despejado,0
valencia,46250,2026-09-16,2026-09-11T14:45:12,29,19,80,45,29,19,,10,E,,11,Despejado,0
valencia,46250,2026-09-17,2026-09-11T14:45:12,29,21,90,50,29,21,,10,E,,12,Poco nuboso,5
sevilla,41091,2026-09-11,2026-09-11T14:45:12,36,19,95,25,36,18,6.0,0,,,,,0
sevilla,41091,2026-09-12,2026-09-11T14:45:12,37,20,70,20,37,20,6.0,20,E,,12,Poco nuboso,0
sevilla,41091,2026-09-13,2026-09-11T14:45:12,37,21,80,20,37,21,6.0,15,E,,11,Despejado,0
sevilla,41091,2026-09-14,2026-09-11T14:45:12,37,20,70,15,37,20,6.0,10,E,,11,Despejado,0
sevilla,41091,2026-09-15,2026-09-11T14:45:12,38,20,75,25,38,20,6.0,0,C,,11,Despejado,0
