datetime,datetime_utc,value,geo_id
2026-09-03T00:00:00.000+02:00,2026-09-02T22:00:00Z,207.6,3
2026-09-03T00:15:00.000+02:00,2026-09-02T22:15:00Z,204.25,3
2026-09-03T00:30:00.000+02:00,2026-09-02T22:30:00Z,197.69,3
2026-09-03T00:45:00.000+02:00,2026-09-02T22:45:00Z,190.81,3
2026-09-03T01:00:00.000+02:00,2026-09-02T23:00:00Z,198.65,3
2026-09-03T01:15:00.000+02:00,2026-09-02T23:15:00Z,195.08,3
2026-09-03T01:30:00.000+02:00,2026-09-02T23:30:00Z,190.81,3
2026-09-03T01:45:00.000+02:00,2026-09-02T23:45:00Z,188.98,3
2026-09-03T02:00:00.000+02:00,2026-09-03T00:00:00Z,188.46,3
2026-09-03T02:15:00.000+02:00,2026-09-03T00:15:00Z,188.46,3
2026-09-03T02:30:00.000+02:00,2026-09-03T00:30:00Z,186.88,3
2026-09-03T02:45:00.000+02:00,2026-09-03T00:45:00Z,186.88,3
2026-09-03T03:00:00.000+02:00,2026-09-03T01:00:00Z,186.24,3
2026-09-03T03:15:00.000+02:00,2026-09-03T01:15:00Z,186.24,3
2026-09-03T03:30:00.000+02:00,2026-09-03T01:30:00Z,185.3,3
2026-09-03T03:45:00.000+02:00,2026-09-03T01:45:00Z,186.24,3
2026-09-03T04:00:00.000+02:00,2026-09-03T02:00:00Z,185.3,3
2026-09-03T04:15:00.000+02:00,2026-09-03T02:15:00Z,186.24,3
2026-09-03T04:30:00.000+02:00,2026-09-03T02:30:00Z,186.88,3
2026-09-03T04:45:00.000+02:00,2026-09-03T02:45:00Z,188.46,3
2026-09-03T05:00:00.000+02:00,2026-09-03T03:00:00Z,186.88,3
2026-09-03T05:15:00.000+02:00,2026-09-03T03:15:00Z,188.46,3
2026-09-03T05:30:00.000+02:00,2026-09-03T03:30:00Z,188.98,3
2026-09-03T05:45:00.000+02:00,2026-09-03T03:45:00Z,188.98,3
2026-09-03T06:00:00.000+02:00,2026-09-03T04:00:00Z,192.71,3
2026-09-03T06:15:00.000+02:00,2026-09-03T04:15:00Z,200.0,3
2026-09-03T06:30:00.000+02:00,2026-09-03T04:30:00Z,205.0,3
2026-09-03T06:45:00.000+02:00,2026-09-03T04:45:00Z,210.37,3
2026-09-03T07:00:00.000+02:00,2026-09-03T05:00:00Z,208.03,3
2026-09-03T07:15:00.000+02:00,2026-09-03T05:15:00Z,217.5,3
2026-09-03T07:30:00.000+02:00,2026-09-03T05:30:00Z,217.5,3
2026-09-03T07:45:00.000+02:00,2026-09-03T05:45:00Z,217.5,3
2026-09-03T08:00:00.000+02:00,2026-09-03T06:00:00Z,208.03,3
2026-09-03T08:15:00.000+02:00,2026-09-03T06:15:00Z,189.44,3
2026-09-03T08:30:00.000+02:00,2026-09-03T06:30:00Z,182.0,3
2026-09-03T08:45:00.000+02:00,2026-09-03T06:45:00Z,165.54,3
2026-09-03T09:00:00.000+02:00,2026-09-03T07:00:00Z,185.21,3
2026-09-03T09:15:00.000+02:00,2026-09-03T07:15:00Z,156.62,3
2026-09-03T09:30:00.000+02:00,2026-09-03T07:30:00Z,135.0,3
2026-09-03T09:45:00.000+02:00,2026-09-03T07:45:00Z,121.5,3
2026-09-03T10:00:00.000+02:00,2026-09-03T08:00:00Z,130.01,3
2026-09-03T10:15:00.000+02:00,2026-09-03T08:15:00Z,119.91,3
2026-09-03T10:30:00.000+02:00,2026-09-03T08:30:00Z,103.99,3
2026-09-03T10:45:00.000+02:00,2026-09-03T08:45:00Z,92.23,3
2026-09-03T11:00:00.000+02:00,2026-09-03T09:00:00Z,90.49,3
2026-09-03T11:15:00.000+02:00,2026-09-03T09:15:00Z,72.98,3
2026-09-03T11:30:00.000+02:00,2026-09-03T09:30:00Z,68.0,3
2026-09-03T11:45:00.000+02:00,2026-09-03T09:45:00Z,60.5,3
2026-09-03T12:00:00.000+02:00,2026-09-03T10:00:00Z,65.71,3
2026-09-03T12:15:00.000+02:00,2026-09-03T10:15:00Z,56.2,3
2026-09-03T12:30:00.000+02:00,2026-09-03T10:30:00Z,46.7,3
2026-09-03T12:45:00.000+02:00,2026-09-03T10:45:00Z,38.77,3
2026-09-03T13:00:00.000+02:00,2026-09-03T11:00:00Z,38.88,3
2026-09-03T13:15:00.000+02:00,2026-09-03T11:15:00Z,35.64,3
