ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-08-13,2026-08-14T06:31:16,39,25,35,15,39,25,,0,,,,,0
madrid,28079,2026-08-14,2026-08-14T06:31:16,38,24,50,15,38,23,8.0,0,C,,43,Intervalos nubosos con lluvia escasa,75
madrid,28079,2026-08-15,2026-08-14T06:31:16,34,22,65,25,31,21,8.0,20,SE,40,23,Intervalos nubosos con lluvia,95
madrid,28079,2026-08-16,2026-08-14T06:31:16,34,19,75,20,34,19,8.0,0,C,,43,Intervalos nubosos con lluvia escasa,55
madrid,28079,2026-08-17,2026-08-14T06:31:16,36,22,60,15,36,22,8.0,0,C,,13,Intervalos nubosos,10
madrid,28079,2026-08-18,2026-08-14T06:31:16,37,23,55,15,37,23,8.0,0,C,,12,Poco nuboso,5
madrid,28079,2026-08-19,2026-08-14T06:31:16,31,22,60,30,31,22,,15,S,,13,Intervalos nubosos,20
barcelona,08019,2026-08-13,2026-08-14T06:31:16,34,26,65,45,34,26,,0,,,,,0
barcelona,08019,2026-08-14,2026-08-14T06:31:16,36,26,65,30,37,26,8.0,15,S,,13,Intervalos nubosos,25
barcelona,08019,2026-08-15,2026-08-14T06:31:16,34,26,80,40,33,26,8.0,10,S,,13,Intervalos nubosos,50
barcelona,08019,2026-08-16,2026-08-14T06:31:16,33,27,80,50,33,27,8.0,15,SE,,43,Intervalos nubosos con lluvia escasa,85
barcelona,08019,2026-08-17,2026-08-14T06:31:16,33,26,80,55,33,26,7.0,10,S,,23,Intervalos nubosos con lluvia,80
barcelona,08019,2026-08-18,2026-08-14T06:31:16,33,27,80,60,33,27,8.0,15,S,,43,Intervalos nubosos con lluvia escasa,80
barcelona,08019,2026-08-19,2026-08-14T06:31:16,34,27,85,60,34,27,,15,S,,13,Intervalos nubosos,30
valencia,46250,2026-08-13,2026-08-14T06:27:17,33,25,75,70,33,25,,0,,,,,0
valencia,46250,2026-08-14,2026-08-14T06:27:17,34,25,80,35,39,25,8.0,15,SE,,13,Intervalos nubosos,25
valencia,46250,2026-08-15,2026-08-14T06:27:17,33,25,90,35,34,25,8.0,15,E,,43,Intervalos nubosos con lluvia escasa,85
valencia,46250,2026-08-16,2026-08-14T06:27:17,33,24,90,45,33,24,8.0,10,E,,13,Intervalos nubosos,45
valencia,46250,2026-08-17,2026-08-14T06:27:17,34,23,75,40,34,23,8.0,10,E,,13,Intervalos nubosos,25
