ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-06,2026-09-06T12:25:13,36,24,35,20,35,24,6.0,0,,,,,0
madrid,28079,2026-09-07,2026-09-06T12:25:13,36,21,40,15,36,22,7.0,5,S,,11,Despejado,0
madrid,28079,2026-09-08,2026-09-06T12:25:13,34,21,35,10,34,22,7.0,15,SO,,11,Despejado,0
madrid,28079,2026-09-09,2026-09-06T12:25:13,28,18,70,25,28,18,6.0,10,NE,,13,Intervalos nubosos,45
madrid,28079,2026-09-10,2026-09-06T12:25:13,29,14,55,10,29,14,7.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-11,2026-09-06T12:25:13,32,17,45,15,32,17,,0,C,,11,Despejado,0
madrid,28079,2026-09-12,2026-09-06T12:25:13,31,18,60,20,31,18,,0,C,,12,Poco nuboso,0
barcelona,08019,2026-09-06,2026-09-06T12:31:12,32,25,75,40,32,25,6.0,0,,,,,0
barcelona,08019,2026-09-07,2026-09-06T12:31:12,32,26,95,45,35,26,6.0,10,E,,11,Despejado,0
barcelona,08019,2026-09-08,2026-09-06T12:31:12,33,24,85,50,33,24,6.0,15,S,,13,Intervalos nubosos,20
barcelona,08019,2026-09-09,2026-09-06T12:31:12,30,23,90,60,30,23,6.0,0,C,,23,Intervalos nubosos con lluvia,100
barcelona,08019,2026-09-10,2026-09-06T12:31:12,28,21,90,50,28,21,6.0,15,SE,,13,Intervalos nubosos,30
barcelona,08019,2026-09-11,2026-09-06T12:31:12,28,22,75,65,28,22,,20,E,,14,Nuboso,25
barcelona,08019,2026-09-12,2026-09-06T12:31:12,29,21,80,60,29,21,,15,SE,,13,Intervalos nubosos,40
valencia,46250,2026-09-06,2026-09-06T12:25:13,35,22,55,25,35,22,6.0,0,,,,,0
valencia,46250,2026-09-07,2026-09-06T12:25:13,34,22,60,20,34,22,6.0,15,SE,,12,Poco nuboso,0
valencia,46250,2026-09-08,2026-09-06T12:25:13,34,21,65,25,34,21,6.0,10,E,,12,Poco nuboso,0
valencia,46250,2026-09-09,2026-09-06T12:25:13,31,22,85,45,31,22,6.0,15,E,,43,Intervalos nubosos con lluvia escasa,75
valencia,46250,2026-09-10,2026-09-06T12:25:13,28,20,85,40,28,20,6.0,10,SE,,13,Intervalos nubosos,15
valencia,46250,2026-09-11,2026-09-06T12:25:13,30,20,90,50,30,20,,10,E,,12,Poco nuboso,5
valencia,46250,2026-09-12,2026-09-06T12:25:13,29,21,90,45,29,21,,15,E,,12,Poco nuboso,5
sevilla,41091,2026-09-06,2026-09-06T12:25:13,39,23,55,20,40,21,7.0,0,,,,,0
sevilla,41091,2026-09-07,2026-09-06T12:25:13,40,24,65,20,40,22,7.0,5,SO,,11,Despejado,0
sevilla,41091,2026-09-08,2026-09-06T12:25:13,38,22,60,15,39,22,7.0,10,SO,,12,Poco nuboso,0
sevilla,41091,2026-09-09,2026-09-06T12:25:13,35,20,70,30,35,20,7.0,5,O,,12,Poco nuboso,5
sevilla,41091,2026-09-10,2026-09-06T12:25:13,36,20,95,40,36,20,7.0,5,SO,,12,Poco nuboso,0
sevilla,41091,2026-09-11,2026-09-06T12:25:13,37,20,80,20,37,20,,0,C,,11,Despejado,0
sevilla,41091,2026-09-12,2026-09-06T12:25:13,39,21,75,25,39,21,,0,C,,11,Despejado,0
bilbao,48020,2026-09-06,2026-09-06T12:25:13,33,20,90,35,33,20,6.0,0,,,,,0
bilbao,48020,2026-09-07,2026-09-06T12:25:13,28,18,95,65,28,18,6.0,5,NO,,45,Muy nuboso con lluvia escasa,90
bilbao,48020,2026-09-08,2026-09-06T12:25:13,28,18,95,55,28,18,6.0,10,N,,23,Intervalos nubosos con lluvia,100
bilbao,48020,2026-09-09,2026-09-06T12:25:13,22,14,100,50,22,14,5.0,15,N,,24,Nuboso con lluvia,100
bilbao,48020,2026-09-10,2026-09-06T12:25:13,25,12,95,50,25,12,6.0,5,N,,14,Nuboso,45
bilbao,48020,2026-09-11,2026-09-06T12:25:13,27,14,90,60,27,14,,10,NO,,25,Muy nuboso con lluvia,55
bilbao,48020,2026-09-12,2026-09-06T12:25:13,26,14,90,55,26,14,,5,N,,45,Muy nuboso con lluvia escasa,65
zaragoza,50297,2026-09-06,2026-09-06T12:25:13,38,24,55,15,40,24,6.0,0,,,,,0
zaragoza,50297,2026-09-07,2026-09-06T12:25:13,40,22,55,15,40,22,6.0,5,SO,,12,Poco nuboso,0
zaragoza,50297,2026-09-08,2026-09-06T12:25:13,38,20,75,15,38,20,6.0,0,C,,12,Poco nuboso,0
zaragoza,50297,2026-09-09,2026-09-06T12:25:13,27,16,70,30,27,16,5.0,30,NO,65,43,Intervalos nubosos con lluvia escasa,65
zaragoza,50297,2026-09-10,2026-09-06T12:25:13,30,15,75,20,30,15,6.0,15,O,,12,Poco nuboso,0
zaragoza,50297,2026-09-11,2026-09-06T12:25:13,31,17,70,30,31,17,,20,NO,50,12,Poco nuboso,0
zaragoza,50297,2026-09-12,2026-09-06T12:25:13,31,18,75,30,31,18,,15,O,,12,Poco nuboso,0
a_coruna,15030,2026-09-06,2026-09-06T12:31:12,24,18,100,65,24,18,6.0,0,,,,,0
