ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-08-28,2026-08-28T08:59:10,25,13,80,30,24,12,6.0,0,,,,,0
madrid,28079,2026-08-29,2026-08-28T08:59:10,30,16,60,20,29,15,7.0,5,SO,,11,Despejado,0
madrid,28079,2026-08-30,2026-08-28T08:59:10,32,16,50,15,32,16,8.0,10,SO,,11,Despejado,0
madrid,28079,2026-08-31,2026-08-28T08:59:10,33,18,60,20,33,18,7.0,5,SO,,11,Despejado,0
madrid,28079,2026-09-01,2026-08-28T08:59:10,31,20,50,15,31,20,7.0,10,SO,,17,Nubes altas,5
madrid,28079,2026-09-02,2026-08-28T08:59:10,33,19,75,15,33,19,,0,C,,11,Despejado,0
madrid,28079,2026-09-03,2026-08-28T08:59:10,34,21,55,15,34,21,,0,C,,11,Despejado,0
barcelona,08019,2026-08-28,2026-08-28T08:59:10,33,26,55,15,34,26,7.0,0,,,,,0
barcelona,08019,2026-08-29,2026-08-28T08:59:10,31,23,60,25,31,24,7.0,15,SE,,11,Despejado,0
barcelona,08019,2026-08-30,2026-08-28T08:59:10,32,23,75,35,32,23,7.0,15,S,,11,Despejado,0
barcelona,08019,2026-08-31,2026-08-28T08:59:10,32,24,80,55,32,24,7.0,15,SE,,13,Intervalos nubosos,20
barcelona,08019,2026-09-01,2026-08-28T08:59:10,31,23,85,55,31,23,7.0,10,SE,,13,Intervalos nubosos,10
barcelona,08019,2026-09-02,2026-08-28T08:59:10,32,26,75,50,32,26,,15,SE,,43,Intervalos nubosos con lluvia escasa,60
barcelona,08019,2026-09-03,2026-08-28T08:59:10,32,25,75,45,32,25,,15,S,,13,Intervalos nubosos,20
valencia,46250,2026-08-28,2026-08-28T08:59:10,33,23,60,25,33,23,6.0,0,,,,,0
valencia,46250,2026-08-29,2026-08-28T08:59:10,30,21,85,30,30,20,7.0,10,E,,11,Despejado,0
valencia,46250,2026-08-30,2026-08-28T08:59:10,30,20,95,50,30,20,7.0,10,E,,11,Despejado,0
valencia,46250,2026-08-31,2026-08-28T08:59:10,30,21,90,65,30,21,7.0,10,E,,12,Poco nuboso,0
valencia,46250,2026-09-01,2026-08-28T08:59:10,30,23,85,60,30,23,7.0,5,E,,14,Nuboso,20
valencia,46250,2026-09-02,2026-08-28T08:59:10,30,23,80,60,30,23,,15,E,,13,Intervalos nubosos,45
valencia,46250,2026-09-03,2026-08-28T08:59:10,31,22,90,60,31,22,,10,E,,13,Intervalos nubosos,10
sevilla,41091,2026-08-28,2026-08-28T08:59:10,31,16,75,20,32,15,6.0,0,,,,,0
sevilla,41091,2026-08-29,2026-08-28T08:59:10,35,18,85,15,35,18,7.0,5,NE,,11,Despejado,0
sevilla,41091,2026-08-30,2026-08-28T08:59:10,36,18,65,15,36,18,8.0,0,C,,11,Despejado,0
sevilla,41091,2026-08-31,2026-08-28T08:59:10,37,21,70,20,37,21,7.0,0,C,,11,Despejado,0
sevilla,41091,2026-09-01,2026-08-28T08:59:10,34,19,60,15,34,19,7.0,5,SO,,12,Poco nuboso,0
sevilla,41091,2026-09-02,2026-08-28T08:59:10,36,20,55,15,36,20,,0,C,,11,Despejado,0
sevilla,41091,2026-09-03,2026-08-28T08:59:10,37,20,65,25,37,20,,0,C,,11,Despejado,0
bilbao,48020,2026-08-28,2026-08-28T08:59:10,29,15,80,35,29,15,6.0,0,,,,,0
bilbao,48020,2026-08-29,2026-08-28T08:59:10,31,15,95,30,31,15,7.0,5,SO,,11,Despejado,0
bilbao,48020,2026-08-30,2026-08-28T08:59:10,28,17,90,60,28,17,7.0,15,N,,43,Intervalos nubosos con lluvia escasa,100
bilbao,48020,2026-08-31,2026-08-28T08:59:10,25,17,100,60,25,17,6.0,10,N,,45,Muy nuboso con lluvia escasa,70
bilbao,48020,2026-09-01,2026-08-28T08:59:10,25,18,90,65,25,18,6.0,10,NE,,46,Cubierto con lluvia escasa,80
bilbao,48020,2026-09-02,2026-08-28T08:59:10,27,15,85,45,27,15,,10,NE,,13,Intervalos nubosos,50
bilbao,48020,2026-09-03,2026-08-28T08:59:10,29,13,90,45,29,13,,10,NE,,13,Intervalos nubosos,25
zaragoza,50297,2026-08-28,2026-08-28T08:59:10,30,19,55,25,30,18,6.0,0,,,,,0
zaragoza,50297,2026-08-29,2026-08-28T08:59:10,33,18,55,20,34,18,7.0,5,S,,11,Despejado,0
zaragoza,50297,2026-08-30,2026-08-28T08:59:10,36,19,80,15,36,19,7.0,0,C,,11,Despejado,0
zaragoza,50297,2026-08-31,2026-08-28T08:59:10,35,20,80,25,35,20,7.0,0,C,,12,Poco nuboso,0
zaragoza,50297,2026-09-01,2026-08-28T08:59:10,33,20,65,40,33,20,6.0,0,C,,13,Intervalos nubosos,15
zaragoza,50297,2026-09-02,2026-08-28T08:59:10,34,19,70,25,34,19,,10,NO,,13,Intervalos nubosos,15
zaragoza,50297,2026-09-03,2026-08-28T08:59:10,36,18,70,15,36,18,,5,O,,11,Despejado,0
a_coruna,15030,2026-08-28,2026-08-28T08:59:10,23,16,95,70,23,16,6.0,0,,,,,0
a_coruna,15030,2026-08-29,2026-08-28T08:59:10,25,18,85,70,25,18,7.0,25,SO,35,26,Cubierto con lluvia,100
a_coruna,15030,2026-08-30,2026-08-28T08:59:10,23,17,85,60,23,17,7.0,15,O,,44,Nuboso con lluvia escasa,60
a_coruna,15030,2026-08-31,2026-08-28T08:59:10,23,17,90,65,23,17,6.0,10,NO,,43,Intervalos nubosos con lluvia escasa,80
a_coruna,15030,2026-09-01,2026-08-28T08:59:10,23,15,85,70,23,15,6.0,10,N,,14,Nuboso,30
a_coruna,15030,2026-09-02,2026-08-28T08:59:10,24,15,90,65,24,15,,15,NO,,13,Intervalos nubosos,20
a_coruna,15030,2026-09-03,2026-08-28T08:59:10,27,16,95,65,27,16,,10,N,,12,Poco nuboso,0
mataro,08121,2026-08-28,2026-08-28T08:59:10,33,23,55,20,33,23,6.0,0,,,,,0
mataro,08121,2026-08-29,2026-08-28T08:59:10,30,21,70,30,30,21,7.0,10,S,,11,Despejado,0
mataro,08121,2026-08-30,2026-08-28T08:59:10,31,21,75,45,31,21,7.0,15,S,,11,Despejado,0
mataro,08121,2026-08-31,2026-08-28T08:59:10,31,21,85,50,31,21,7.0,10,S,,13,Intervalos nubosos,20
mataro,08121,2026-09-01,2026-08-28T08:59:10,30,22,85,55,30,22,6.0,10,S,,13,Intervalos nubosos,20
mataro,08121,2026-09-02,2026-08-28T08:59:10,31,23,80,55,31,23,,15,SE,,43,Intervalos nubosos con lluvia escasa,75
mataro,08121,2026-09-03,2026-08-28T08:59:10,31,23,85,55,31,23,,15,S,,13,Intervalos nubosos,30
