datetime,datetime_utc,value,geo_id
2026-08-12T00:00:00.000+02:00,2026-08-11T22:00:00Z,185.79,3
2026-08-12T00:15:00.000+02:00,2026-08-11T22:15:00Z,184.79,3
2026-08-12T00:30:00.000+02:00,2026-08-11T22:30:00Z,182.68,3
2026-08-12T00:45:00.000+02:00,2026-08-11T22:45:00Z,172.03,3
2026-08-12T01:00:00.000+02:00,2026-08-11T23:00:00Z,171.96,3
2026-08-12T01:15:00.000+02:00,2026-08-11T23:15:00Z,170.14,3
2026-08-12T01:30:00.000+02:00,2026-08-11T23:30:00Z,169.96,3
2026-08-12T01:45:00.000+02:00,2026-08-11T23:45:00Z,169.14,3
2026-08-12T02:00:00.000+02:00,2026-08-12T00:00:00Z,179.98,3
2026-08-12T02:15:00.000+02:00,2026-08-12T00:15:00Z,178.4,3
2026-08-12T02:30:00.000+02:00,2026-08-12T00:30:00Z,177.38,3
2026-08-12T02:45:00.000+02:00,2026-08-12T00:45:00Z,177.0,3
2026-08-12T03:00:00.000+02:00,2026-08-12T01:00:00Z,179.98,3
2026-08-12T03:15:00.000+02:00,2026-08-12T01:15:00Z,179.98,3
2026-08-12T03:30:00.000+02:00,2026-08-12T01:30:00Z,178.64,3
2026-08-12T03:45:00.000+02:00,2026-08-12T01:45:00Z,178.69,3
2026-08-12T04:00:00.000+02:00,2026-08-12T02:00:00Z,179.98,3
2026-08-12T04:15:00.000+02:00,2026-08-12T02:15:00Z,179.48,3
2026-08-12T04:30:00.000+02:00,2026-08-12T02:30:00Z,179.98,3
2026-08-12T04:45:00.000+02:00,2026-08-12T02:45:00Z,179.98,3
2026-08-12T05:00:00.000+02:00,2026-08-12T03:00:00Z,168.56,3
2026-08-12T05:15:00.000+02:00,2026-08-12T03:15:00Z,169.14,3
2026-08-12T05:30:00.000+02:00,2026-08-12T03:30:00Z,169.96,3
2026-08-12T05:45:00.000+02:00,2026-08-12T03:45:00Z,170.0,3
2026-08-12T06:00:00.000+02:00,2026-08-12T04:00:00Z,170.0,3
2026-08-12T06:15:00.000+02:00,2026-08-12T04:15:00Z,170.14,3
2026-08-12T06:30:00.000+02:00,2026-08-12T04:30:00Z,171.96,3
2026-08-12T06:45:00.000+02:00,2026-08-12T04:45:00Z,180.98,3
2026-08-12T07:00:00.000+02:00,2026-08-12T05:00:00Z,185.79,3
2026-08-12T07:15:00.000+02:00,2026-08-12T05:15:00Z,185.79,3
2026-08-12T07:30:00.000+02:00,2026-08-12T05:30:00Z,186.0,3
2026-08-12T07:45:00.000+02:00,2026-08-12T05:45:00Z,184.79,3
2026-08-12T08:00:00.000+02:00,2026-08-12T06:00:00Z,187.79,3
2026-08-12T08:15:00.000+02:00,2026-08-12T06:15:00Z,186.0,3
2026-08-12T08:30:00.000+02:00,2026-08-12T06:30:00Z,185.79,3
2026-08-12T08:45:00.000+02:00,2026-08-12T06:45:00Z,181.56,3
2026-08-12T09:00:00.000+02:00,2026-08-12T07:00:00Z,180.01,3
2026-08-12T09:15:00.000+02:00,2026-08-12T07:15:00Z,155.0,3
2026-08-12T09:30:00.000+02:00,2026-08-12T07:30:00Z,116.26,3
2026-08-12T09:45:00.000+02:00,2026-08-12T07:45:00Z,100.01,3
2026-08-12T10:00:00.000+02:00,2026-08-12T08:00:00Z,100.27,3
2026-08-12T10:15:00.000+02:00,2026-08-12T08:15:00Z,93.91,3
2026-08-12T10:30:00.000+02:00,2026-08-12T08:30:00Z,81.58,3
2026-08-12T10:45:00.000+02:00,2026-08-12T08:45:00Z,51.87,3
2026-08-12T11:00:00.000+02:00,2026-08-12T09:00:00Z,40.95,3
2026-08-12T11:15:00.000+02:00,2026-08-12T09:15:00Z,42.0,3
2026-08-12T11:30:00.000+02:00,2026-08-12T09:30:00Z,38.53,3
2026-08-12T11:45:00.000+02:00,2026-08-12T09:45:00Z,25.4,3
2026-08-12T12:00:00.000+02:00,2026-08-12T10:00:00Z,38.54,3
2026-08-12T12:15:00.000+02:00,2026-08-12T10:15:00Z,25.9,3
