ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-08-18,2026-08-18T21:11:11,38,23,25,15,38,24,8.0,0,,,,,0
madrid,28079,2026-08-19,2026-08-18T21:11:11,35,24,45,15,35,24,8.0,20,SO,45,11,Despejado,0
madrid,28079,2026-08-20,2026-08-18T21:11:11,31,22,65,30,30,21,7.0,20,SO,,43,Intervalos nubosos con lluvia escasa,55
madrid,28079,2026-08-21,2026-08-18T21:11:11,31,19,80,25,31,19,8.0,5,SO,,12,Poco nuboso,5
madrid,28079,2026-08-22,2026-08-18T21:11:11,31,19,45,25,31,19,8.0,15,SO,,11,Despejado,5
madrid,28079,2026-08-23,2026-08-18T21:11:11,32,19,75,25,32,19,,10,S,,13,Intervalos nubosos,45
madrid,28079,2026-08-24,2026-08-18T21:11:11,23,16,100,45,23,16,,15,SO,,13,Intervalos nubosos,50
barcelona,08019,2026-08-18,2026-08-18T21:11:11,33,27,75,65,33,27,7.0,0,,,,,0
barcelona,08019,2026-08-19,2026-08-18T21:11:11,34,26,90,50,40,27,7.0,15,S,,11,Despejado,0
barcelona,08019,2026-08-20,2026-08-18T21:11:11,33,26,90,50,32,25,7.0,10,SE,,44,Nuboso con lluvia escasa,75
barcelona,08019,2026-08-21,2026-08-18T21:11:11,29,23,80,55,29,23,7.0,10,S,,23,Intervalos nubosos con lluvia,100
barcelona,08019,2026-08-22,2026-08-18T21:11:11,30,23,85,45,30,23,7.0,10,SE,,43,Intervalos nubosos con lluvia escasa,65
barcelona,08019,2026-08-23,2026-08-18T21:11:11,32,25,95,70,32,25,,15,SE,,43,Intervalos nubosos con lluvia escasa,70
barcelona,08019,2026-08-24,2026-08-18T21:11:11,30,25,95,80,30,25,,25,S,50,25,Muy nuboso con lluvia,80
valencia,46250,2026-08-18,2026-08-18T21:11:11,33,23,85,75,33,23,8.0,0,,,,,0
valencia,46250,2026-08-19,2026-08-18T21:11:11,42,24,95,10,43,23,8.0,15,SO,,11,Despejado,5
valencia,46250,2026-08-20,2026-08-18T21:11:11,36,27,50,25,38,28,7.0,20,E,,44,Nuboso con lluvia escasa,75
valencia,46250,2026-08-21,2026-08-18T21:11:11,30,25,80,35,30,25,7.0,10,SE,,43,Intervalos nubosos con lluvia escasa,55
valencia,46250,2026-08-22,2026-08-18T21:11:11,30,24,80,60,30,24,7.0,10,E,,43,Intervalos nubosos con lluvia escasa,70
valencia,46250,2026-08-23,2026-08-18T21:11:11,30,23,100,65,30,23,,15,E,,43,Intervalos nubosos con lluvia escasa,60
valencia,46250,2026-08-24,2026-08-18T21:11:11,31,24,100,45,31,24,,5,S,,44,Nuboso con lluvia escasa,65
sevilla,41091,2026-08-18,2026-08-18T21:11:11,38,22,75,45,39,22,8.0,0,,,,,0
sevilla,41091,2026-08-19,2026-08-18T21:11:11,32,20,100,40,32,20,8.0,15,SO,,12,Poco nuboso,0
sevilla,41091,2026-08-20,2026-08-18T21:11:11,30,20,95,45,30,20,7.0,20,SO,,44,Nuboso con lluvia escasa,100
sevilla,41091,2026-08-21,2026-08-18T21:11:11,32,19,100,30,32,19,7.0,10,SO,,11,Despejado,0
sevilla,41091,2026-08-22,2026-08-18T21:11:11,32,17,90,35,32,17,7.0,10,SO,,11,Despejado,0
sevilla,41091,2026-08-23,2026-08-18T21:11:11,30,16,100,45,30,16,,10,SO,,13,Intervalos nubosos,20
sevilla,41091,2026-08-24,2026-08-18T21:11:11,27,17,100,45,27,17,,20,SO,50,13,Intervalos nubosos,25
bilbao,48020,2026-08-18,2026-08-18T21:11:11,29,19,90,70,29,19,7.0,0,,,,,0
bilbao,48020,2026-08-19,2026-08-18T21:11:11,29,18,90,60,30,18,7.0,10,NO,,44,Nuboso con lluvia escasa,65
bilbao,48020,2026-08-20,2026-08-18T21:11:11,24,19,95,75,24,19,7.0,10,N,,25,Muy nuboso con lluvia,100
bilbao,48020,2026-08-21,2026-08-18T21:11:11,24,16,85,60,24,16,7.0,10,NO,,23,Intervalos nubosos con lluvia,100
bilbao,48020,2026-08-22,2026-08-18T21:11:11,28,14,100,75,28,14,7.0,5,NE,,23,Intervalos nubosos con lluvia,75
bilbao,48020,2026-08-23,2026-08-18T21:11:11,29,19,100,100,29,19,,0,C,,24,Nuboso con lluvia,85
bilbao,48020,2026-08-24,2026-08-18T21:11:11,28,17,100,80,28,17,,0,C,,23,Intervalos nubosos con lluvia,90
zaragoza,50297,2026-08-18,2026-08-18T21:11:11,39,20,45,20,39,20,7.0,0,,,,,0
zaragoza,50297,2026-08-19,2026-08-18T21:11:11,42,23,65,10,42,23,7.0,5,S,,11,Despejado,0
zaragoza,50297,2026-08-20,2026-08-18T21:11:11,36,21,70,25,35,20,7.0,15,NO,,43,Intervalos nubosos con lluvia escasa,65
zaragoza,50297,2026-08-21,2026-08-18T21:11:11,31,19,70,25,31,19,7.0,20,O,,13,Intervalos nubosos,10
zaragoza,50297,2026-08-22,2026-08-18T21:11:11,33,19,100,50,33,19,7.0,15,SE,,23,Intervalos nubosos con lluvia,90
zaragoza,50297,2026-08-23,2026-08-18T21:11:11,35,22,100,65,35,22,,15,SE,,23,Intervalos nubosos con lluvia,80
zaragoza,50297,2026-08-24,2026-08-18T21:11:11,33,21,100,40,33,21,,5,E,,43,Intervalos nubosos con lluvia escasa,65
a_coruna,15030,2026-08-18,2026-08-18T21:11:11,25,17,90,65,25,17,7.0,0,,,,,0
a_coruna,15030,2026-08-19,2026-08-18T21:11:11,23,18,95,65,23,18,7.0,10,NO,,43,Intervalos nubosos con lluvia escasa,90
a_coruna,15030,2026-08-20,2026-08-18T21:11:11,22,18,90,60,22,18,7.0,15,NO,,43,Intervalos nubosos con lluvia escasa,90
a_coruna,15030,2026-08-21,2026-08-18T21:11:11,21,17,85,65,21,17,7.0,10,NO,,43,Intervalos nubosos con lluvia escasa,70
a_coruna,15030,2026-08-22,2026-08-18T21:11:11,22,17,90,60,22,17,6.0,25,NE,40,25,Muy nuboso con lluvia,85
a_coruna,15030,2026-08-23,2026-08-18T21:11:11,23,17,95,65,23,17,,15,N,,24,Nuboso con lluvia,80
a_coruna,15030,2026-08-24,2026-08-18T21:11:11,21,16,100,70,21,16,,15,O,,23,Intervalos nubosos con lluvia,65
mataro,08121,2026-08-18,2026-08-18T21:11:11,33,25,85,75,32,25,7.0,0,,,,,0
mataro,08121,2026-08-19,2026-08-18T21:11:11,33,24,95,65,39,24,7.0,15,S,,11,Despejado,5
mataro,08121,2026-08-20,2026-08-18T21:11:11,32,24,90,50,32,23,7.0,10,SE,,43,Intervalos nubosos con lluvia escasa,80
mataro,08121,2026-08-21,2026-08-18T21:11:11,29,21,85,55,29,21,7.0,10,SE,,23,Intervalos nubosos con lluvia,100
mataro,08121,2026-08-22,2026-08-18T21:11:11,29,21,85,45,29,21,7.0,10,SE,,43,Intervalos nubosos con lluvia escasa,65
mataro,08121,2026-08-23,2026-08-18T21:11:11,31,23,100,75,31,23,,15,SE,,23,Intervalos nubosos con lluvia,65
mataro,08121,2026-08-24,2026-08-18T21:11:11,30,23,100,85,30,23,,25,S,50,24,Nuboso con lluvia,80
