ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
valencia,46250,2026-09-05,2026-09-02T17:05:12,32,22,90,50,32,22,7.0,10,E,,17,Nubes altas,0
valencia,46250,2026-09-06,2026-09-02T17:05:12,34,22,60,30,34,22,7.0,5,SE,,17,Nubes altas,0
valencia,46250,2026-09-07,2026-09-02T17:05:12,32,23,70,40,32,23,,10,E,,11,Despejado,0
valencia,46250,2026-09-08,2026-09-02T17:05:12,33,22,70,45,33,22,,10,SE,,13,Intervalos nubosos,10
sevilla,41091,2026-09-02,2026-09-02T17:05:12,40,21,70,25,40,21,7.0,0,,,,,0
sevilla,41091,2026-09-03,2026-09-02T17:05:12,42,23,70,10,43,23,7.0,5,E,,12,Poco nuboso,0
sevilla,41091,2026-09-04,2026-09-02T17:05:12,40,23,75,25,40,23,7.0,0,C,,17,Nubes altas,5
sevilla,41091,2026-09-05,2026-09-02T17:05:12,40,24,75,25,40,24,7.0,0,C,,13,Intervalos nubosos,10
sevilla,41091,2026-09-06,2026-09-02T17:05:12,40,24,50,20,40,24,7.0,0,C,,13,Intervalos nubosos,10
sevilla,41091,2026-09-07,2026-09-02T17:05:12,40,23,65,20,40,23,,0,C,,11,Despejado,0
sevilla,41091,2026-09-08,2026-09-02T17:05:12,39,22,65,25,39,22,,5,SO,,11,Despejado,0
bilbao,48020,2026-09-02,2026-09-02T17:05:12,28,15,90,60,28,15,6.0,0,,,,,0
bilbao,48020,2026-09-03,2026-09-02T17:05:12,33,15,90,40,33,15,6.0,5,E,,12,Poco nuboso,0
bilbao,48020,2026-09-04,2026-09-02T17:05:12,33,15,90,40,33,15,6.0,10,N,,12,Poco nuboso,0
bilbao,48020,2026-09-05,2026-09-02T17:05:12,37,17,90,35,37,17,6.0,5,NE,,13,Intervalos nubosos,25
bilbao,48020,2026-09-06,2026-09-02T17:05:12,31,19,90,60,31,19,6.0,15,N,,13,Intervalos nubosos,50
bilbao,48020,2026-09-07,2026-09-02T17:05:12,29,19,100,50,29,19,,10,N,,44,Nuboso con lluvia escasa,80
bilbao,48020,2026-09-08,2026-09-02T17:05:12,28,19,100,55,28,19,,10,NO,,26,Cubierto con lluvia,85
zaragoza,50297,2026-09-02,2026-09-02T17:05:12,35,19,75,25,37,20,6.0,0,,,,,0
zaragoza,50297,2026-09-03,2026-09-02T17:05:12,39,20,70,25,38,20,6.0,0,C,,11,Despejado,0
zaragoza,50297,2026-09-04,2026-09-02T17:05:12,39,21,95,10,41,21,6.0,0,C,,12,Poco nuboso,0
zaragoza,50297,2026-09-05,2026-09-02T17:05:12,40,23,55,10,40,23,6.0,5,SE,,12,Poco nuboso,5
zaragoza,50297,2026-09-06,2026-09-02T17:05:12,40,26,45,15,40,26,6.0,0,C,,13,Intervalos nubosos,10
zaragoza,50297,2026-09-07,2026-09-02T17:05:12,38,21,70,20,38,21,,0,C,,12,Poco nuboso,5
zaragoza,50297,2026-09-08,2026-09-02T17:05:12,39,21,80,20,39,21,,0,C,,11,Despejado,5
a_coruna,15030,2026-09-02,2026-09-02T17:05:12,23,16,100,70,23,16,6.0,0,,,,,0
a_coruna,15030,2026-09-03,2026-09-02T17:05:12,26,15,95,55,26,15,6.0,10,NO,,12,Poco nuboso,0
a_coruna,15030,2026-09-04,2026-09-02T17:05:12,24,18,95,75,24,18,6.0,10,NO,,14,Nuboso,0
a_coruna,15030,2026-09-05,2026-09-02T17:05:12,28,18,95,70,28,18,6.0,10,NO,,14,Nuboso,10
a_coruna,15030,2026-09-06,2026-09-02T17:05:12,25,19,95,60,25,19,6.0,15,NO,,44,Nuboso con lluvia escasa,55
a_coruna,15030,2026-09-07,2026-09-02T17:05:12,24,20,100,70,24,20,,10,N,,46,Cubierto con lluvia escasa,75
a_coruna,15030,2026-09-08,2026-09-02T17:05:12,25,18,100,60,25,18,,10,O,,45,Muy nuboso con lluvia escasa,65
mataro,08121,2026-09-02,2026-09-02T17:05:12,30,22,75,50,31,22,6.0,0,,,,,0
mataro,08121,2026-09-03,2026-09-02T17:05:12,31,24,75,55,33,24,7.0,15,S,,11,Despejado,0
mataro,08121,2026-09-04,2026-09-02T17:05:12,31,23,85,60,31,23,7.0,10,S,,11,Despejado,0
mataro,08121,2026-09-05,2026-09-02T17:05:12,32,25,70,50,32,25,6.0,10,S,,12,Poco nuboso,0
mataro,08121,2026-09-06,2026-09-02T17:05:12,32,24,65,40,32,24,6.0,10,SE,,12,Poco nuboso,0
mataro,08121,2026-09-07,2026-09-02T17:05:12,31,23,75,60,31,23,,10,SE,,12,Poco nuboso,5
mataro,08121,2026-09-08,2026-09-02T17:05:12,32,23,75,55,32,23,,20,S,,13,Intervalos nubosos,40
