ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-01,2026-09-01T09:05:15,34,20,65,15,34,20,7.0,0,,,,,0
madrid,28079,2026-09-02,2026-09-01T09:05:15,36,19,55,20,36,19,7.0,0,C,,11,Despejado,0
madrid,28079,2026-09-03,2026-09-01T09:05:15,37,21,60,10,37,21,7.0,5,SO,,11,Despejado,0
madrid,28079,2026-09-04,2026-09-01T09:05:15,38,21,25,10,38,21,7.0,0,C,,17,Nubes altas,0
madrid,28079,2026-09-05,2026-09-01T09:05:15,35,23,55,15,35,23,7.0,0,C,,43,Intervalos nubosos con lluvia escasa,55
madrid,28079,2026-09-06,2026-09-01T09:05:15,35,22,70,25,35,22,,0,C,,13,Intervalos nubosos,25
madrid,28079,2026-09-07,2026-09-01T09:05:15,37,22,60,20,37,22,,0,C,,12,Poco nuboso,5
barcelona,08019,2026-09-01,2026-09-01T09:05:15,31,24,75,45,31,24,6.0,0,,,,,0
barcelona,08019,2026-09-02,2026-09-01T09:05:15,31,24,75,40,32,24,6.0,10,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-03,2026-09-01T09:05:15,32,25,75,45,32,25,7.0,15,S,,11,Despejado,0
barcelona,08019,2026-09-04,2026-09-01T09:05:15,33,25,80,50,33,25,7.0,15,S,,11,Despejado,0
barcelona,08019,2026-09-05,2026-09-01T09:05:15,35,25,75,50,35,25,7.0,10,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-06,2026-09-01T09:05:15,35,25,80,45,35,25,,15,S,,12,Poco nuboso,5
barcelona,08019,2026-09-07,2026-09-01T09:05:15,32,25,85,55,32,25,,10,E,,12,Poco nuboso,0
valencia,46250,2026-09-01,2026-09-01T09:05:15,29,23,95,60,29,23,7.0,0,,,,,0
valencia,46250,2026-09-02,2026-09-01T09:05:15,30,21,100,65,33,21,6.0,10,E,,12,Poco nuboso,0
valencia,46250,2026-09-03,2026-09-01T09:05:15,31,22,100,60,31,22,7.0,10,E,,11,Despejado,0
valencia,46250,2026-09-04,2026-09-01T09:05:15,32,22,95,55,32,22,7.0,10,E,,12,Poco nuboso,0
valencia,46250,2026-09-05,2026-09-01T09:05:15,32,22,80,55,32,22,7.0,10,E,,12,Poco nuboso,0
valencia,46250,2026-09-06,2026-09-01T09:05:15,33,22,85,45,33,22,,10,SE,,17,Nubes altas,5
valencia,46250,2026-09-07,2026-09-01T09:05:15,31,22,90,55,31,22,,10,E,,12,Poco nuboso,0
sevilla,41091,2026-09-01,2026-09-01T09:05:15,37,20,70,25,37,19,7.0,0,,,,,0
sevilla,41091,2026-09-02,2026-09-01T09:05:15,39,21,65,20,40,21,7.0,0,C,,11,Despejado,0
sevilla,41091,2026-09-03,2026-09-01T09:05:15,43,23,65,15,43,23,7.0,0,C,,12,Poco nuboso,0
sevilla,41091,2026-09-04,2026-09-01T09:05:15,42,24,70,20,42,24,7.0,0,C,,13,Intervalos nubosos,20
sevilla,41091,2026-09-05,2026-09-01T09:05:15,33,24,80,35,33,24,7.0,5,SO,,16,Cubierto,35
