ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-08-21,2026-08-21T14:57:11,30,19,65,25,31,20,8.0,0,,,,,0
madrid,28079,2026-08-22,2026-08-21T14:57:11,33,19,65,20,33,19,8.0,15,S,,12,Poco nuboso,0
madrid,28079,2026-08-23,2026-08-21T14:57:11,33,20,80,20,33,20,8.0,10,S,,11,Despejado,5
madrid,28079,2026-08-24,2026-08-21T14:57:11,28,20,65,25,28,20,7.0,15,SO,,43,Intervalos nubosos con lluvia escasa,65
madrid,28079,2026-08-25,2026-08-21T14:57:11,27,18,85,35,27,18,8.0,10,SO,,14,Nuboso,35
madrid,28079,2026-08-26,2026-08-21T14:57:11,30,18,70,25,30,18,,15,SO,,13,Intervalos nubosos,15
madrid,28079,2026-08-27,2026-08-21T14:57:11,24,15,80,25,24,15,,15,SO,,13,Intervalos nubosos,45
barcelona,08019,2026-08-21,2026-08-21T14:57:11,30,24,70,60,30,24,7.0,0,,,,,0
barcelona,08019,2026-08-22,2026-08-21T14:57:11,29,24,75,45,29,24,7.0,10,SE,,43,Intervalos nubosos con lluvia escasa,90
barcelona,08019,2026-08-23,2026-08-21T14:57:11,30,23,80,60,30,23,7.0,10,SE,,13,Intervalos nubosos,30
barcelona,08019,2026-08-24,2026-08-21T14:57:11,31,24,85,55,31,24,7.0,10,S,,43,Intervalos nubosos con lluvia escasa,65
barcelona,08019,2026-08-25,2026-08-21T14:57:11,34,23,75,45,34,23,7.0,15,S,,13,Intervalos nubosos,25
barcelona,08019,2026-08-26,2026-08-21T14:57:11,31,26,75,60,31,26,,15,SE,,13,Intervalos nubosos,20
barcelona,08019,2026-08-27,2026-08-21T14:57:11,33,26,75,50,33,26,,20,S,,13,Intervalos nubosos,50
valencia,46250,2026-08-21,2026-08-21T14:57:11,31,25,75,50,30,22,7.0,0,,,,,0
valencia,46250,2026-08-22,2026-08-21T14:57:11,30,23,90,60,33,23,7.0,15,E,,43,Intervalos nubosos con lluvia escasa,100
valencia,46250,2026-08-23,2026-08-21T14:57:11,30,22,100,65,30,22,8.0,15,E,,43,Intervalos nubosos con lluvia escasa,90
valencia,46250,2026-08-24,2026-08-21T14:57:11,29,23,90,70,29,23,7.0,10,SE,,23,Intervalos nubosos con lluvia,90
valencia,46250,2026-08-25,2026-08-21T14:57:11,36,22,90,30,36,22,7.0,10,O,,12,Poco nuboso,0
valencia,46250,2026-08-26,2026-08-21T14:57:11,32,22,85,60,32,22,,15,E,,13,Intervalos nubosos,10
valencia,46250,2026-08-27,2026-08-21T14:57:11,37,22,65,15,37,22,,10,SO,,13,Intervalos nubosos,25
sevilla,41091,2026-08-21,2026-08-21T14:57:11,33,19,95,45,33,20,7.0,0,,,,,0
sevilla,41091,2026-08-22,2026-08-21T14:57:11,32,18,100,35,32,18,7.0,15,SO,,11,Despejado,0
sevilla,41091,2026-08-23,2026-08-21T14:57:11,31,16,100,40,31,16,8.0,10,SO,,11,Despejado,0
sevilla,41091,2026-08-24,2026-08-21T14:57:11,29,17,100,50,29,17,7.0,25,SO,55,43,Intervalos nubosos con lluvia escasa,90
sevilla,41091,2026-08-25,2026-08-21T14:57:11,30,18,100,40,30,18,8.0,0,C,,43,Intervalos nubosos con lluvia escasa,50
sevilla,41091,2026-08-26,2026-08-21T14:57:11,29,17,100,45,29,17,,15,SO,,13,Intervalos nubosos,15
sevilla,41091,2026-08-27,2026-08-21T14:57:11,30,17,100,25,30,17,,5,O,,13,Intervalos nubosos,35
bilbao,48020,2026-08-21,2026-08-21T14:57:11,23,16,90,70,23,16,7.0,0,,,,,0
bilbao,48020,2026-08-22,2026-08-21T14:57:11,26,13,100,55,26,13,7.0,15,E,,13,Intervalos nubosos,10
bilbao,48020,2026-08-23,2026-08-21T14:57:11,34,17,95,55,34,17,7.0,0,C,,13,Intervalos nubosos,25
bilbao,48020,2026-08-24,2026-08-21T14:57:11,35,19,90,30,35,19,6.0,10,SO,,43,Intervalos nubosos con lluvia escasa,80
bilbao,48020,2026-08-25,2026-08-21T14:57:11,28,18,85,60,28,18,7.0,15,N,,44,Nuboso con lluvia escasa,70
bilbao,48020,2026-08-26,2026-08-21T14:57:11,36,16,95,35,36,16,,15,S,,43,Intervalos nubosos con lluvia escasa,50
bilbao,48020,2026-08-27,2026-08-21T14:57:11,28,15,90,40,28,15,,15,SO,,23,Intervalos nubosos con lluvia,85
zaragoza,50297,2026-08-21,2026-08-21T14:57:11,31,19,75,35,30,19,7.0,0,,,,,0
zaragoza,50297,2026-08-22,2026-08-21T14:57:11,32,17,80,45,32,17,7.0,20,SE,,44,Nuboso con lluvia escasa,90
zaragoza,50297,2026-08-23,2026-08-21T14:57:11,35,22,90,35,35,22,7.0,10,SE,,43,Intervalos nubosos con lluvia escasa,75
zaragoza,50297,2026-08-24,2026-08-21T14:57:11,32,21,85,40,32,21,7.0,15,SE,,23,Intervalos nubosos con lluvia,95
zaragoza,50297,2026-08-25,2026-08-21T14:57:11,34,19,85,30,34,19,7.0,5,O,,12,Poco nuboso,0
zaragoza,50297,2026-08-26,2026-08-21T14:57:11,37,20,70,30,37,20,,20,SE,50,13,Intervalos nubosos,10
zaragoza,50297,2026-08-27,2026-08-21T14:57:11,34,22,65,10,34,22,,15,O,,13,Intervalos nubosos,35
a_coruna,15030,2026-08-21,2026-08-21T14:57:11,22,17,80,60,22,17,7.0,0,,,,,0
a_coruna,15030,2026-08-22,2026-08-21T14:57:11,28,17,80,40,28,17,6.0,0,C,,13,Intervalos nubosos,20
a_coruna,15030,2026-08-23,2026-08-21T14:57:11,23,17,90,65,23,17,6.0,5,NO,,43,Intervalos nubosos con lluvia escasa,75
a_coruna,15030,2026-08-24,2026-08-21T14:57:11,24,17,95,60,24,17,6.0,0,C,,23,Intervalos nubosos con lluvia,100
a_coruna,15030,2026-08-25,2026-08-21T14:57:11,23,18,90,70,23,18,6.0,15,O,,23,Intervalos nubosos con lluvia,100
a_coruna,15030,2026-08-26,2026-08-21T14:57:11,25,16,85,70,25,16,,25,S,55,23,Intervalos nubosos con lluvia,100
a_coruna,15030,2026-08-27,2026-08-21T14:57:11,23,16,85,60,23,16,,25,SO,50,24,Nuboso con lluvia,100
mataro,08121,2026-08-21,2026-08-21T14:57:11,29,22,85,60,29,22,7.0,0,,,,,0
mataro,08121,2026-08-22,2026-08-21T14:57:11,29,21,80,50,29,21,7.0,10,SE,,43,Intervalos nubosos con lluvia escasa,75
mataro,08121,2026-08-23,2026-08-21T14:57:11,30,21,85,60,30,21,7.0,10,SE,,13,Intervalos nubosos,45
mataro,08121,2026-08-24,2026-08-21T14:57:11,30,21,90,55,30,21,7.0,10,S,,43,Intervalos nubosos con lluvia escasa,65
mataro,08121,2026-08-25,2026-08-21T14:57:11,33,23,80,55,33,23,7.0,20,S,40,13,Intervalos nubosos,25
mataro,08121,2026-08-26,2026-08-21T14:57:11,31,23,80,60,31,23,,15,SE,,13,Intervalos nubosos,10
mataro,08121,2026-08-27,2026-08-21T14:57:11,32,24,80,60,32,24,,20,S,,43,Intervalos nubosos con lluvia escasa,55
