ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-09,2026-09-09T20:59:09,26,14,50,30,26,15,6.0,0,,,,,0
madrid,28079,2026-09-10,2026-09-09T20:59:09,27,12,55,10,27,13,6.0,5,NE,,12,Poco nuboso,0
madrid,28079,2026-09-11,2026-09-09T20:59:09,30,15,45,15,30,15,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-12,2026-09-09T20:59:09,31,16,60,20,31,16,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-13,2026-09-09T20:59:09,31,18,65,20,31,18,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-14,2026-09-09T20:59:09,33,18,50,20,33,18,,0,C,,11,Despejado,0
madrid,28079,2026-09-15,2026-09-09T20:59:09,35,19,45,15,35,19,,0,C,,11,Despejado,0
barcelona,08019,2026-09-09,2026-09-09T20:59:09,29,20,80,70,29,21,6.0,0,,,,,0
barcelona,08019,2026-09-10,2026-09-09T20:59:09,27,18,85,40,27,18,5.0,15,S,,12,Poco nuboso,5
barcelona,08019,2026-09-11,2026-09-09T20:59:09,29,19,85,30,28,19,6.0,15,SO,,11,Despejado,0
barcelona,08019,2026-09-12,2026-09-09T20:59:09,28,20,85,55,28,20,6.0,10,SE,,43,Intervalos nubosos con lluvia escasa,75
barcelona,08019,2026-09-13,2026-09-09T20:59:09,29,20,85,55,29,20,6.0,10,SE,,11,Despejado,0
barcelona,08019,2026-09-14,2026-09-09T20:59:09,30,20,85,45,30,20,,10,S,,12,Poco nuboso,0
barcelona,08019,2026-09-15,2026-09-09T20:59:09,31,20,85,45,31,20,,15,S,,12,Poco nuboso,0
valencia,46250,2026-09-09,2026-09-09T20:59:09,31,18,80,70,30,18,6.0,0,,,,,0
valencia,46250,2026-09-10,2026-09-09T20:59:09,28,17,90,45,26,17,6.0,10,S,,13,Intervalos nubosos,35
valencia,46250,2026-09-11,2026-09-09T20:59:09,29,18,95,50,28,17,6.0,10,SE,,11,Despejado,0
