ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-05,2026-09-05T21:03:10,36,26,30,20,36,25,7.0,0,,,,,0
madrid,28079,2026-09-06,2026-09-05T21:03:10,36,24,40,20,36,24,7.0,5,S,,13,Intervalos nubosos,25
madrid,28079,2026-09-07,2026-09-05T21:03:10,36,22,35,15,37,22,7.0,10,SO,,11,Despejado,0
madrid,28079,2026-09-08,2026-09-05T21:03:10,35,22,40,10,35,22,7.0,15,SO,,12,Poco nuboso,0
madrid,28079,2026-09-09,2026-09-05T21:03:10,27,17,65,20,27,17,6.0,15,NE,,13,Intervalos nubosos,20
madrid,28079,2026-09-10,2026-09-05T21:03:10,29,13,45,15,29,13,,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-11,2026-09-05T21:03:10,32,18,40,20,32,18,,0,C,,11,Despejado,0
barcelona,08019,2026-09-05,2026-09-05T21:03:10,33,25,50,45,33,25,6.0,0,,,,,0
barcelona,08019,2026-09-06,2026-09-05T21:03:10,32,25,85,40,34,25,6.0,10,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-07,2026-09-05T21:03:10,33,26,90,55,32,26,6.0,10,SE,,11,Despejado,0
barcelona,08019,2026-09-08,2026-09-05T21:03:10,33,25,85,55,33,25,6.0,15,S,,13,Intervalos nubosos,20
barcelona,08019,2026-09-09,2026-09-05T21:03:10,28,22,75,55,28,22,6.0,0,C,,25,Muy nuboso con lluvia,100
barcelona,08019,2026-09-10,2026-09-05T21:03:10,28,21,65,40,28,21,,15,S,,13,Intervalos nubosos,40
barcelona,08019,2026-09-11,2026-09-05T21:03:10,27,22,65,50,27,22,,10,SE,,13,Intervalos nubosos,25
valencia,46250,2026-09-05,2026-09-05T21:03:10,32,23,70,65,33,22,7.0,0,,,,,0
valencia,46250,2026-09-06,2026-09-05T21:03:10,35,22,65,20,35,22,7.0,10,E,,17,Nubes altas,0
valencia,46250,2026-09-07,2026-09-05T21:03:10,33,22,60,20,34,22,7.0,10,SE,,12,Poco nuboso,0
valencia,46250,2026-09-08,2026-09-05T21:03:10,34,22,70,30,34,22,6.0,10,E,,12,Poco nuboso,0
valencia,46250,2026-09-09,2026-09-05T21:03:10,30,21,75,45,30,21,6.0,15,E,,13,Intervalos nubosos,45
valencia,46250,2026-09-10,2026-09-05T21:03:10,29,19,75,40,29,19,,10,SE,,13,Intervalos nubosos,20
valencia,46250,2026-09-11,2026-09-05T21:03:10,30,19,70,40,30,19,,15,SE,,11,Despejado,5
sevilla,41091,2026-09-05,2026-09-05T21:03:10,39,28,55,30,39,24,7.0,0,,,,,0
sevilla,41091,2026-09-06,2026-09-05T21:03:10,39,23,65,15,40,21,7.0,10,E,,11,Despejado,0
sevilla,41091,2026-09-07,2026-09-05T21:03:10,41,24,55,15,40,23,7.0,0,C,,12,Poco nuboso,0
sevilla,41091,2026-09-08,2026-09-05T21:03:10,40,23,70,20,40,23,7.0,10,SO,,12,Poco nuboso,0
sevilla,41091,2026-09-09,2026-09-05T21:03:10,36,21,75,40,36,21,7.0,5,O,,13,Intervalos nubosos,10
sevilla,41091,2026-09-10,2026-09-05T21:03:10,36,19,85,35,36,19,,0,C,,11,Despejado,0
sevilla,41091,2026-09-11,2026-09-05T21:03:10,39,20,95,20,39,20,,0,C,,11,Despejado,0
bilbao,48020,2026-09-05,2026-09-05T21:03:10,31,17,75,65,31,17,6.0,0,,,,,0
bilbao,48020,2026-09-06,2026-09-05T21:03:10,37,20,90,30,37,20,6.0,10,NO,,44,Nuboso con lluvia escasa,65
bilbao,48020,2026-09-07,2026-09-05T21:03:10,29,19,95,60,29,19,6.0,0,C,,45,Muy nuboso con lluvia escasa,80
bilbao,48020,2026-09-08,2026-09-05T21:03:10,29,17,95,55,29,17,6.0,5,N,,23,Intervalos nubosos con lluvia,95
bilbao,48020,2026-09-09,2026-09-05T21:03:10,22,14,85,55,22,14,5.0,15,N,,24,Nuboso con lluvia,100
bilbao,48020,2026-09-10,2026-09-05T21:03:10,24,11,85,50,24,11,,0,C,,13,Intervalos nubosos,45
bilbao,48020,2026-09-11,2026-09-05T21:03:10,26,14,85,60,26,14,,10,NO,,25,Muy nuboso con lluvia,55
zaragoza,50297,2026-09-05,2026-09-05T21:03:10,41,23,35,15,41,22,6.0,0,,,,,0
zaragoza,50297,2026-09-06,2026-09-05T21:03:10,38,24,55,15,39,24,6.0,10,SE,,17,Nubes altas,0
zaragoza,50297,2026-09-07,2026-09-05T21:03:10,39,22,60,20,40,22,6.0,5,SO,,12,Poco nuboso,0
zaragoza,50297,2026-09-08,2026-09-05T21:03:10,38,21,80,20,38,21,6.0,0,C,,13,Intervalos nubosos,10
zaragoza,50297,2026-09-09,2026-09-05T21:03:10,26,16,65,25,26,16,5.0,35,NO,70,13,Intervalos nubosos,45
zaragoza,50297,2026-09-10,2026-09-05T21:03:10,29,14,75,25,29,14,,15,O,,12,Poco nuboso,0
zaragoza,50297,2026-09-11,2026-09-05T21:03:10,30,17,70,30,30,17,,25,NO,60,11,Despejado,0
a_coruna,15030,2026-09-05,2026-09-05T21:03:10,32,19,65,55,32,19,6.0,0,,,,,0
a_coruna,15030,2026-09-06,2026-09-05T21:03:10,25,19,95,55,25,19,6.0,15,NO,,15,Muy nuboso,10
a_coruna,15030,2026-09-07,2026-09-05T21:03:10,23,18,95,65,23,18,6.0,0,C,,45,Muy nuboso con lluvia escasa,85
a_coruna,15030,2026-09-08,2026-09-05T21:03:10,22,17,95,70,22,17,6.0,15,O,,25,Muy nuboso con lluvia,100
a_coruna,15030,2026-09-09,2026-09-05T21:03:10,23,17,75,55,23,17,6.0,15,N,,15,Muy nuboso,30
a_coruna,15030,2026-09-10,2026-09-05T21:03:10,23,15,80,55,23,15,,10,NO,,44,Nuboso con lluvia escasa,50
a_coruna,15030,2026-09-11,2026-09-05T21:03:10,24,20,90,80,24,20,,5,NO,,46,Cubierto con lluvia escasa,50
mataro,08121,2026-09-05,2026-09-05T21:03:10,31,23,55,50,32,24,6.0,0,,,,,0
mataro,08121,2026-09-06,2026-09-05T21:03:10,32,24,80,45,33,24,6.0,10,S,,12,Poco nuboso,0
mataro,08121,2026-09-07,2026-09-05T21:03:10,31,24,80,65,31,24,6.0,10,E,,11,Despejado,0
mataro,08121,2026-09-08,2026-09-05T21:03:10,32,23,80,55,32,23,6.0,20,S,,13,Intervalos nubosos,15
mataro,08121,2026-09-09,2026-09-05T21:03:10,28,21,80,50,28,21,6.0,0,C,,24,Nuboso con lluvia,100
mataro,08121,2026-09-10,2026-09-05T21:03:10,27,19,70,45,27,19,,15,S,,43,Intervalos nubosos con lluvia escasa,60
mataro,08121,2026-09-11,2026-09-05T21:03:10,27,20,70,50,27,20,,10,SE,,13,Intervalos nubosos,35
