ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-08-24,2026-08-25T06:21:13,27,19,75,40,27,19,,0,,,,,0
madrid,28079,2026-08-25,2026-08-25T06:21:13,28,18,85,30,28,18,8.0,15,SO,,12,Poco nuboso,0
madrid,28079,2026-08-26,2026-08-25T06:21:13,28,19,65,30,28,19,7.0,20,SO,45,13,Intervalos nubosos,10
madrid,28079,2026-08-27,2026-08-25T06:21:13,26,16,85,30,26,16,7.0,20,SO,,43,Intervalos nubosos con lluvia escasa,80
madrid,28079,2026-08-28,2026-08-25T06:21:13,26,13,70,25,26,13,6.0,0,C,,13,Intervalos nubosos,15
madrid,28079,2026-08-29,2026-08-25T06:21:13,30,16,60,15,30,16,7.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-08-30,2026-08-25T06:21:13,33,18,45,15,33,18,,10,SO,,11,Despejado,0
barcelona,08019,2026-08-24,2026-08-25T06:21:13,31,24,90,85,31,24,,0,,,,,0
barcelona,08019,2026-08-25,2026-08-25T06:21:13,33,23,85,30,34,23,7.0,10,O,,12,Poco nuboso,0
barcelona,08019,2026-08-26,2026-08-25T06:21:13,31,24,85,55,31,24,7.0,15,SE,,43,Intervalos nubosos con lluvia escasa,75
barcelona,08019,2026-08-27,2026-08-25T06:21:13,32,24,90,60,32,24,7.0,10,SE,,43,Intervalos nubosos con lluvia escasa,55
barcelona,08019,2026-08-28,2026-08-25T06:21:13,34,25,90,30,34,25,7.0,10,SO,,43,Intervalos nubosos con lluvia escasa,50
barcelona,08019,2026-08-29,2026-08-25T06:21:13,30,23,75,40,30,23,7.0,10,SE,,13,Intervalos nubosos,35
barcelona,08019,2026-08-30,2026-08-25T06:21:13,31,22,85,55,31,22,,15,S,,11,Despejado,0
valencia,46250,2026-08-24,2026-08-25T06:21:13,32,23,55,35,32,23,,0,,,,,0
valencia,46250,2026-08-25,2026-08-25T06:21:13,35,23,75,20,35,23,7.0,15,O,,11,Despejado,0
valencia,46250,2026-08-26,2026-08-25T06:21:13,32,23,85,55,31,23,7.0,15,SE,,43,Intervalos nubosos con lluvia escasa,55
valencia,46250,2026-08-27,2026-08-25T06:21:13,34,21,80,30,34,21,7.0,10,SE,,13,Intervalos nubosos,20
valencia,46250,2026-08-28,2026-08-25T06:21:13,32,22,75,30,32,22,7.0,10,SO,,43,Intervalos nubosos con lluvia escasa,50
valencia,46250,2026-08-29,2026-08-25T06:21:13,30,19,80,55,30,19,7.0,15,E,,13,Intervalos nubosos,10
valencia,46250,2026-08-30,2026-08-25T06:21:13,30,19,90,50,30,19,,10,E,,11,Despejado,0
sevilla,41091,2026-08-24,2026-08-25T06:21:13,29,19,95,55,29,19,,0,,,,,0
sevilla,41091,2026-08-25,2026-08-25T06:21:13,31,20,100,35,31,17,7.0,0,C,,12,Poco nuboso,0
sevilla,41091,2026-08-26,2026-08-25T06:21:13,29,18,90,45,29,18,7.0,25,SO,40,11,Despejado,0
sevilla,41091,2026-08-27,2026-08-25T06:21:13,28,18,95,35,28,18,7.0,15,SO,,43,Intervalos nubosos con lluvia escasa,55
sevilla,41091,2026-08-28,2026-08-25T06:21:13,31,16,75,25,31,16,6.0,5,N,,11,Despejado,0
sevilla,41091,2026-08-29,2026-08-25T06:21:13,35,17,55,15,35,17,7.0,5,NE,,11,Despejado,0
sevilla,41091,2026-08-30,2026-08-25T06:21:13,35,18,80,20,35,18,,0,C,,11,Despejado,0
bilbao,48020,2026-08-24,2026-08-25T06:21:13,33,18,75,70,33,18,,0,,,,,0
bilbao,48020,2026-08-25,2026-08-25T06:21:13,28,19,90,60,28,19,7.0,10,NO,,25,Muy nuboso con lluvia,100
bilbao,48020,2026-08-26,2026-08-25T06:21:13,34,18,95,25,34,18,6.0,15,S,,43,Intervalos nubosos con lluvia escasa,90
bilbao,48020,2026-08-27,2026-08-25T06:21:13,31,17,80,35,31,17,6.0,15,SO,,44,Nuboso con lluvia escasa,100
bilbao,48020,2026-08-28,2026-08-25T06:21:13,29,15,100,40,29,15,6.0,15,SO,,43,Intervalos nubosos con lluvia escasa,65
bilbao,48020,2026-08-29,2026-08-25T06:21:13,29,14,100,50,29,14,7.0,10,N,,12,Poco nuboso,0
bilbao,48020,2026-08-30,2026-08-25T06:21:13,29,15,95,50,29,15,,10,N,,13,Intervalos nubosos,20
zaragoza,50297,2026-08-24,2026-08-25T06:21:13,35,23,45,20,35,23,,0,,,,,0
zaragoza,50297,2026-08-25,2026-08-25T06:21:13,34,22,65,25,34,22,7.0,15,SO,,12,Poco nuboso,0
zaragoza,50297,2026-08-26,2026-08-25T06:21:13,39,22,75,10,36,22,7.0,25,SE,45,13,Intervalos nubosos,10
zaragoza,50297,2026-08-27,2026-08-25T06:21:13,36,20,85,20,36,20,7.0,10,SE,,13,Intervalos nubosos,15
zaragoza,50297,2026-08-28,2026-08-25T06:21:13,31,20,50,20,31,20,6.0,15,O,,12,Poco nuboso,5
zaragoza,50297,2026-08-29,2026-08-25T06:21:13,33,18,75,20,33,18,7.0,5,SE,,12,Poco nuboso,0
zaragoza,50297,2026-08-30,2026-08-25T06:21:13,36,20,80,20,36,20,,0,C,,11,Despejado,0
a_coruna,15030,2026-08-24,2026-08-25T06:21:13,24,17,90,75,24,17,,0,,,,,0
a_coruna,15030,2026-08-25,2026-08-25T06:21:13,24,18,95,65,24,18,6.0,20,O,,25,Muy nuboso con lluvia,100
a_coruna,15030,2026-08-26,2026-08-25T06:21:13,23,17,85,65,23,17,5.0,20,S,,25,Muy nuboso con lluvia,100
a_coruna,15030,2026-08-27,2026-08-25T06:21:13,21,16,85,70,21,16,5.0,10,SO,,25,Muy nuboso con lluvia,100
a_coruna,15030,2026-08-28,2026-08-25T06:21:13,24,16,95,70,24,16,6.0,20,O,,23,Intervalos nubosos con lluvia,90
a_coruna,15030,2026-08-29,2026-08-25T06:21:13,25,17,85,55,25,17,7.0,10,O,,14,Nuboso,45
a_coruna,15030,2026-08-30,2026-08-25T06:21:13,25,18,90,75,25,18,,15,O,,26,Cubierto con lluvia,100
mataro,08121,2026-08-24,2026-08-25T06:21:13,31,22,95,90,31,22,,0,,,,,0
mataro,08121,2026-08-25,2026-08-25T06:21:13,33,21,90,40,34,22,7.0,25,SO,45,12,Poco nuboso,0
mataro,08121,2026-08-26,2026-08-25T06:21:13,31,23,85,55,31,23,7.0,5,SE,,43,Intervalos nubosos con lluvia escasa,60
mataro,08121,2026-08-27,2026-08-25T06:21:13,31,23,90,60,31,23,7.0,10,S,,43,Intervalos nubosos con lluvia escasa,55
mataro,08121,2026-08-28,2026-08-25T06:21:13,32,24,95,40,32,24,7.0,20,SO,,23,Intervalos nubosos con lluvia,55
mataro,08121,2026-08-29,2026-08-25T06:21:13,29,20,90,45,29,20,7.0,15,S,,13,Intervalos nubosos,35
mataro,08121,2026-08-30,2026-08-25T06:21:13,30,19,90,60,30,19,,20,S,,12,Poco nuboso,0
