ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-08-20,2026-08-21T06:27:11,31,22,50,35,31,22,,0,,,,,0
madrid,28079,2026-08-21,2026-08-21T06:27:11,30,19,70,25,31,19,8.0,10,O,,11,Despejado,0
madrid,28079,2026-08-22,2026-08-21T06:27:11,33,18,65,25,32,19,8.0,15,S,,13,Intervalos nubosos,10
madrid,28079,2026-08-23,2026-08-21T06:27:11,33,20,85,25,33,20,8.0,10,S,,12,Poco nuboso,5
madrid,28079,2026-08-24,2026-08-21T06:27:11,29,20,70,35,29,20,7.0,15,SO,,43,Intervalos nubosos con lluvia escasa,75
madrid,28079,2026-08-25,2026-08-21T06:27:11,27,18,95,35,27,18,8.0,15,SO,,14,Nuboso,25
madrid,28079,2026-08-26,2026-08-21T06:27:11,30,18,70,30,30,18,,10,SO,,13,Intervalos nubosos,40
barcelona,08019,2026-08-20,2026-08-21T06:27:11,33,23,65,60,33,23,,0,,,,,0
barcelona,08019,2026-08-21,2026-08-21T06:27:11,30,24,95,55,30,22,7.0,15,SE,,25,Muy nuboso con lluvia,100
barcelona,08019,2026-08-22,2026-08-21T06:27:11,29,24,75,50,29,24,7.0,10,SE,,43,Intervalos nubosos con lluvia escasa,80
barcelona,08019,2026-08-23,2026-08-21T06:27:11,30,22,80,55,30,22,7.0,15,SE,,13,Intervalos nubosos,20
barcelona,08019,2026-08-24,2026-08-21T06:27:11,31,23,80,55,31,23,7.0,10,SE,,23,Intervalos nubosos con lluvia,70
barcelona,08019,2026-08-25,2026-08-21T06:27:11,33,25,75,45,33,25,7.0,15,S,,13,Intervalos nubosos,25
barcelona,08019,2026-08-26,2026-08-21T06:27:11,32,26,75,60,32,26,,10,SE,,13,Intervalos nubosos,15
valencia,46250,2026-08-20,2026-08-21T06:27:11,37,26,55,40,37,26,,0,,,,,0
valencia,46250,2026-08-21,2026-08-21T06:27:11,31,25,75,40,33,23,7.0,20,E,,13,Intervalos nubosos,10
valencia,46250,2026-08-22,2026-08-21T06:27:11,30,24,85,50,30,23,7.0,15,E,,23,Intervalos nubosos con lluvia,100
valencia,46250,2026-08-23,2026-08-21T06:27:11,30,23,85,60,30,23,8.0,15,E,,43,Intervalos nubosos con lluvia escasa,85
valencia,46250,2026-08-24,2026-08-21T06:27:11,30,22,90,65,30,22,7.0,10,SE,,43,Intervalos nubosos con lluvia escasa,70
valencia,46250,2026-08-25,2026-08-21T06:27:11,36,21,85,25,36,21,7.0,15,O,,12,Poco nuboso,0
valencia,46250,2026-08-26,2026-08-21T06:27:11,31,21,80,50,31,21,,10,E,,13,Intervalos nubosos,15
sevilla,41091,2026-08-20,2026-08-21T06:27:11,30,20,95,60,30,20,,0,,,,,0
sevilla,41091,2026-08-21,2026-08-21T06:27:11,33,19,100,40,32,20,7.0,15,SO,,14,Nuboso,0
sevilla,41091,2026-08-22,2026-08-21T06:27:11,32,18,95,35,32,18,7.0,15,S,,11,Despejado,0
sevilla,41091,2026-08-23,2026-08-21T06:27:11,30,16,100,40,30,16,8.0,10,SO,,13,Intervalos nubosos,20
sevilla,41091,2026-08-24,2026-08-21T06:27:11,28,17,100,50,28,17,7.0,25,SO,55,43,Intervalos nubosos con lluvia escasa,85
sevilla,41091,2026-08-25,2026-08-21T06:27:11,29,17,100,40,29,17,8.0,5,SO,,13,Intervalos nubosos,30
sevilla,41091,2026-08-26,2026-08-21T06:27:11,29,16,100,50,29,16,,10,O,,13,Intervalos nubosos,20
bilbao,48020,2026-08-20,2026-08-21T06:27:11,24,18,90,90,24,18,,0,,,,,0
bilbao,48020,2026-08-21,2026-08-21T06:27:11,24,16,90,70,24,16,7.0,10,O,,26,Cubierto con lluvia,100
bilbao,48020,2026-08-22,2026-08-21T06:27:11,27,13,95,50,27,13,7.0,15,E,,12,Poco nuboso,5
bilbao,48020,2026-08-23,2026-08-21T06:27:11,34,17,90,50,34,17,7.0,0,C,,13,Intervalos nubosos,30
bilbao,48020,2026-08-24,2026-08-21T06:27:11,35,20,85,25,35,20,6.0,15,S,,43,Intervalos nubosos con lluvia escasa,80
bilbao,48020,2026-08-25,2026-08-21T06:27:11,30,20,85,55,30,20,7.0,10,N,,44,Nuboso con lluvia escasa,70
bilbao,48020,2026-08-26,2026-08-21T06:27:11,33,18,90,35,33,18,,5,SO,,24,Nuboso con lluvia,80
zaragoza,50297,2026-08-20,2026-08-21T06:27:11,36,20,75,50,36,20,,0,,,,,0
zaragoza,50297,2026-08-21,2026-08-21T06:27:11,31,19,75,30,30,19,7.0,30,NO,50,12,Poco nuboso,0
zaragoza,50297,2026-08-22,2026-08-21T06:27:11,31,17,75,40,31,17,7.0,15,SE,,44,Nuboso con lluvia escasa,90
