ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-26,2026-09-26T14:43:07,33,18,50,20,33,18,6.0,0,,,,,0
madrid,28079,2026-09-27,2026-09-26T14:43:07,30,20,60,20,30,20,6.0,5,S,,12,Poco nuboso,5
madrid,28079,2026-09-28,2026-09-26T14:43:07,24,18,80,40,24,18,5.0,5,SO,,16,Cubierto,45
madrid,28079,2026-09-29,2026-09-26T14:43:07,26,17,80,40,26,17,6.0,10,S,,14,Nuboso,20
madrid,28079,2026-09-30,2026-09-26T14:43:07,27,19,65,40,27,19,5.0,5,SO,,44,Nuboso con lluvia escasa,55
madrid,28079,2026-10-01,2026-09-26T14:43:07,27,17,85,40,27,17,,0,C,,13,Intervalos nubosos,45
madrid,28079,2026-10-02,2026-09-26T14:43:07,21,16,100,70,21,16,,0,C,,25,Muy nuboso con lluvia,65
barcelona,08019,2026-09-26,2026-09-26T14:43:07,28,20,85,55,28,20,5.0,0,,,,,0
barcelona,08019,2026-09-27,2026-09-26T14:43:07,29,19,95,50,29,19,5.0,10,S,,14,Nuboso,5
barcelona,08019,2026-09-28,2026-09-26T14:43:07,28,22,80,60,28,22,5.0,10,SE,,25,Muy nuboso con lluvia,100
barcelona,08019,2026-09-29,2026-09-26T14:43:07,29,23,90,65,29,23,5.0,15,SE,,23,Intervalos nubosos con lluvia,100
barcelona,08019,2026-09-30,2026-09-26T14:43:07,29,23,100,70,29,23,5.0,10,S,,43,Intervalos nubosos con lluvia escasa,75
barcelona,08019,2026-10-01,2026-09-26T14:43:07,28,22,90,80,28,22,,5,E,,23,Intervalos nubosos con lluvia,100
barcelona,08019,2026-10-02,2026-09-26T14:43:07,27,20,95,55,27,20,,5,SE,,23,Intervalos nubosos con lluvia,85
valencia,46250,2026-09-26,2026-09-26T14:43:07,28,19,95,65,28,19,5.0,0,,,,,0
valencia,46250,2026-09-27,2026-09-26T14:43:07,28,19,100,55,29,19,5.0,10,SE,,17,Nubes altas,0
valencia,46250,2026-09-28,2026-09-26T14:43:07,27,20,90,65,27,20,5.0,10,E,,24,Nuboso con lluvia,100
valencia,46250,2026-09-29,2026-09-26T14:43:07,28,20,100,65,28,20,5.0,10,E,,14,Nuboso,50
valencia,46250,2026-09-30,2026-09-26T14:43:07,28,19,100,65,28,19,5.0,10,E,,13,Intervalos nubosos,20
valencia,46250,2026-10-01,2026-09-26T14:43:07,28,20,100,65,28,20,,10,E,,23,Intervalos nubosos con lluvia,75
valencia,46250,2026-10-02,2026-09-26T14:43:07,26,19,95,65,26,19,,15,NE,,23,Intervalos nubosos con lluvia,95
sevilla,41091,2026-09-26,2026-09-26T14:43:07,39,20,50,15,40,21,5.0,0,,,,,0
sevilla,41091,2026-09-27,2026-09-26T14:43:07,36,23,80,20,36,23,6.0,10,SO,,17,Nubes altas,5
sevilla,41091,2026-09-28,2026-09-26T14:43:07,28,19,85,50,28,19,5.0,5,E,,45,Muy nuboso con lluvia escasa,80
sevilla,41091,2026-09-29,2026-09-26T14:43:07,33,18,90,30,33,18,6.0,0,C,,12,Poco nuboso,5
sevilla,41091,2026-09-30,2026-09-26T14:43:07,32,20,90,40,32,20,6.0,0,C,,13,Intervalos nubosos,15
sevilla,41091,2026-10-01,2026-09-26T14:43:07,33,19,80,35,33,19,,0,C,,13,Intervalos nubosos,10
sevilla,41091,2026-10-02,2026-09-26T14:43:07,33,21,75,40,33,21,,0,C,,15,Muy nuboso,25
bilbao,48020,2026-09-26,2026-09-26T14:43:07,27,15,95,55,27,15,5.0,0,,,,,0
bilbao,48020,2026-09-27,2026-09-26T14:43:07,28,14,100,45,28,14,5.0,10,NO,,43,Intervalos nubosos con lluvia escasa,65
bilbao,48020,2026-09-28,2026-09-26T14:43:07,31,16,100,50,31,16,4.0,0,C,,45,Muy nuboso con lluvia escasa,75
bilbao,48020,2026-09-29,2026-09-26T14:43:07,33,19,80,25,33,19,5.0,20,S,,13,Intervalos nubosos,30
bilbao,48020,2026-09-30,2026-09-26T14:43:07,26,18,90,45,26,18,5.0,15,N,,26,Cubierto con lluvia,100
bilbao,48020,2026-10-01,2026-09-26T14:43:07,21,15,95,70,21,15,,10,NO,,26,Cubierto con lluvia,95
bilbao,48020,2026-10-02,2026-09-26T14:43:07,25,15,100,55,25,15,,10,E,,45,Muy nuboso con lluvia escasa,60
zaragoza,50297,2026-09-26,2026-09-26T14:43:07,32,16,85,35,32,16,5.0,0,,,,,0
zaragoza,50297,2026-09-27,2026-09-26T14:43:07,32,19,95,35,32,19,5.0,15,E,,17,Nubes altas,0
zaragoza,50297,2026-09-28,2026-09-26T14:43:07,31,19,90,35,31,19,5.0,15,SE,,43,Intervalos nubosos con lluvia escasa,55
zaragoza,50297,2026-09-29,2026-09-26T14:43:07,30,19,95,50,30,19,5.0,15,SE,,13,Intervalos nubosos,35
zaragoza,50297,2026-09-30,2026-09-26T14:43:07,29,20,100,50,29,20,5.0,10,SE,,45,Muy nuboso con lluvia escasa,55
zaragoza,50297,2026-10-01,2026-09-26T14:43:07,28,17,100,45,28,17,,10,NO,,44,Nuboso con lluvia escasa,65
zaragoza,50297,2026-10-02,2026-09-26T14:43:07,27,16,85,45,27,16,,0,C,,14,Nuboso,45
a_coruna,15030,2026-09-26,2026-09-26T14:43:07,24,15,90,60,24,15,5.0,0,,,,,0
a_coruna,15030,2026-09-27,2026-09-26T14:43:07,23,17,100,60,23,17,5.0,5,N,,25,Muy nuboso con lluvia,100
a_coruna,15030,2026-09-28,2026-09-26T14:43:07,22,17,100,75,22,17,4.0,5,NO,,25,Muy nuboso con lluvia,100
a_coruna,15030,2026-09-29,2026-09-26T14:43:07,25,18,90,60,25,18,5.0,25,S,65,25,Muy nuboso con lluvia,100
a_coruna,15030,2026-09-30,2026-09-26T14:43:07,23,16,90,60,23,16,4.0,15,SO,,24,Nuboso con lluvia,95
a_coruna,15030,2026-10-01,2026-09-26T14:43:07,22,13,100,60,22,13,,15,N,,13,Intervalos nubosos,20
a_coruna,15030,2026-10-02,2026-09-26T14:43:07,25,16,90,55,25,16,,20,NE,,17,Nubes altas,5
mataro,08121,2026-09-26,2026-09-26T14:43:07,28,20,90,65,27,20,5.0,0,,,,,0
mataro,08121,2026-09-27,2026-09-26T14:43:07,28,19,100,55,29,19,5.0,10,S,,14,Nuboso,25
mataro,08121,2026-09-28,2026-09-26T14:43:07,28,20,90,60,28,20,5.0,10,SE,,25,Muy nuboso con lluvia,100
mataro,08121,2026-09-29,2026-09-26T14:43:07,29,22,100,70,29,22,5.0,15,SE,,24,Nuboso con lluvia,100
mataro,08121,2026-09-30,2026-09-26T14:43:07,29,23,100,75,29,23,5.0,10,S,,24,Nuboso con lluvia,85
mataro,08121,2026-10-01,2026-09-26T14:43:07,28,21,100,80,28,21,,10,E,,24,Nuboso con lluvia,100
mataro,08121,2026-10-02,2026-09-26T14:43:07,28,20,95,60,28,20,,0,C,,23,Intervalos nubosos con lluvia,85
