id,nombre,estado,detalle,values_updated_at,filas
1414,Generación programada PHFC Solar térmica,ok,,2026-08-13T01:15:25.000+02:00,104
1415,Generación programada PHFC Océano y geotérmica,vacio,sin valores (aún no publicado),,0
1416,Generación programada PHFC Gas Natural Cogeneración,ok,,2026-08-13T01:15:25.000+02:00,104
1417,Generación programada PHFC Derivados del petróleo ó carbón,ok,,2026-08-13T01:15:25.000+02:00,104
1418,Generación programada PHFC Subproductos minería,vacio,sin valores (aún no publicado),,0
1419,Generación programada PHFC Energía residual,ok,,2026-08-13T01:15:25.000+02:00,104
1420,Generación programada PHFC Biomasa,ok,,2026-08-13T01:15:25.000+02:00,104
1421,Generación programada PHFC Biogás,ok,,2026-08-13T01:15:25.000+02:00,104
1422,Generación programada PHFC Residuos domésticos y similares,ok,,2026-08-13T01:15:25.000+02:00,104
1423,Generación programada PHFC Residuos varios,ok,,2026-08-13T01:15:25.000+02:00,104
1424,Generación programada PHFC Consumo bombeo,ok,,2026-08-12T23:58:17.000+02:00,41
1425,Generación programada PHFC Enlace Baleares,ok,,2026-08-13T01:15:25.000+02:00,104
1426,Generación programada PHFC Genéricas,vacio,sin valores (aún no publicado),,0
1427,Generación programada PHFC Importación Francia,ok,,2026-08-13T01:15:25.000+02:00,89
1428,Generación programada PHFC Importación Portugal,ok,,2026-08-13T01:15:25.000+02:00,56
1429,Generación programada PHFC Importación Marruecos,vacio,sin valores (aún no publicado),,0
1430,Generación programada PHFC Importación Andorra,vacio,sin valores (aún no publicado),,0
1431,Generación programada PHFC Exportación Francia,ok,,2026-08-12T23:58:17.000+02:00,60
1432,Generación programada PHFC Exportación Portugal,ok,,2026-08-13T01:15:25.000+02:00,104
1433,Generación programada PHFC Exportación Marruecos,ok,,2026-08-13T01:15:25.000+02:00,104
1434,Generación programada PHFC Exportación Andorra,ok,,2026-08-13T01:15:25.000+02:00,104
1435,Demanda programada PHFC Comercializadores mercado libre,ok,,2026-08-13T01:15:23.000+02:00,104
1436,Demanda programada PHFC Comercializadores de referencia,ok,,2026-08-13T01:15:23.000+02:00,104
1437,Demanda programada PHFC Consumos directos en mercado,ok,,2026-08-13T01:15:23.000+02:00,104
1438,Demanda programada PHFC Consumo de Servicios Auxiliares,ok,,2026-08-13T01:15:24.000+02:00,104
1439,Demanda programada PHFC Corrección eólica,vacio,sin valores (aún no publicado),,0
1440,Demanda programada PHFC Corrección solar,vacio,sin valores (aún no publicado),,0
1441,Demanda programada PHFC Corrección REE,vacio,sin valores (aún no publicado),,0
1442,Energía asignada en Mercado Intradiario Continuo,ok,,2026-08-12T14:19:31.000+02:00,24
1632,Capacidad ofrecida subasta explícita mensual con Portugal sentido importador,ok,,2026-07-23T16:58:40.000+02:00,288
1633,Capacidad ofrecida subasta explícita mensual con Portugal sentido exportador,ok,,2026-07-23T16:58:40.000+02:00,288
1634,Capacidad ofrecida subasta explícita trimestral con Portugal sentido importador,ok,,2026-06-19T14:54:58.000+02:00,288
1635,Capacidad ofrecida subasta explícita trimestral con Portugal sentido exportador,ok,,2026-06-19T14:54:58.000+02:00,288
1636,Capacidad ofrecida subasta explícita anual con Portugal sentido importador,ok,,2025-12-11T14:54:53.000+01:00,288
1637,Capacidad ofrecida subasta explícita anual con Portugal sentido exportador,ok,,2025-12-11T14:54:54.000+01:00,288
1638,Participantes en subasta explícita mensual  con Portugal sentido importador,ok,,2026-07-23T17:02:44.000+02:00,288
1639,Participantes en subasta explícita mensual  con Portugal sentido exportador,ok,,2026-07-23T17:02:44.000+02:00,288
1640,Participantes adjudicatarios en subasta explícita mensual  con Portugal sentido importador,ok,,2026-07-23T17:02:44.000+02:00,288
1641,Participantes adjudicatarios en subasta explícita mensual  con Portugal sentido exportador,ok,,2026-07-23T17:02:44.000+02:00,288
1642,Capacidad asignada en subasta explícita mensual con Portugal sentido importador,ok,,2026-07-23T17:02:44.000+02:00,288
1643,Capacidad asignada en subasta explícita mensual con Portugal sentido exportador,ok,,2026-07-23T17:02:44.000+02:00,288
1644,Precio de subasta explícita mensual con Portugal sentido importador,ok,,2026-07-23T17:02:44.000+02:00,288
1645,Precio de subasta explícita mensual con Portugal sentido exportador,ok,,2026-07-23T17:02:44.000+02:00,288
1646,Participantes en subasta explícita trimestral  con Portugal sentido importador,ok,,2026-06-19T14:58:00.000+02:00,288
1647,Participantes en subasta explícita trimestral  con Portugal sentido exportador,ok,,2026-06-19T14:58:00.000+02:00,288
1648,Participantes adjudicatarios en subasta explícita trimestral  con Portugal sentido importador,ok,,2026-06-19T14:58:00.000+02:00,288
1649,Participantes adjudicatarios en subasta explícita trimestral  con Portugal sentido exportador,ok,,2026-06-19T14:58:00.000+02:00,288
1650,Capacidad asignada en subasta explícita trimestral con Portugal sentido importador,ok,,2026-06-19T14:57:59.000+02:00,288
1651,Capacidad asignada en subasta explícita trimestral con Portugal sentido exportador,ok,,2026-06-19T14:58:00.000+02:00,288
1652,Precio de subasta explícita trimestral con Portugal sentido importador,ok,,2026-06-19T14:58:00.000+02:00,288
1653,Precio de subasta explícita trimestral con Portugal sentido exportador,ok,,2026-06-19T14:58:00.000+02:00,288
1654,Participantes en subasta explícita anual  con Portugal sentido importador,ok,,2025-12-12T16:27:37.000+01:00,288
1655,Participantes en subasta explícita anual  con Portugal sentido exportador,ok,,2025-12-12T16:27:39.000+01:00,288
1656,Participantes adjudicatarios en subasta explícita anual  con Portugal sentido importador,ok,,2025-12-12T16:27:38.000+01:00,288
1657,Participantes adjudicatarios en subasta explícita anual  con Portugal sentido exportador,ok,,2025-12-12T16:27:40.000+01:00,288
1658,Capacidad asignada en subasta explícita anual con Portugal sentido importador,ok,,2025-12-12T16:27:36.000+01:00,288
1659,Capacidad asignada en subasta explícita anual con Portugal sentido exportador,ok,,2025-12-12T16:27:38.000+01:00,288
1660,Precio de subasta explícita anual con Portugal sentido importador,ok,,2025-12-12T16:27:37.000+01:00,288
1661,Precio de subasta explícita anual con Portugal sentido exportador,ok,,2025-12-12T16:27:39.000+01:00,288
1662,Rentas de congestión subasta explícita mensual Portugal importación,ok,,2026-07-23T17:01:51.000+02:00,288
1663,Rentas de congestión subasta explícita mensual Portugal exportación,ok,,2026-07-23T17:01:51.000+02:00,288
1664,Rentas de congestión subasta explícita trimestral Portugal importación,ok,,2026-06-19T14:57:08.000+02:00,288
1665,Rentas de congestión subasta explícita trimestral Portugal exportación,ok,,2026-06-19T14:57:08.000+02:00,288
1666,Rentas de congestión subasta explícita anual Portugal importación,ok,,2025-12-12T16:29:02.000+01:00,288
1667,Rentas de congestión subasta explícita anual Portugal exportación,ok,,2025-12-12T16:29:03.000+01:00,288
1674,Capacidad Reducida Largo Plazo Francia sentido importador,ok,,2026-08-12T14:16:10.000+02:00,48
1675,Capacidad Reducida Largo Plazo Francia sentido exportador,ok,,2026-08-12T14:16:10.000+02:00,48
1676,Capacidad Reducida Largo Plazo Portugal sentido importador,ok,,2026-08-12T14:16:10.000+02:00,48
1677,Capacidad Reducida Largo Plazo Portugal sentido exportador,ok,,2026-08-12T14:16:10.000+02:00,48
1678,Compensaciones por reducciones de capacidad Francia-España importación,ok,,2026-08-12T14:16:10.000+02:00,48
1679,Compensaciones por reducciones de capacidad Francia-España exportación,ok,,2026-08-12T14:16:10.000+02:00,48
1680,Compensaciones por reducciones de capacidad Portugal-España importación,ok,,2026-08-12T14:16:10.000+02:00,48
1681,Compensaciones por reducciones de capacidad Portugal-España exportación,ok,,2026-08-12T14:16:10.000+02:00,48
1682,Capacidad Largo Plazo No Nominada Francia sentido importador,ok,,2026-08-12T14:16:11.000+02:00,48
1683,Capacidad Largo Plazo No Nominada Francia sentido exportador,ok,,2026-08-12T14:16:11.000+02:00,48
1684,Remuneración Capacidad Largo plazo Francia-España importación,ok,,2026-08-12T14:16:11.000+02:00,48
1685,Remuneración Capacidad Largo plazo Francia-España exportación,ok,,2026-08-12T14:16:11.000+02:00,48
1686,Remuneración Capacidad Largo plazo Portugal-España importación,ok,,2026-08-12T14:16:11.000+02:00,48
1687,Remuneración Capacidad Largo plazo Portugal-España exportación,ok,,2026-08-12T14:16:11.000+02:00,48
1723,Coste del proceso de solución de Restricciones Técnicas de Seguridad en Tiempo Real a Subir,vacio,sin valores (aún no publicado),,0
1724,Coste del proceso de solución de Restricciones Técnicas de Seguridad en Tiempo Real a Bajar,vacio,sin valores (aún no publicado),,0
1725,Energía limitada con derechos de cobro por restricciones en tiempo real a subir,vacio,sin valores (aún no publicado),,0
1726,Energía limitada con derechos de cobro por restricciones en tiempo real a bajar,vacio,sin valores (aún no publicado),,0
1727,Precio de referencia en Mercado Intradiario Continuo,vacio,sin valores (aún no publicado),,0
1739,Precio de la energía excedentaria del autoconsumo para el mecanismo de compensación simplificada (PVPC),ok,,2026-08-12T20:46:39.000+02:00,48
1740,Demanda Real SNP,fallo,HTTP 500,,0
1741,Demanda programada SNP,fallo,HTTP 500,,0
1742,Demanda prevista SNP,fallo,HTTP 500,,0
1743,Generación T.Real motores diésel SNP,fallo,HTTP 500,,0
1744,Generación T.Real turbina de gas SNP,fallo,HTTP 500,,0
1745,Generación T.Real eólica SNP,fallo,HTTP 500,,0
1746,Generación T.Real ciclo combinado SNP,fallo,HTTP 500,,0
1747,Generación T.Real turbina de vapor SNP,ok,,2026-08-13T01:21:37.000+02:00,98
1748,Generación T.Real solar fotovoltaica SNP,fallo,HTTP 500,,0
1749,Generación T.Real hidráulica SNP,ok,,2026-08-13T01:21:37.000+02:00,98
1750,Generación T.Real carbón SNP,ok,,2026-08-13T01:21:37.000+02:00,102
1751,Generación T.Real enlace balear SNP,ok,,2026-08-13T01:21:37.000+02:00,102
1752,Generación T.Real otras renovables SNP,ok,,2026-08-13T01:21:37.000+02:00,102
1753,Generación T.Real residuos SNP,fallo,HTTP 500,,0
1754,Generación T.Real generación auxiliar SNP,ok,,2026-08-13T01:21:37.000+02:00,102
1755,Generación T.Real cogeneración SNP,ok,,2026-08-13T01:21:37.000+02:00,102
1774,Previsión demanda anual,vacio,sin valores (aún no publicado),,0
1775,Previsión diaria D+1 demanda,ok,,2026-08-12T10:50:29.000+02:00,48
1776,Previsión intradiaria H+3 demanda,ok,,2026-08-13T00:50:56.000+02:00,28
1777,Previsión diaria D+1 eólica,ok,,2026-08-12T10:50:29.000+02:00,48
1778,Previsión intradiaria H+3 eólica,ok,,2026-08-13T00:50:56.000+02:00,28
1779,Previsión diaria D+1 fotovoltaica,ok,,2026-08-12T10:50:29.000+02:00,48
1780,Previsión intradiaria H+3 fotovoltaica,ok,,2026-08-13T00:50:56.000+02:00,28
1783,Asignación a subir de energías de balance RR SEE,vacio,sin valores (aún no publicado),,0
1784,Asignación a bajar de energías de balance RR SEE,vacio,sin valores (aún no publicado),,0
1787,Necesidad inelástica solicitada de energías de balance RR,vacio,sin valores (aún no publicado),,0
1790,Energía asignada por restricciones técnicas diario Fase I Subir SCB,ok,,2026-08-12T17:30:55.000+02:00,37
1791,Energía asignada por restricciones técnicas diario Fase I Bajar SCB,ok,,2026-08-12T17:30:55.000+02:00,175
1792,Energía asignada por restricciones técnicas diario Fase I Subir SCA,ok,,2026-08-12T17:30:55.000+02:00,158
1793,Energía asignada por restricciones técnicas diario Fase I Bajar SCA,ok,,2026-08-12T17:30:55.000+02:00,84
1794,Energía asignada por restricciones técnicas diario Fase I Subir CT,ok,,2026-08-12T17:30:55.000+02:00,152
1795,Energía asignada por restricciones técnicas diario Fase I Bajar CT,ok,,2026-08-12T17:30:56.000+02:00,13
1796,Energía asignada por restricciones técnicas diario Fase I Subir RTD,ok,,2026-08-12T17:30:56.000+02:00,192
1797,Energía asignada por restricciones técnicas diario Fase I Bajar RTD,ok,,2026-08-12T17:30:56.000+02:00,192
1800,Energía asignada por restricciones técnicas diario Fase I Subir Otros,ok,,2026-08-12T17:30:56.000+02:00,73
1801,Energía asignada por restricciones técnicas diario Fase I Bajar Otros,ok,,2026-08-12T17:30:56.000+02:00,89
1820,Generación T.Real enlace Ibiza-Formentera SNP,ok,,2026-08-13T01:21:35.000+02:00,102
1821,Generación T.Real enlace Mallorca-Menorca SNP,ok,,2026-08-13T01:21:35.000+02:00,102
1822,Generación T.Real enlace Mallorca-Ibiza SNP,ok,,2026-08-13T01:21:35.000+02:00,102
1824,Requisito máximo de control de flujo en España-Portugal en sentido exportador,vacio,sin valores (aún no publicado),,0
1825,Requisito mínimo de control de flujo en España-Portugal en sentido exportador,vacio,sin valores (aún no publicado),,0
1826,Requisito máximo de control de flujo en España-Portugal en sentido importador,vacio,sin valores (aún no publicado),,0
1827,Requisito mínimo de control de flujo en España-Portugal en sentido importador,vacio,sin valores (aún no publicado),,0
1828,Requisito máximo de control de flujo en España-Francia en sentido exportador,vacio,sin valores (aún no publicado),,0
1829,Requisito mínimo de control de flujo en España-Francia en sentido exportador,vacio,sin valores (aún no publicado),,0
1830,Requisito máximo de control de flujo en España-Francia en sentido importador,vacio,sin valores (aún no publicado),,0
1831,Requisito mínimo de control de flujo en España-Francia en sentido importador,vacio,sin valores (aún no publicado),,0
1833,Renta de congestión energías de balance RR Portugal exportación,vacio,sin valores (aún no publicado),,0
1834,Renta de congestión energías de balance RR Portugal importación,vacio,sin valores (aún no publicado),,0
1835,Renta de congestión energías de balance RR Francia exportación,vacio,sin valores (aún no publicado),,0
1836,Renta de congestión energías de balance RR Francia importación,vacio,sin valores (aún no publicado),,0
1839,Energía de importación intercambiada desde igcc hacia sepe,vacio,sin valores (aún no publicado),,0
1840,Energía de exportación intercambiada desde SEPE hacia IGCC,vacio,sin valores (aún no publicado),,0
1841,Precio final de liquidación del proceso de compensación de desequilibrio igcc,vacio,sin valores (aún no publicado),,0
1843,Beneficio estimado para SEPE del proceso de compensación de desequilibrio,vacio,sin valores (aún no publicado),,0
1844,Capacidad de intercambio prevista (NTC) con Francia horizonte diario importación,ok,,2026-08-12T10:31:04.000+02:00,192
1845,Capacidad de intercambio prevista (NTC) con Portugal horizonte diario importación,ok,,2026-08-12T10:31:04.000+02:00,192
1846,Capacidad de intercambio prevista (NTC) con Marruecos horizonte diario importación,ok,,2026-08-12T21:53:05.000+02:00,192
1848,Capacidad de intercambio prevista (NTC) con Francia horizonte diario exportación,ok,,2026-08-12T10:31:04.000+02:00,192
1849,Capacidad de intercambio prevista (NTC) con Portugal horizonte diario exportación,ok,,2026-08-12T10:31:04.000+02:00,192
1850,Capacidad de intercambio prevista (NTC) con Marruecos horizonte diario exportación,ok,,2026-08-12T21:53:06.000+02:00,192
1870,Necesidad elástica solicitada de energías de balance RR,vacio,sin valores (aún no publicado),,0
1871,Desglose peaje por defecto 2.0TD Servicios de ajuste,ok,,2026-08-12T20:46:38.000+02:00,240
1872,Desglose peaje por defecto 2.0TD Pago por capacidad,ok,,2026-08-12T20:46:38.000+02:00,240
1873,Desglose peaje por defecto 2.0TD Servicio de interrumpibilidad,ok,,2026-08-12T20:46:38.000+02:00,240
1874,Desglose peaje por defecto 2.0TD Financiación OM,ok,,2026-08-12T20:46:39.000+02:00,240
1875,Desglose peaje por defecto 2.0TD Mercado diario e intradiario,ok,,2026-08-12T20:46:39.000+02:00,240
1876,Desglose peaje por defecto 2.0TD Peajes y cargos,ok,,2026-08-12T20:46:39.000+02:00,240
1877,Desglose peaje por defecto 2.0TD Financiación OS,ok,,2026-08-12T20:46:39.000+02:00,240
1878,Desglose peaje por defecto 2.0TD Coste de comercialización,ok,,2026-08-12T20:46:39.000+02:00,240
1879,Desglose peaje por defecto 2.0TD Excedente o déficit subastas renovables,ok,,2026-08-12T20:46:39.000+02:00,240
1880,Necesidades de reserva adicional identificadas en Tiempo Real,ok,,2026-08-12T17:37:35.000+02:00,22
1881,Reserva adicional programada en Tiempo Real,vacio,sin valores (aún no publicado),,0
1883,"Asignación directa a bajar de energías mFRR SEE (AD, QH1)",vacio,sin valores (aún no publicado),,0
1884,"Asignación directa a subir de energías mFRR SEE (AD, QH0)",vacio,sin valores (aún no publicado),,0
1885,"Asignación directa a bajar de energías mFRR SEE (AD, QH0)",vacio,sin valores (aún no publicado),,0
1886,"Asignación directa a subir de energías mFRR SEE (AD, QH1)",vacio,sin valores (aún no publicado),,0
1900,Desglose peaje por defecto 2.0TD excedente o déficit de la liquidación del mecanismo de ajuste de costes de producción,vacio,sin valores (aún no publicado),,0
1901,Precio medio horario componente RD-L 10/2022 restricciones técnicas y mercados de balance,vacio,sin valores (aún no publicado),,0
1902,Precio medio horario componente RD-L 10/2022 restricciones técnicas y mercados de balance contratación libre,vacio,sin valores (aún no publicado),,0
1903,Precio medio horario componente RD-L 10/2022 restricciones técnicas y mercados de balance comercializadores de referencia,vacio,sin valores (aún no publicado),,0
1904,Precio medio horario componente RD-L 10/2022 mercado diario e intradiario - diferencia por liquidación con medidas,vacio,sin valores (aún no publicado),,0
1905,Precio medio horario componente RD-L 10/2022 mercado diario e intradiario - dif. por liq. con medidas contratación libre,vacio,sin valores (aún no publicado),,0
1906,Precio medio horario componente RD-L 10/2022 mercado diario e intradiario - dif. por liq. con med. comerc. referencia,vacio,sin valores (aún no publicado),,0
1907,Precio medio horario componente RD-L 10/2022 mercado diario e intradiario,vacio,sin valores (aún no publicado),,0
1908,Precio medio horario componente RD-L 10/2022 mercado diario e intradiario contratación libre,vacio,sin valores (aún no publicado),,0
1909,Precio medio horario componente RD-L 10/2022 mercado diario e intradiario comercializadores de referencia,vacio,sin valores (aún no publicado),,0
1910,Precio medio mensual componente RD-L 10/2022 restricciones técnicas y mercados de balance,vacio,sin valores (aún no publicado),,0
1911,Precio medio mensual componente RD-L 10/2022 restricciones técnicas y mercados de balance contratación libre,vacio,sin valores (aún no publicado),,0
1912,Precio medio mensual componente RD-L 10/2022 restricciones técnicas y mercados de balance comercialización de referencia,vacio,sin valores (aún no publicado),,0
1913,Precio medio mensual componente RD-L 10/2022 mercado diario e intradiario - diferencia por liquidación con medidas,vacio,sin valores (aún no publicado),,0
1914,Precio medio mensual componente RD-L 10/2022 mercado diario e intradiario - diferencia por liquidación con medidas contratación libre,vacio,sin valores (aún no publicado),,0
1915,Precio medio mensual componente RD-L 10/2022 mercado diario e intradiario - diferencia por liquidación con medidas comercialización de referencia,vacio,sin valores (aún no publicado),,0
1916,Precio medio mensual componente RD-L 10/2022 mercado diario e intradiario,vacio,sin valores (aún no publicado),,0
1917,Precio medio mensual componente RD-L 10/2022 mercado diario e intradiario contratación libre,vacio,sin valores (aún no publicado),,0
1918,Precio medio mensual componente RD-L 10/2022 mercado diario e intradiario comercialización de referencia,vacio,sin valores (aún no publicado),,0
1919,Precio medio anual componente RD-L 10/2022 restricciones técnicas y mercados de balance,vacio,sin valores (aún no publicado),,0
1920,Precio medio anual componente RD-L 10/2022 restricciones técnicas y mercados de balance contratación libre,vacio,sin valores (aún no publicado),,0
1921,Precio medio anual componente RD-L 10/2022 restricciones técnicas y mercados de balance comercialización de referencia,vacio,sin valores (aún no publicado),,0
1922,Precio medio anual componente RD-L 10/2022 mercado diario e intradiario - diferencia por liquidación con medidas,vacio,sin valores (aún no publicado),,0
1923,Precio medio anual componente RD-L 10/2022 mercado diario e intradiario - diferencia por liquidación con medidas contratación libre,vacio,sin valores (aún no publicado),,0
1924,Precio medio anual componente RD-L 10/2022 mercado diario e intradiario - diferencia por liquidación con medidas comercialización de referencia,vacio,sin valores (aún no publicado),,0
1925,Precio medio anual componente RD-L 10/2022 mercado diario e intradiario,vacio,sin valores (aún no publicado),,0
1926,Precio medio anual componente RD-L 10/2022 mercado diario e intradiario contratación libre,vacio,sin valores (aún no publicado),,0
1927,Precio medio anual componente RD-L 10/2022 mercado diario e intradiario comercialización de referencia,vacio,sin valores (aún no publicado),,0
1929,Potencia activada en el servicio de respuesta activa de la demanda,vacio,sin valores (aún no publicado),,0
1930,Precio marginal en el servicio de respuesta activa de la demanda,vacio,sin valores (aún no publicado),,0
1931,Energía asignada en el servicio de respuesta activa de la demanda,vacio,sin valores (aún no publicado),,0
1932,Derechos de cobro de la activación del servicio de respuesta activa de la demanda,vacio,sin valores (aún no publicado),,0
1939,Precios de producto del combustible fuel 1% para despacho de los TNP,ok,,2026-08-12T12:31:25.000+02:00,48
1941,Demanda Programada Total Peninsular,ok,,2026-08-13T01:26:37.000+02:00,113
1942,Demanda Programada total territorios no peninsulares,fallo,HTTP 500,,0
2052,Demanda real prevista nacional,ok,,2026-08-13T01:26:34.000+02:00,113
2065,Generación T.Real consumo bombeo Nacional,ok,,2026-08-13T01:26:34.000+02:00,102
2066,Generación T.Real turbinación bombeo Nacional,ok,,2026-08-13T01:26:34.000+02:00,102
2067,Generación T.Real generación hidráulica Nacional,ok,,2026-08-13T01:26:34.000+02:00,102
2068,Generación T.Real exportación Andorra,ok,,2026-08-13T01:26:37.000+02:00,102
2069,Generación T.Real exportación Marruecos,ok,,2026-08-13T01:26:37.000+02:00,102
2070,Generación T.Real exportación Portugal,ok,,2026-08-13T01:26:37.000+02:00,102
2071,Generación T.Real exportación Francia,ok,,2026-08-13T01:26:37.000+02:00,102
2072,Generación T.Real exportación total,ok,,2026-08-13T01:26:37.000+02:00,102
2073,Generación T.Real importación Andorra,ok,,2026-08-13T01:26:37.000+02:00,102
2074,Generación T.Real importación Marruecos,ok,,2026-08-13T01:26:37.000+02:00,102
2075,Generación T.Real importación Portugal,ok,,2026-08-13T01:26:37.000+02:00,102
2076,Generación T.Real importación Francia,ok,,2026-08-13T01:26:37.000+02:00,102
2077,Generación T.Real importación total,ok,,2026-08-13T01:26:37.000+02:00,102
2078,Generación T.Real consumo bombeo,ok,,2026-08-13T01:26:37.000+02:00,102
2079,Generación T.Real turbinación bombeo,ok,,2026-08-13T01:26:37.000+02:00,102
2080,Generación T.Real generación hidráulica,ok,,2026-08-13T01:26:37.000+02:00,102
2081,Generación T.Real consumo bombeo para sistemas no peninsulares,ok,,2026-08-13T01:26:37.000+02:00,98
2082,Generación T.Real turbinación bombeo para sistemas no peninsulares,ok,,2026-08-13T01:26:37.000+02:00,98
2083,Generación T.Real generación hidráulica para sistemas no peninsulares,ok,,2026-08-13T01:26:37.000+02:00,98
2084,Generación T.Real enlace Lanzarote-Fuerteventura para sistemas no peninsulares,ok,,2026-08-13T01:26:36.000+02:00,98
2102,Rentas de congestión mecanismos implícitos intradiario 1 Francia importación,ok,,2026-08-12T17:17:11.000+02:00,17
2103,Rentas de congestión mecanismos implícitos intradiario 2 Francia importación,ok,,2026-08-12T06:49:11.000+02:00,21
2104,Rentas de congestión mecanismos implícitos intradiario 3 Francia importación,ok,,2026-08-12T14:18:22.000+02:00,16
2105,Rentas de congestión mecanismos implícitos intradiario 1 Francia exportación,ok,,2026-08-12T17:17:11.000+02:00,4
2106,Rentas de congestión mecanismos implícitos intradiario 2 Francia exportación,ok,,2026-08-12T06:49:11.000+02:00,10
2107,Rentas de congestión mecanismos implícitos intradiario 3 Francia exportación,ok,,2026-08-12T14:18:22.000+02:00,11
2108,Término de ajuste de mercados a plazo,ok,,2026-08-12T20:46:39.000+02:00,240
2109,Programa de apoyo de emergencia Francia importación,vacio,sin valores (aún no publicado),,0
2110,Programa de apoyo de emergencia Francia exportación,vacio,sin valores (aún no publicado),,0
2111,Programa de apoyo de emergencia Portugal importación,vacio,sin valores (aún no publicado),,0
2112,Programa de apoyo de emergencia Portugal exportación,vacio,sin valores (aún no publicado),,0
2113,Programa de apoyo de emergencia Marruecos importación,vacio,sin valores (aún no publicado),,0
2114,Programa de apoyo de emergencia Marruecos exportación,vacio,sin valores (aún no publicado),,0
2115,Programa de apoyo de emergencia Andorra importación,vacio,sin valores (aún no publicado),,0
2116,Programa de apoyo de emergencia Andorra exportación,vacio,sin valores (aún no publicado),,0
2117,Capacidad de intercambio comercial prevista en la interconexión con Francia horizonte intradiario importación,ok,,2026-08-12T21:53:06.000+02:00,192
2118,Capacidad de intercambio comercial prevista en la interconexión con Francia horizonte intradiario exportación,ok,,2026-08-12T21:53:06.000+02:00,192
2119,Capacidad de intercambio comercial prevista en la interconexión con Portugal horizonte intradiario importación,ok,,2026-08-12T21:53:06.000+02:00,192
2120,Capacidad de intercambio comercial prevista en la interconexión con Portugal horizonte intradiario exportación,ok,,2026-08-12T21:53:06.000+02:00,192
2127,Coste de reserva de regulación secundaria a bajar,ok,,2026-08-12T20:10:47.000+02:00,192
2129,Coste asignación de reserva de regulación secundaria a bajar,ok,,2026-08-12T20:10:47.000+02:00,192
2130,Precio Reserva de regulación secundaria a subir,ok,,2026-08-12T16:04:57.000+02:00,192
2131,Generación programada P48 Hibridación,ok,,2026-08-13T01:15:24.000+02:00,192
2132,Generación programada PBF Hibridación,ok,,2026-08-12T14:16:12.000+02:00,192
2133,Generación programada PHF1 Hibridación,ok,,2026-08-12T17:15:06.000+02:00,192
2134,Generación programada PHF2 Hibridación,ok,,2026-08-12T14:20:37.000+02:00,96
2135,Generación programada PHF3 Hibridación,ok,,2026-08-12T14:20:38.000+02:00,48
2136,Generación programada PHF4 Hibridación,vacio,sin valores (aún no publicado),,0
2137,Generación programada PHF5 Hibridación,vacio,sin valores (aún no publicado),,0
2138,Generación programada PHF6 Hibridación,vacio,sin valores (aún no publicado),,0
2139,Generación programada PHF7 Hibridación,vacio,sin valores (aún no publicado),,0
2140,Generación programada PHFC Hibridación,ok,,2026-08-13T01:15:25.000+02:00,104
2141,Generación programada PVP Hibridación,ok,,2026-08-12T15:42:21.000+02:00,192
2142,Programa bilateral PBF Hibridación,ok,,2026-08-12T14:16:10.000+02:00,192
2207,Necesidad de energía de regulación secundaria subir en el sepe,ok,,2026-08-13T01:17:34.000+02:00,97
2208,Necesidad de energía de regulación secundaria bajar en el sepe,ok,,2026-08-13T01:17:34.000+02:00,97
2344,Generación T.Real Turbina de vapor,ok,,2026-08-13T01:26:37.000+02:00,102
2352,Energía asignada por restricciones técnicas diario Fase I Subir RSI,ok,,2026-08-12T17:30:57.000+02:00,122
2353,Energía asignada por restricciones técnicas diario Fase I Bajar RSI,vacio,sin valores (aún no publicado),,0
2367,Capacidad de intercambio prevista (NTC) con Francia horizonte anual importación,ok,,2025-12-01T11:28:54.000+01:00,288
2368,Capacidad de intercambio prevista (NTC) con Portugal horizonte anual importación,ok,,2025-12-01T11:28:54.000+01:00,288
2369,Capacidad de intercambio prevista (NTC) con Marruecos horizonte anual importación,ok,,2025-12-01T11:28:55.000+01:00,288
2370,Capacidad de intercambio prevista (NTC) con Andorra horizonte anual importación,ok,,2025-12-01T11:28:55.000+01:00,288
2371,Capacidad de intercambio prevista (NTC) con Francia horizonte anual exportación,ok,,2025-12-01T11:28:56.000+01:00,288
2372,Capacidad de intercambio prevista (NTC) con Portugal horizonte anual exportación,ok,,2025-12-01T11:28:56.000+01:00,288
2373,Capacidad de intercambio prevista (NTC) con Marruecos horizonte anual exportación,ok,,2025-12-01T11:28:57.000+01:00,288
2374,Capacidad de intercambio prevista (NTC) con Andorra horizonte anual exportación,ok,,2025-12-01T11:28:57.000+01:00,288
2375,Precio medio cuarto horario componente control de tensión (demanda),ok,,2026-08-12T17:25:47.000+02:00,192
2376,Precio medio cuarto horario componente control de tensión (demanda) comercializadores de referencia,ok,,2026-08-12T17:25:46.000+02:00,192
2377,Precio medio cuarto horario componente control de tensión (demanda) contratación libre,ok,,2026-08-12T17:25:45.000+02:00,192
2378,Precio medio cuarto horario componente servicio de respuesta activa energía activada,ok,,2026-08-12T17:25:46.000+02:00,192
2379,Precio medio cuarto horario componente servicio de respuesta activa energía activada comercializadores de referencia,ok,,2026-08-12T17:25:46.000+02:00,192
2380,Precio medio cuarto horario componente servicio de respuesta activa energía activada contratación libre,ok,,2026-08-12T17:25:45.000+02:00,192
2381,Precio medio cuarto horario componente servicio de respuesta activa potencia asignada,ok,,2026-08-12T17:25:46.000+02:00,192
