ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-20,2026-09-20T21:03:07,30,18,30,25,30,17,6.0,0,,,,,0
madrid,28079,2026-09-21,2026-09-20T21:03:07,32,18,40,20,32,18,7.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-22,2026-09-20T21:03:07,32,19,35,10,33,19,6.0,10,NE,,17,Nubes altas,0
madrid,28079,2026-09-23,2026-09-20T21:03:07,32,19,50,20,32,19,6.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-24,2026-09-20T21:03:07,33,19,45,20,33,19,6.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-25,2026-09-20T21:03:07,33,19,30,15,33,19,,0,C,,11,Despejado,0
madrid,28079,2026-09-26,2026-09-20T21:03:07,31,18,40,15,31,18,,0,C,,12,Poco nuboso,0
barcelona,08019,2026-09-20,2026-09-20T21:03:07,28,18,70,60,28,18,6.0,0,,,,,0
barcelona,08019,2026-09-21,2026-09-20T21:03:07,31,19,75,30,31,19,6.0,10,O,,12,Poco nuboso,0
barcelona,08019,2026-09-22,2026-09-20T21:03:07,29,20,90,45,29,20,6.0,15,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-23,2026-09-20T21:03:07,29,20,85,45,29,20,5.0,15,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-24,2026-09-20T21:03:07,30,18,85,45,30,18,5.0,10,S,,12,Poco nuboso,0
barcelona,08019,2026-09-25,2026-09-20T21:03:07,29,20,85,50,29,20,,10,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-26,2026-09-20T21:03:07,28,19,75,55,28,19,,10,E,,12,Poco nuboso,0
valencia,46250,2026-09-20,2026-09-20T21:03:07,28,17,70,60,28,17,6.0,0,,,,,0
valencia,46250,2026-09-21,2026-09-20T21:03:07,30,16,75,25,31,17,6.0,5,SE,,12,Poco nuboso,0
valencia,46250,2026-09-22,2026-09-20T21:03:07,31,17,75,25,30,17,6.0,10,E,,17,Nubes altas,0
valencia,46250,2026-09-23,2026-09-20T21:03:07,29,18,95,55,29,18,6.0,10,E,,12,Poco nuboso,0
valencia,46250,2026-09-24,2026-09-20T21:03:07,29,18,95,50,29,18,5.0,10,SE,,12,Poco nuboso,0
valencia,46250,2026-09-25,2026-09-20T21:03:07,32,19,90,35,32,19,,5,E,,12,Poco nuboso,0
valencia,46250,2026-09-26,2026-09-20T21:03:07,28,19,95,65,28,19,,10,E,,13,Intervalos nubosos,15
sevilla,41091,2026-09-20,2026-09-20T21:03:07,35,21,60,30,36,21,6.0,0,,,,,0
sevilla,41091,2026-09-21,2026-09-20T21:03:07,35,21,80,25,35,21,6.0,20,E,40,11,Despejado,0
sevilla,41091,2026-09-22,2026-09-20T21:03:07,36,19,75,20,36,19,6.0,5,E,,12,Poco nuboso,0
sevilla,41091,2026-09-23,2026-09-20T21:03:07,37,20,75,20,37,20,6.0,0,C,,12,Poco nuboso,0
