ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-08-31,2026-08-31T09:17:10,33,18,50,20,33,19,7.0,0,,,,,0
madrid,28079,2026-09-01,2026-08-31T09:17:10,34,19,85,15,34,20,7.0,10,S,,12,Poco nuboso,0
madrid,28079,2026-09-02,2026-08-31T09:17:10,35,19,65,20,35,19,7.0,0,C,,11,Despejado,0
madrid,28079,2026-09-03,2026-08-31T09:17:10,38,22,50,15,38,22,7.0,0,C,,11,Despejado,0
madrid,28079,2026-09-04,2026-08-31T09:17:10,39,23,30,10,39,23,7.0,0,C,,13,Intervalos nubosos,10
madrid,28079,2026-09-05,2026-08-31T09:17:10,37,25,45,20,37,25,,10,NE,,15,Muy nuboso,40
madrid,28079,2026-09-06,2026-08-31T09:17:10,35,22,60,20,35,22,,10,SO,,13,Intervalos nubosos,35
barcelona,08019,2026-08-31,2026-08-31T09:21:10,31,24,80,55,31,24,7.0,0,,,,,0
barcelona,08019,2026-09-01,2026-08-31T09:21:10,31,24,80,45,32,24,6.0,10,SE,,13,Intervalos nubosos,25
barcelona,08019,2026-09-02,2026-08-31T09:21:10,31,24,80,45,31,24,6.0,10,SE,,11,Despejado,0
barcelona,08019,2026-09-03,2026-08-31T09:21:10,32,25,70,40,32,25,7.0,15,S,,11,Despejado,0
barcelona,08019,2026-09-04,2026-08-31T09:21:10,33,25,80,50,33,25,7.0,15,S,,11,Despejado,0
barcelona,08019,2026-09-05,2026-08-31T09:21:10,34,25,80,45,34,25,,15,S,,11,Despejado,0
barcelona,08019,2026-09-06,2026-08-31T09:21:10,34,25,75,50,34,25,,15,S,,17,Nubes altas,5
valencia,46250,2026-08-31,2026-08-31T09:17:10,29,21,85,65,30,20,7.0,0,,,,,0
valencia,46250,2026-09-01,2026-08-31T09:17:10,30,22,95,60,30,23,7.0,5,S,,45,Muy nuboso con lluvia escasa,90
