ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-08-15,2026-08-15T21:03:09,32,20,50,30,32,21,8.0,0,,,,,0
madrid,28079,2026-08-16,2026-08-15T21:03:09,34,19,70,20,34,20,7.0,5,E,,12,Poco nuboso,5
madrid,28079,2026-08-17,2026-08-15T21:03:09,36,22,60,20,37,22,8.0,5,SE,,12,Poco nuboso,0
madrid,28079,2026-08-18,2026-08-15T21:03:09,38,23,55,15,38,23,8.0,0,C,,11,Despejado,0
madrid,28079,2026-08-19,2026-08-15T21:03:09,35,24,35,20,35,24,8.0,15,SO,,13,Intervalos nubosos,20
madrid,28079,2026-08-20,2026-08-15T21:03:09,29,20,65,35,29,20,,15,O,,43,Intervalos nubosos con lluvia escasa,55
madrid,28079,2026-08-21,2026-08-15T21:03:09,30,17,65,20,30,17,,0,C,,13,Intervalos nubosos,25
barcelona,08019,2026-08-15,2026-08-15T21:03:09,33,26,50,30,33,27,8.0,0,,,,,0
barcelona,08019,2026-08-16,2026-08-15T21:03:09,33,26,55,40,38,27,7.0,15,SE,,43,Intervalos nubosos con lluvia escasa,75
barcelona,08019,2026-08-17,2026-08-15T21:03:09,33,26,75,40,33,26,7.0,15,SE,,43,Intervalos nubosos con lluvia escasa,70
barcelona,08019,2026-08-18,2026-08-15T21:03:09,33,26,85,55,33,26,8.0,15,S,,43,Intervalos nubosos con lluvia escasa,55
barcelona,08019,2026-08-19,2026-08-15T21:03:09,34,25,90,55,34,25,8.0,15,S,,13,Intervalos nubosos,10
barcelona,08019,2026-08-20,2026-08-15T21:03:09,32,24,80,65,32,24,,20,E,,45,Muy nuboso con lluvia escasa,80
barcelona,08019,2026-08-21,2026-08-15T21:03:09,29,23,80,60,29,23,,15,S,,24,Nuboso con lluvia,95
valencia,46250,2026-08-15,2026-08-15T21:03:09,33,25,70,50,33,25,8.0,0,,,,,0
valencia,46250,2026-08-16,2026-08-15T21:03:09,33,23,85,50,35,24,8.0,10,E,,12,Poco nuboso,5
valencia,46250,2026-08-17,2026-08-15T21:03:09,34,24,75,40,34,23,8.0,15,E,,11,Despejado,0
valencia,46250,2026-08-18,2026-08-15T21:03:09,33,24,75,55,33,24,8.0,10,E,,11,Despejado,0
valencia,46250,2026-08-19,2026-08-15T21:03:09,40,24,80,25,40,24,8.0,10,SE,,13,Intervalos nubosos,35
valencia,46250,2026-08-20,2026-08-15T21:03:09,37,27,55,20,37,27,,15,SO,,43,Intervalos nubosos con lluvia escasa,65
valencia,46250,2026-08-21,2026-08-15T21:03:09,29,24,80,40,29,24,,15,E,,43,Intervalos nubosos con lluvia escasa,55
sevilla,41091,2026-08-15,2026-08-15T21:03:09,36,22,75,40,36,23,8.0,0,,,,,0
sevilla,41091,2026-08-16,2026-08-15T21:03:09,38,22,85,35,38,22,8.0,10,S,,13,Intervalos nubosos,25
sevilla,41091,2026-08-17,2026-08-15T21:03:09,37,23,85,35,37,23,8.0,10,O,,13,Intervalos nubosos,45
sevilla,41091,2026-08-18,2026-08-15T21:03:09,37,20,95,35,37,20,8.0,0,C,,11,Despejado,5
sevilla,41091,2026-08-19,2026-08-15T21:03:09,31,19,100,45,31,19,8.0,15,SO,,13,Intervalos nubosos,10
sevilla,41091,2026-08-20,2026-08-15T21:03:09,31,19,100,40,31,19,,15,O,,15,Muy nuboso,45
sevilla,41091,2026-08-21,2026-08-15T21:03:09,33,16,85,20,33,16,,5,S,,11,Despejado,5
bilbao,48020,2026-08-15,2026-08-15T21:03:09,29,21,90,80,29,21,7.0,0,,,,,0
bilbao,48020,2026-08-16,2026-08-15T21:03:09,29,20,100,60,29,20,7.0,10,N,,45,Muy nuboso con lluvia escasa,100
bilbao,48020,2026-08-17,2026-08-15T21:03:09,28,20,90,60,28,20,7.0,10,N,,45,Muy nuboso con lluvia escasa,90
bilbao,48020,2026-08-18,2026-08-15T21:03:09,29,19,95,50,29,19,7.0,10,N,,13,Intervalos nubosos,25
bilbao,48020,2026-08-19,2026-08-15T21:03:09,28,16,85,60,28,16,7.0,10,N,,45,Muy nuboso con lluvia escasa,55
bilbao,48020,2026-08-20,2026-08-15T21:03:09,25,17,90,60,25,17,,15,NO,,25,Muy nuboso con lluvia,100
bilbao,48020,2026-08-21,2026-08-15T21:03:09,24,16,85,65,24,16,,15,NO,,23,Intervalos nubosos con lluvia,90
zaragoza,50297,2026-08-15,2026-08-15T21:03:09,35,23,65,30,37,24,7.0,0,,,,,0
zaragoza,50297,2026-08-16,2026-08-15T21:03:09,34,21,85,25,36,21,7.0,5,SO,,13,Intervalos nubosos,20
zaragoza,50297,2026-08-17,2026-08-15T21:03:09,36,21,80,20,37,21,7.0,15,O,,11,Despejado,0
zaragoza,50297,2026-08-18,2026-08-15T21:03:09,38,20,75,15,38,20,7.0,10,O,,11,Despejado,0
zaragoza,50297,2026-08-19,2026-08-15T21:03:09,41,21,65,20,41,21,7.0,0,C,,13,Intervalos nubosos,25
zaragoza,50297,2026-08-20,2026-08-15T21:03:09,31,19,75,35,31,19,,20,NO,50,43,Intervalos nubosos con lluvia escasa,70
zaragoza,50297,2026-08-21,2026-08-15T21:03:09,30,17,70,25,30,17,,15,NO,,43,Intervalos nubosos con lluvia escasa,55
a_coruna,15030,2026-08-15,2026-08-15T21:03:09,24,20,85,75,24,20,7.0,0,,,,,0
a_coruna,15030,2026-08-16,2026-08-15T21:03:09,26,20,90,60,26,20,7.0,20,NE,40,12,Poco nuboso,0
a_coruna,15030,2026-08-17,2026-08-15T21:03:09,26,19,90,60,26,19,7.0,20,N,,12,Poco nuboso,0
a_coruna,15030,2026-08-18,2026-08-15T21:03:09,26,19,85,50,26,19,7.0,20,N,,12,Poco nuboso,0
a_coruna,15030,2026-08-19,2026-08-15T21:03:09,23,18,80,70,23,18,7.0,15,NO,,15,Muy nuboso,30
a_coruna,15030,2026-08-20,2026-08-15T21:03:09,22,17,85,65,22,17,,15,NO,,43,Intervalos nubosos con lluvia escasa,65
a_coruna,15030,2026-08-21,2026-08-15T21:03:09,22,17,85,60,22,17,,10,NO,,43,Intervalos nubosos con lluvia escasa,55
mataro,08121,2026-08-15,2026-08-15T21:03:09,33,25,75,65,33,25,8.0,0,,,,,0
mataro,08121,2026-08-16,2026-08-15T21:03:09,32,23,65,45,35,24,7.0,10,S,,43,Intervalos nubosos con lluvia escasa,95
mataro,08121,2026-08-17,2026-08-15T21:03:09,32,23,80,50,32,24,7.0,10,SE,,43,Intervalos nubosos con lluvia escasa,100
mataro,08121,2026-08-18,2026-08-15T21:03:09,33,24,90,60,33,24,8.0,15,S,,43,Intervalos nubosos con lluvia escasa,85
mataro,08121,2026-08-19,2026-08-15T21:03:09,33,23,90,60,33,23,7.0,15,S,,13,Intervalos nubosos,20
mataro,08121,2026-08-20,2026-08-15T21:03:09,32,22,85,70,32,22,,20,E,45,23,Intervalos nubosos con lluvia,75
mataro,08121,2026-08-21,2026-08-15T21:03:09,28,21,85,60,28,21,,10,S,,24,Nuboso con lluvia,100
