ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
bilbao,48020,2026-09-13,2026-09-10T21:01:10,28,11,95,50,28,11,6.0,5,NE,,12,Poco nuboso,0
bilbao,48020,2026-09-14,2026-09-10T21:01:10,32,13,95,35,32,13,6.0,0,C,,12,Poco nuboso,0
bilbao,48020,2026-09-15,2026-09-10T21:01:10,30,16,90,55,30,16,,10,NO,,13,Intervalos nubosos,30
bilbao,48020,2026-09-16,2026-09-10T21:01:10,25,16,90,70,25,16,,10,N,,45,Muy nuboso con lluvia escasa,75
zaragoza,50297,2026-09-10,2026-09-10T21:01:10,28,14,55,15,28,14,5.0,0,,,,,0
zaragoza,50297,2026-09-11,2026-09-10T21:01:10,31,14,65,15,31,14,6.0,10,NO,,11,Despejado,0
zaragoza,50297,2026-09-12,2026-09-10T21:01:10,31,15,80,30,30,15,6.0,0,C,,12,Poco nuboso,0
zaragoza,50297,2026-09-13,2026-09-10T21:01:10,32,16,80,20,32,16,6.0,0,C,,11,Despejado,0
zaragoza,50297,2026-09-14,2026-09-10T21:01:10,35,18,75,20,35,18,6.0,0,C,,11,Despejado,0
zaragoza,50297,2026-09-15,2026-09-10T21:01:10,37,20,60,15,37,20,,0,C,,12,Poco nuboso,0
zaragoza,50297,2026-09-16,2026-09-10T21:01:10,32,18,70,40,32,18,,25,NO,55,11,Despejado,0
a_coruna,15030,2026-09-10,2026-09-10T21:01:10,22,14,80,65,22,14,6.0,0,,,,,0
a_coruna,15030,2026-09-11,2026-09-10T21:01:10,24,18,80,55,24,18,6.0,20,N,,12,Poco nuboso,0
a_coruna,15030,2026-09-12,2026-09-10T21:01:10,27,17,80,35,27,17,6.0,10,NO,,11,Despejado,0
a_coruna,15030,2026-09-13,2026-09-10T21:01:10,28,16,85,40,28,16,6.0,5,N,,11,Despejado,0
a_coruna,15030,2026-09-14,2026-09-10T21:01:10,28,17,85,50,28,17,6.0,10,NO,,11,Despejado,0
a_coruna,15030,2026-09-15,2026-09-10T21:01:10,25,16,90,75,25,16,,15,N,,13,Intervalos nubosos,25
a_coruna,15030,2026-09-16,2026-09-10T21:01:10,25,17,95,60,25,17,,20,NE,40,12,Poco nuboso,0
mataro,08121,2026-09-10,2026-09-10T21:01:10,27,18,80,60,26,18,5.0,0,,,,,0
mataro,08121,2026-09-11,2026-09-10T21:01:10,27,19,90,55,27,19,6.0,15,SE,,44,Nuboso con lluvia escasa,55
mataro,08121,2026-09-12,2026-09-10T21:01:10,27,18,90,50,27,19,5.0,15,S,,13,Intervalos nubosos,45
mataro,08121,2026-09-13,2026-09-10T21:01:10,28,18,90,50,28,18,6.0,15,S,,12,Poco nuboso,0
mataro,08121,2026-09-14,2026-09-10T21:01:10,30,18,90,55,30,18,6.0,15,S,,12,Poco nuboso,5
mataro,08121,2026-09-15,2026-09-10T21:01:10,31,22,80,55,31,22,,10,S,,12,Poco nuboso,0
mataro,08121,2026-09-16,2026-09-10T21:01:10,30,21,100,65,30,21,,10,SE,,13,Intervalos nubosos,25
