ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-08-21,2026-08-22T06:31:13,31,20,40,30,31,20,,0,,,,,0
madrid,28079,2026-08-22,2026-08-22T06:31:13,33,19,70,20,33,19,8.0,20,S,,12,Poco nuboso,0
madrid,28079,2026-08-23,2026-08-22T06:31:13,33,20,80,15,33,20,8.0,15,S,,11,Despejado,0
madrid,28079,2026-08-24,2026-08-22T06:31:13,28,20,65,25,28,20,6.0,15,SO,,43,Intervalos nubosos con lluvia escasa,65
madrid,28079,2026-08-25,2026-08-22T06:31:13,28,18,90,35,28,18,8.0,15,SO,,14,Nuboso,30
madrid,28079,2026-08-26,2026-08-22T06:31:13,28,18,80,30,28,18,7.0,15,SO,,13,Intervalos nubosos,10
madrid,28079,2026-08-27,2026-08-22T06:31:13,24,15,80,35,24,15,,20,SO,55,13,Intervalos nubosos,40
barcelona,08019,2026-08-21,2026-08-22T06:31:13,30,24,65,60,30,24,,0,,,,,0
barcelona,08019,2026-08-22,2026-08-22T06:31:13,29,24,70,45,29,24,7.0,15,SE,,43,Intervalos nubosos con lluvia escasa,85
barcelona,08019,2026-08-23,2026-08-22T06:31:13,30,23,75,60,31,24,7.0,15,S,,13,Intervalos nubosos,45
barcelona,08019,2026-08-24,2026-08-22T06:31:13,31,24,85,60,31,24,7.0,15,S,,24,Nuboso con lluvia,90
barcelona,08019,2026-08-25,2026-08-22T06:31:13,33,24,80,45,33,24,7.0,15,S,,13,Intervalos nubosos,20
barcelona,08019,2026-08-26,2026-08-22T06:31:13,32,24,75,60,32,24,7.0,15,S,,13,Intervalos nubosos,20
barcelona,08019,2026-08-27,2026-08-22T06:31:13,33,25,75,55,33,25,,15,S,,43,Intervalos nubosos con lluvia escasa,60
valencia,46250,2026-08-21,2026-08-22T05:59:13,30,22,75,70,30,22,,0,,,,,0
valencia,46250,2026-08-22,2026-08-22T05:59:13,30,23,95,65,33,23,7.0,15,E,,43,Intervalos nubosos con lluvia escasa,95
valencia,46250,2026-08-23,2026-08-22T05:59:13,30,22,100,70,30,22,7.0,15,SE,,24,Nuboso con lluvia,85
valencia,46250,2026-08-24,2026-08-22T05:59:13,30,23,100,70,30,23,7.0,0,C,,43,Intervalos nubosos con lluvia escasa,90
valencia,46250,2026-08-25,2026-08-22T05:59:13,35,22,90,30,35,22,7.0,10,SO,,12,Poco nuboso,0
valencia,46250,2026-08-26,2026-08-22T05:59:13,32,22,80,50,32,22,7.0,15,SE,,13,Intervalos nubosos,20
valencia,46250,2026-08-27,2026-08-22T05:59:13,36,23,80,25,36,23,,15,O,,13,Intervalos nubosos,15
sevilla,41091,2026-08-21,2026-08-22T05:59:13,33,20,85,50,33,20,,0,,,,,0
sevilla,41091,2026-08-22,2026-08-22T05:59:13,32,18,100,35,31,18,7.0,15,S,,11,Despejado,0
sevilla,41091,2026-08-23,2026-08-22T05:59:13,31,16,100,40,30,16,8.0,15,SO,,11,Despejado,0
sevilla,41091,2026-08-24,2026-08-22T05:59:13,28,17,100,45,28,17,7.0,20,SO,50,43,Intervalos nubosos con lluvia escasa,100
sevilla,41091,2026-08-25,2026-08-22T05:59:13,30,17,100,40,30,17,7.0,0,C,,13,Intervalos nubosos,30
sevilla,41091,2026-08-26,2026-08-22T05:59:13,30,17,100,45,30,17,7.0,10,O,,14,Nuboso,5
sevilla,41091,2026-08-27,2026-08-22T05:59:13,29,16,95,35,29,16,,15,O,,13,Intervalos nubosos,25
bilbao,48020,2026-08-21,2026-08-22T05:59:13,23,16,90,65,23,16,,0,,,,,0
bilbao,48020,2026-08-22,2026-08-22T05:59:13,27,13,100,55,27,13,7.0,15,E,,13,Intervalos nubosos,10
bilbao,48020,2026-08-23,2026-08-22T05:59:13,33,17,95,40,33,17,7.0,15,S,,13,Intervalos nubosos,45
bilbao,48020,2026-08-24,2026-08-22T05:59:13,34,20,95,30,34,20,6.0,5,SO,,43,Intervalos nubosos con lluvia escasa,80
bilbao,48020,2026-08-25,2026-08-22T05:59:13,26,19,90,60,26,19,7.0,10,NO,,44,Nuboso con lluvia escasa,85
bilbao,48020,2026-08-26,2026-08-22T05:59:13,33,17,95,35,33,17,6.0,15,S,,24,Nuboso con lluvia,70
bilbao,48020,2026-08-27,2026-08-22T05:59:13,28,16,90,30,28,16,,15,SO,,23,Intervalos nubosos con lluvia,95
zaragoza,50297,2026-08-21,2026-08-22T05:59:13,30,19,60,30,30,19,,0,,,,,0
zaragoza,50297,2026-08-22,2026-08-22T05:59:13,32,17,80,45,32,17,7.0,20,SE,,43,Intervalos nubosos con lluvia escasa,95
zaragoza,50297,2026-08-23,2026-08-22T05:59:13,35,22,85,45,34,22,7.0,20,SE,,43,Intervalos nubosos con lluvia escasa,90
zaragoza,50297,2026-08-24,2026-08-22T05:59:13,31,21,90,40,31,21,7.0,10,SE,,44,Nuboso con lluvia escasa,90
zaragoza,50297,2026-08-25,2026-08-22T05:59:13,34,20,90,25,34,20,7.0,10,SO,,12,Poco nuboso,0
zaragoza,50297,2026-08-26,2026-08-22T05:59:13,37,20,75,15,37,20,7.0,10,SE,,12,Poco nuboso,5
zaragoza,50297,2026-08-27,2026-08-22T05:59:13,33,21,55,15,33,21,,10,O,,13,Intervalos nubosos,15
a_coruna,15030,2026-08-21,2026-08-22T06:31:13,22,17,75,60,22,17,,0,,,,,0
a_coruna,15030,2026-08-22,2026-08-22T06:31:13,27,17,80,40,28,17,6.0,10,NO,,13,Intervalos nubosos,25
a_coruna,15030,2026-08-23,2026-08-22T06:31:13,25,16,90,55,25,16,6.0,10,S,,23,Intervalos nubosos con lluvia,100
a_coruna,15030,2026-08-24,2026-08-22T06:31:13,23,17,95,60,23,17,6.0,10,NO,,23,Intervalos nubosos con lluvia,100
a_coruna,15030,2026-08-25,2026-08-22T06:31:13,24,18,90,70,24,18,6.0,15,SO,,25,Muy nuboso con lluvia,100
a_coruna,15030,2026-08-26,2026-08-22T06:31:13,23,16,85,60,23,16,5.0,25,SO,50,24,Nuboso con lluvia,100
a_coruna,15030,2026-08-27,2026-08-22T06:31:13,22,16,90,60,22,16,,25,S,55,24,Nuboso con lluvia,100
mataro,08121,2026-08-21,2026-08-22T06:31:13,29,22,65,60,29,22,,0,,,,,0
mataro,08121,2026-08-22,2026-08-22T06:31:13,29,21,80,50,29,22,7.0,10,SE,,43,Intervalos nubosos con lluvia escasa,90
mataro,08121,2026-08-23,2026-08-22T06:31:13,30,21,85,65,30,21,7.0,15,S,,43,Intervalos nubosos con lluvia escasa,55
mataro,08121,2026-08-24,2026-08-22T06:31:13,31,22,85,65,31,22,7.0,15,S,,23,Intervalos nubosos con lluvia,90
mataro,08121,2026-08-25,2026-08-22T06:31:13,32,22,85,55,32,22,7.0,20,S,45,13,Intervalos nubosos,25
mataro,08121,2026-08-26,2026-08-22T06:31:13,31,23,80,65,31,23,7.0,10,S,,13,Intervalos nubosos,15
mataro,08121,2026-08-27,2026-08-22T06:31:13,32,23,80,60,32,23,,20,S,,43,Intervalos nubosos con lluvia escasa,55
