ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-10,2026-09-10T09:09:10,27,12,60,15,27,12,6.0,0,,,,,0
madrid,28079,2026-09-11,2026-09-10T09:09:10,30,15,35,10,30,15,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-12,2026-09-10T09:09:10,31,16,60,20,31,16,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-13,2026-09-10T09:09:10,32,17,60,20,32,17,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-14,2026-09-10T09:09:10,33,17,55,20,33,17,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-15,2026-09-10T09:09:10,35,20,40,15,35,20,,0,C,,11,Despejado,0
madrid,28079,2026-09-16,2026-09-10T09:09:10,30,17,55,25,30,17,,10,NE,,12,Poco nuboso,0
barcelona,08019,2026-09-10,2026-09-10T09:09:10,27,18,75,40,27,18,5.0,0,,,,,0
barcelona,08019,2026-09-11,2026-09-10T09:09:10,29,19,75,30,28,19,6.0,15,S,,11,Despejado,0
barcelona,08019,2026-09-12,2026-09-10T09:09:10,28,20,85,50,28,20,6.0,10,SE,,43,Intervalos nubosos con lluvia escasa,55
barcelona,08019,2026-09-13,2026-09-10T09:09:10,29,20,85,55,29,20,6.0,10,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-14,2026-09-10T09:09:10,31,20,90,45,31,20,6.0,10,S,,12,Poco nuboso,0
barcelona,08019,2026-09-15,2026-09-10T09:09:10,32,21,85,50,32,21,,10,S,,12,Poco nuboso,0
barcelona,08019,2026-09-16,2026-09-10T09:09:10,29,21,80,50,29,21,,20,E,,43,Intervalos nubosos con lluvia escasa,60
valencia,46250,2026-09-10,2026-09-10T09:09:10,28,17,95,55,26,17,6.0,0,,,,,0
valencia,46250,2026-09-11,2026-09-10T09:09:10,29,18,95,55,28,17,6.0,10,SE,,11,Despejado,0
valencia,46250,2026-09-12,2026-09-10T09:09:10,28,19,90,50,28,19,6.0,10,E,,13,Intervalos nubosos,10
valencia,46250,2026-09-13,2026-09-10T09:09:10,28,18,85,50,28,18,6.0,10,SE,,11,Despejado,0
valencia,46250,2026-09-14,2026-09-10T09:09:10,29,18,85,50,29,18,6.0,10,SE,,12,Poco nuboso,0
valencia,46250,2026-09-15,2026-09-10T09:09:10,31,18,85,50,31,18,,15,SE,,12,Poco nuboso,0
valencia,46250,2026-09-16,2026-09-10T09:09:10,30,20,85,45,30,20,,10,E,,12,Poco nuboso,5
sevilla,41091,2026-09-10,2026-09-10T09:09:10,34,18,100,35,35,18,7.0,0,,,,,0
sevilla,41091,2026-09-11,2026-09-10T09:09:10,35,19,95,20,35,18,6.0,5,E,,11,Despejado,0
sevilla,41091,2026-09-12,2026-09-10T09:09:10,36,20,75,20,36,20,6.0,15,E,,11,Despejado,0
sevilla,41091,2026-09-13,2026-09-10T09:09:10,36,21,75,20,36,21,6.0,15,E,,11,Despejado,0
sevilla,41091,2026-09-14,2026-09-10T09:09:10,38,20,65,15,38,20,6.0,5,E,,11,Despejado,0
sevilla,41091,2026-09-15,2026-09-10T09:09:10,37,19,70,25,37,19,,0,C,,11,Despejado,0
sevilla,41091,2026-09-16,2026-09-10T09:09:10,37,19,75,30,37,19,,5,SO,,11,Despejado,0
bilbao,48020,2026-09-10,2026-09-10T09:09:10,24,12,80,45,24,12,6.0,0,,,,,0
bilbao,48020,2026-09-11,2026-09-10T09:09:10,24,11,85,55,24,11,6.0,10,N,,11,Despejado,0
