ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-08-22,2026-08-22T12:31:12,33,19,60,20,33,19,8.0,0,,,,,0
madrid,28079,2026-08-23,2026-08-22T12:31:12,33,20,90,15,33,20,8.0,15,S,,11,Despejado,0
madrid,28079,2026-08-24,2026-08-22T12:31:12,28,19,75,30,28,19,6.0,15,SO,,43,Intervalos nubosos con lluvia escasa,55
madrid,28079,2026-08-25,2026-08-22T12:31:12,28,17,90,30,28,17,8.0,10,SO,,13,Intervalos nubosos,30
madrid,28079,2026-08-26,2026-08-22T12:31:12,28,18,60,35,28,18,7.0,10,SO,,13,Intervalos nubosos,15
madrid,28079,2026-08-27,2026-08-22T12:31:12,25,17,95,40,25,17,,20,SO,60,43,Intervalos nubosos con lluvia escasa,50
madrid,28079,2026-08-28,2026-08-22T12:31:12,26,14,65,30,26,14,,10,SO,,12,Poco nuboso,0
barcelona,08019,2026-08-22,2026-08-22T12:31:12,29,24,65,45,29,24,7.0,0,,,,,0
barcelona,08019,2026-08-23,2026-08-22T12:31:12,30,23,75,55,33,24,7.0,15,S,,13,Intervalos nubosos,45
barcelona,08019,2026-08-24,2026-08-22T12:31:12,31,25,80,60,31,25,7.0,15,S,,23,Intervalos nubosos con lluvia,100
barcelona,08019,2026-08-25,2026-08-22T12:31:12,34,23,80,40,34,23,7.0,15,SO,,13,Intervalos nubosos,25
barcelona,08019,2026-08-26,2026-08-22T12:31:12,31,25,75,55,31,25,7.0,10,SE,,13,Intervalos nubosos,40
barcelona,08019,2026-08-27,2026-08-22T12:31:12,33,24,75,55,33,24,,15,S,,13,Intervalos nubosos,35
barcelona,08019,2026-08-28,2026-08-22T12:31:12,32,25,55,25,32,25,,20,S,,13,Intervalos nubosos,15
valencia,46250,2026-08-22,2026-08-22T12:17:10,30,23,90,65,29,22,7.0,0,,,,,0
valencia,46250,2026-08-23,2026-08-22T12:17:10,30,23,95,65,34,23,7.0,15,E,,43,Intervalos nubosos con lluvia escasa,85
valencia,46250,2026-08-24,2026-08-22T12:17:10,31,23,100,40,31,23,7.0,10,SE,,43,Intervalos nubosos con lluvia escasa,90
valencia,46250,2026-08-25,2026-08-22T12:17:10,35,23,80,25,35,23,7.0,10,SO,,11,Despejado,0
valencia,46250,2026-08-26,2026-08-22T12:17:10,31,22,80,55,31,22,7.0,10,E,,13,Intervalos nubosos,20
valencia,46250,2026-08-27,2026-08-22T12:17:10,36,22,80,20,36,22,,10,SO,,12,Poco nuboso,5
valencia,46250,2026-08-28,2026-08-22T12:17:10,35,22,60,10,35,22,,5,SO,,12,Poco nuboso,0
sevilla,41091,2026-08-22,2026-08-22T12:31:12,32,18,100,40,32,18,7.0,0,,,,,0
sevilla,41091,2026-08-23,2026-08-22T12:31:12,31,16,95,40,30,16,8.0,15,SO,,11,Despejado,0
sevilla,41091,2026-08-24,2026-08-22T12:31:12,29,18,95,50,29,18,7.0,20,SO,50,23,Intervalos nubosos con lluvia,100
sevilla,41091,2026-08-25,2026-08-22T12:31:12,31,18,100,30,31,18,7.0,0,C,,13,Intervalos nubosos,35
sevilla,41091,2026-08-26,2026-08-22T12:31:12,29,17,100,35,29,17,7.0,15,SO,,12,Poco nuboso,5
sevilla,41091,2026-08-27,2026-08-22T12:31:12,29,18,100,40,29,18,,15,O,,13,Intervalos nubosos,35
sevilla,41091,2026-08-28,2026-08-22T12:31:12,31,16,65,25,31,16,,5,N,,12,Poco nuboso,0
bilbao,48020,2026-08-22,2026-08-22T12:31:12,26,13,90,60,26,13,7.0,0,,,,,0
bilbao,48020,2026-08-23,2026-08-22T12:31:12,33,17,95,35,33,17,7.0,15,S,,43,Intervalos nubosos con lluvia escasa,55
bilbao,48020,2026-08-24,2026-08-22T12:31:12,34,20,90,30,34,20,6.0,15,S,,43,Intervalos nubosos con lluvia escasa,85
bilbao,48020,2026-08-25,2026-08-22T12:31:12,26,18,90,65,26,18,7.0,10,NO,,24,Nuboso con lluvia,85
bilbao,48020,2026-08-26,2026-08-22T12:31:12,34,17,90,40,34,17,6.0,15,S,,24,Nuboso con lluvia,85
bilbao,48020,2026-08-27,2026-08-22T12:31:12,29,17,85,45,29,17,,15,SO,,25,Muy nuboso con lluvia,95
bilbao,48020,2026-08-28,2026-08-22T12:31:12,28,16,85,35,28,16,,15,O,,13,Intervalos nubosos,40
zaragoza,50297,2026-08-22,2026-08-22T12:17:10,32,17,80,45,31,17,7.0,0,,,,,0
zaragoza,50297,2026-08-23,2026-08-22T12:17:10,34,22,90,40,37,22,7.0,20,E,,43,Intervalos nubosos con lluvia escasa,90
zaragoza,50297,2026-08-24,2026-08-22T12:17:10,34,22,90,30,34,22,7.0,0,C,,43,Intervalos nubosos con lluvia escasa,70
zaragoza,50297,2026-08-25,2026-08-22T12:17:10,34,20,90,25,34,20,7.0,10,SO,,12,Poco nuboso,0
zaragoza,50297,2026-08-26,2026-08-22T12:17:10,36,20,75,25,36,20,7.0,10,SE,,13,Intervalos nubosos,15
zaragoza,50297,2026-08-27,2026-08-22T12:17:10,37,20,85,20,37,20,,10,E,,13,Intervalos nubosos,10
zaragoza,50297,2026-08-28,2026-08-22T12:17:10,33,20,45,20,33,20,,10,O,,12,Poco nuboso,0
a_coruna,15030,2026-08-22,2026-08-22T12:31:12,27,16,80,45,27,16,6.0,0,,,,,0
a_coruna,15030,2026-08-23,2026-08-22T12:31:12,25,17,95,55,25,17,6.0,10,NO,,25,Muy nuboso con lluvia,100
a_coruna,15030,2026-08-24,2026-08-22T12:31:12,23,17,95,70,23,17,6.0,10,N,,24,Nuboso con lluvia,100
a_coruna,15030,2026-08-25,2026-08-22T12:31:12,23,18,95,65,23,18,6.0,15,O,,25,Muy nuboso con lluvia,100
a_coruna,15030,2026-08-26,2026-08-22T12:31:12,23,17,85,75,23,17,5.0,20,SO,45,25,Muy nuboso con lluvia,100
a_coruna,15030,2026-08-27,2026-08-22T12:31:12,21,16,90,65,21,16,,15,SO,,23,Intervalos nubosos con lluvia,100
a_coruna,15030,2026-08-28,2026-08-22T12:31:12,23,18,85,65,23,18,,25,O,45,23,Intervalos nubosos con lluvia,100
mataro,08121,2026-08-22,2026-08-22T12:31:12,29,21,75,50,29,21,7.0,0,,,,,0
mataro,08121,2026-08-23,2026-08-22T12:31:12,30,21,80,60,32,22,7.0,15,S,,43,Intervalos nubosos con lluvia escasa,55
mataro,08121,2026-08-24,2026-08-22T12:31:12,30,22,90,60,30,22,7.0,0,C,,23,Intervalos nubosos con lluvia,100
mataro,08121,2026-08-25,2026-08-22T12:31:12,33,22,90,50,33,22,7.0,20,SO,45,13,Intervalos nubosos,25
mataro,08121,2026-08-26,2026-08-22T12:31:12,30,24,80,60,30,24,7.0,10,SE,,14,Nuboso,45
mataro,08121,2026-08-27,2026-08-22T12:31:12,32,23,75,60,32,23,,15,S,,13,Intervalos nubosos,35
mataro,08121,2026-08-28,2026-08-22T12:31:12,30,22,70,40,30,22,,20,S,,13,Intervalos nubosos,15
