ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-08-17,2026-08-17T12:23:11,36,20,55,20,36,20,8.0,0,,,,,0
madrid,28079,2026-08-18,2026-08-17T12:23:11,38,23,55,15,38,23,8.0,5,SE,,11,Despejado,0
madrid,28079,2026-08-19,2026-08-17T12:23:11,35,24,40,15,35,24,8.0,15,SO,,12,Poco nuboso,0
madrid,28079,2026-08-20,2026-08-17T12:23:11,29,21,60,30,29,21,8.0,15,SO,,13,Intervalos nubosos,35
madrid,28079,2026-08-21,2026-08-17T12:23:11,28,19,65,15,28,19,8.0,15,SO,,13,Intervalos nubosos,25
madrid,28079,2026-08-22,2026-08-17T12:23:11,21,15,70,30,21,15,,5,O,,16,Cubierto,20
madrid,28079,2026-08-23,2026-08-17T12:23:11,22,15,75,50,22,15,,0,C,,15,Muy nuboso,35
barcelona,08019,2026-08-17,2026-08-17T12:43:11,33,26,75,55,33,27,7.0,0,,,,,0
barcelona,08019,2026-08-18,2026-08-17T12:43:11,33,27,90,50,37,27,7.0,15,S,,43,Intervalos nubosos con lluvia escasa,50
barcelona,08019,2026-08-19,2026-08-17T12:43:11,34,26,90,55,34,26,7.0,15,S,,12,Poco nuboso,5
barcelona,08019,2026-08-20,2026-08-17T12:43:11,36,26,80,50,36,26,7.0,15,S,,43,Intervalos nubosos con lluvia escasa,70
barcelona,08019,2026-08-21,2026-08-17T12:43:11,33,25,80,65,33,25,7.0,10,SE,,23,Intervalos nubosos con lluvia,100
barcelona,08019,2026-08-22,2026-08-17T12:43:11,29,25,80,55,29,25,,10,E,,24,Nuboso con lluvia,80
barcelona,08019,2026-08-23,2026-08-17T12:43:11,30,26,75,60,30,26,,15,E,,23,Intervalos nubosos con lluvia,90
valencia,46250,2026-08-17,2026-08-17T12:23:11,33,23,85,50,33,24,7.0,0,,,,,0
valencia,46250,2026-08-18,2026-08-17T12:23:11,33,23,85,50,37,23,8.0,15,E,,11,Despejado,0
valencia,46250,2026-08-19,2026-08-17T12:23:11,43,24,95,10,43,24,8.0,15,O,,13,Intervalos nubosos,10
