ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-01,2026-09-01T20:53:09,34,20,25,15,34,20,7.0,0,,,,,0
madrid,28079,2026-09-02,2026-09-01T20:53:09,36,20,60,20,35,20,7.0,5,S,,11,Despejado,0
madrid,28079,2026-09-03,2026-09-01T20:53:09,37,22,60,10,37,21,7.0,10,SO,,11,Despejado,0
madrid,28079,2026-09-04,2026-09-01T20:53:09,38,21,30,10,38,21,7.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-05,2026-09-01T20:53:09,37,24,30,20,37,24,7.0,10,S,,13,Intervalos nubosos,20
madrid,28079,2026-09-06,2026-09-01T20:53:09,36,24,40,20,36,24,,5,S,,13,Intervalos nubosos,25
madrid,28079,2026-09-07,2026-09-01T20:53:09,37,22,35,10,37,22,,5,S,,11,Despejado,5
barcelona,08019,2026-09-01,2026-09-01T20:53:09,31,24,70,60,31,24,6.0,0,,,,,0
barcelona,08019,2026-09-02,2026-09-01T20:53:09,31,24,75,45,32,24,6.0,10,E,,11,Despejado,0
barcelona,08019,2026-09-03,2026-09-01T20:53:09,32,25,80,40,32,25,7.0,20,SO,,12,Poco nuboso,0
barcelona,08019,2026-09-04,2026-09-01T20:53:09,33,25,80,50,33,25,7.0,15,S,,11,Despejado,0
barcelona,08019,2026-09-05,2026-09-01T20:53:09,35,25,75,40,35,25,7.0,10,S,,11,Despejado,0
barcelona,08019,2026-09-06,2026-09-01T20:53:09,37,26,55,30,37,26,,15,S,,12,Poco nuboso,0
barcelona,08019,2026-09-07,2026-09-01T20:53:09,31,24,70,45,31,24,,10,SE,,11,Despejado,0
valencia,46250,2026-09-01,2026-09-01T20:53:09,29,23,90,75,29,23,7.0,0,,,,,0
valencia,46250,2026-09-02,2026-09-01T20:53:09,30,21,95,65,33,21,6.0,15,E,,12,Poco nuboso,0
valencia,46250,2026-09-03,2026-09-01T20:53:09,31,22,95,60,31,22,7.0,10,E,,11,Despejado,0
valencia,46250,2026-09-04,2026-09-01T20:53:09,32,22,90,50,32,22,7.0,10,E,,12,Poco nuboso,0
valencia,46250,2026-09-05,2026-09-01T20:53:09,31,22,90,55,31,22,7.0,10,E,,12,Poco nuboso,0
valencia,46250,2026-09-06,2026-09-01T20:53:09,32,21,80,35,32,21,,10,E,,12,Poco nuboso,0
valencia,46250,2026-09-07,2026-09-01T20:53:09,30,21,90,55,30,21,,10,E,,12,Poco nuboso,0
sevilla,41091,2026-09-01,2026-09-01T20:53:09,37,20,55,25,37,19,7.0,0,,,,,0
sevilla,41091,2026-09-02,2026-09-01T20:53:09,40,21,65,20,39,21,7.0,0,C,,12,Poco nuboso,0
sevilla,41091,2026-09-03,2026-09-01T20:53:09,42,23,70,15,44,23,7.0,10,E,,12,Poco nuboso,0
sevilla,41091,2026-09-04,2026-09-01T20:53:09,42,23,75,20,42,23,7.0,5,O,,12,Poco nuboso,5
sevilla,41091,2026-09-05,2026-09-01T20:53:09,36,24,70,45,36,24,7.0,0,C,,15,Muy nuboso,20
sevilla,41091,2026-09-06,2026-09-01T20:53:09,41,23,60,20,41,23,,0,C,,11,Despejado,5
sevilla,41091,2026-09-07,2026-09-01T20:53:09,41,22,60,20,41,22,,0,C,,12,Poco nuboso,0
