ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-10,2026-09-11T05:57:12,27,12,25,15,27,12,,0,,,,,0
madrid,28079,2026-09-11,2026-09-11T05:57:12,30,15,35,10,30,14,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-12,2026-09-11T05:57:12,31,16,60,20,31,16,6.0,5,E,,12,Poco nuboso,0
madrid,28079,2026-09-13,2026-09-11T05:57:12,31,18,70,20,31,18,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-14,2026-09-11T05:57:12,32,18,60,20,32,18,6.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-15,2026-09-11T05:57:12,35,19,45,15,35,19,6.0,0,C,,11,Despejado,0
madrid,28079,2026-09-16,2026-09-11T05:57:12,34,21,55,20,34,21,,0,C,,12,Poco nuboso,0
barcelona,08019,2026-09-10,2026-09-11T05:57:12,27,18,75,50,27,18,,0,,,,,0
barcelona,08019,2026-09-11,2026-09-11T05:57:12,28,19,85,35,29,19,6.0,15,SO,,12,Poco nuboso,5
barcelona,08019,2026-09-12,2026-09-11T05:57:12,28,20,90,50,28,20,6.0,10,S,,43,Intervalos nubosos con lluvia escasa,80
barcelona,08019,2026-09-13,2026-09-11T05:57:12,29,20,85,45,29,20,6.0,10,SE,,11,Despejado,0
barcelona,08019,2026-09-14,2026-09-11T05:57:12,32,20,85,45,32,20,6.0,10,S,,12,Poco nuboso,0
barcelona,08019,2026-09-15,2026-09-11T05:57:12,32,22,80,45,32,22,6.0,10,SE,,12,Poco nuboso,0
barcelona,08019,2026-09-16,2026-09-11T05:57:12,32,21,90,50,32,21,,10,SE,,13,Intervalos nubosos,10
valencia,46250,2026-09-10,2026-09-11T05:57:12,26,17,90,70,26,17,,0,,,,,0
valencia,46250,2026-09-11,2026-09-11T05:57:12,28,17,90,55,28,18,6.0,10,SE,,11,Despejado,0
valencia,46250,2026-09-12,2026-09-11T05:57:12,28,19,85,50,28,19,6.0,15,E,,13,Intervalos nubosos,20
valencia,46250,2026-09-13,2026-09-11T05:57:12,28,19,85,55,28,19,6.0,10,SE,,11,Despejado,0
valencia,46250,2026-09-14,2026-09-11T05:57:12,30,18,85,40,30,18,6.0,10,SE,,11,Despejado,0
valencia,46250,2026-09-15,2026-09-11T05:57:12,32,19,65,35,32,19,6.0,10,SE,,11,Despejado,0
valencia,46250,2026-09-16,2026-09-11T05:57:12,32,20,60,40,32,20,,10,E,,11,Despejado,0
sevilla,41091,2026-09-10,2026-09-11T05:57:12,35,18,75,35,35,18,,0,,,,,0
sevilla,41091,2026-09-11,2026-09-11T05:57:12,36,19,100,20,36,18,6.0,5,E,,12,Poco nuboso,0
sevilla,41091,2026-09-12,2026-09-11T05:57:12,36,20,70,15,37,20,6.0,20,E,40,12,Poco nuboso,0
sevilla,41091,2026-09-13,2026-09-11T05:57:12,37,21,75,20,37,21,6.0,15,E,,11,Despejado,0
sevilla,41091,2026-09-14,2026-09-11T05:57:12,37,20,65,20,37,20,6.0,15,E,,11,Despejado,0
sevilla,41091,2026-09-15,2026-09-11T05:57:12,37,20,75,25,37,20,6.0,0,C,,11,Despejado,0
sevilla,41091,2026-09-16,2026-09-11T05:57:12,37,20,70,25,37,20,,0,C,,11,Despejado,0
zaragoza,50297,2026-09-10,2026-09-11T05:57:12,28,14,55,15,28,14,,0,,,,,0
zaragoza,50297,2026-09-11,2026-09-11T05:57:12,31,14,65,15,31,14,6.0,10,NO,,11,Despejado,0
zaragoza,50297,2026-09-12,2026-09-11T05:57:12,31,15,80,30,30,15,6.0,0,C,,12,Poco nuboso,0
zaragoza,50297,2026-09-13,2026-09-11T05:57:12,32,16,80,20,32,16,6.0,0,C,,11,Despejado,0
zaragoza,50297,2026-09-14,2026-09-11T05:57:12,35,18,75,20,35,18,6.0,0,C,,11,Despejado,0
zaragoza,50297,2026-09-15,2026-09-11T05:57:12,37,20,60,15,37,20,6.0,0,C,,12,Poco nuboso,0
zaragoza,50297,2026-09-16,2026-09-11T05:57:12,32,18,70,40,32,18,,25,NO,55,11,Despejado,0
a_coruna,15030,2026-09-10,2026-09-11T05:57:12,22,14,80,65,22,14,,0,,,,,0
a_coruna,15030,2026-09-11,2026-09-11T05:57:12,24,18,80,55,24,18,6.0,20,N,,12,Poco nuboso,0
a_coruna,15030,2026-09-12,2026-09-11T05:57:12,27,17,80,35,27,17,6.0,10,NO,,11,Despejado,0
a_coruna,15030,2026-09-13,2026-09-11T05:57:12,28,16,85,40,28,16,6.0,5,N,,11,Despejado,0
a_coruna,15030,2026-09-14,2026-09-11T05:57:12,28,17,85,50,28,17,6.0,10,NO,,11,Despejado,0
a_coruna,15030,2026-09-15,2026-09-11T05:57:12,25,16,90,75,25,16,6.0,15,N,,13,Intervalos nubosos,25
a_coruna,15030,2026-09-16,2026-09-11T05:57:12,25,17,95,60,25,17,,20,NE,40,12,Poco nuboso,0
