datetime,datetime_utc,value,geo_id
2026-09-04T00:00:00.000+02:00,2026-09-03T22:00:00Z,6424.6,8741
2026-09-04T00:15:00.000+02:00,2026-09-03T22:15:00Z,6344.3,8741
2026-09-04T00:30:00.000+02:00,2026-09-03T22:30:00Z,6183.2,8741
2026-09-04T00:45:00.000+02:00,2026-09-03T22:45:00Z,6064.9,8741
2026-09-04T01:00:00.000+02:00,2026-09-03T23:00:00Z,5841.3,8741
2026-09-04T01:15:00.000+02:00,2026-09-03T23:15:00Z,5745.2,8741
2026-09-04T01:30:00.000+02:00,2026-09-03T23:30:00Z,5658.8,8741
2026-09-04T01:45:00.000+02:00,2026-09-03T23:45:00Z,5562.0,8741
2026-09-04T02:00:00.000+02:00,2026-09-04T00:00:00Z,5519.6,8741
2026-09-04T02:15:00.000+02:00,2026-09-04T00:15:00Z,5507.7,8741
2026-09-04T02:30:00.000+02:00,2026-09-04T00:30:00Z,5486.6,8741
2026-09-04T02:45:00.000+02:00,2026-09-04T00:45:00Z,5476.6,8741
2026-09-04T03:00:00.000+02:00,2026-09-04T01:00:00Z,5459.2,8741
2026-09-04T03:15:00.000+02:00,2026-09-04T01:15:00Z,5425.7,8741
2026-09-04T03:30:00.000+02:00,2026-09-04T01:30:00Z,5412.9,8741
2026-09-04T03:45:00.000+02:00,2026-09-04T01:45:00Z,5376.8,8741
2026-09-04T04:00:00.000+02:00,2026-09-04T02:00:00Z,5352.9,8741
2026-09-04T04:15:00.000+02:00,2026-09-04T02:15:00Z,5328.5,8741
2026-09-04T04:30:00.000+02:00,2026-09-04T02:30:00Z,5319.4,8741
2026-09-04T04:45:00.000+02:00,2026-09-04T02:45:00Z,5311.1,8741
2026-09-04T05:00:00.000+02:00,2026-09-04T03:00:00Z,5319.6,8741
2026-09-04T05:15:00.000+02:00,2026-09-04T03:15:00Z,5314.9,8741
2026-09-04T05:30:00.000+02:00,2026-09-04T03:30:00Z,5347.7,8741
2026-09-04T05:45:00.000+02:00,2026-09-04T03:45:00Z,5365.6,8741
2026-09-04T06:00:00.000+02:00,2026-09-04T04:00:00Z,5420.5,8741
2026-09-04T06:15:00.000+02:00,2026-09-04T04:15:00Z,5505.9,8741
2026-09-04T06:30:00.000+02:00,2026-09-04T04:30:00Z,5512.9,8741
2026-09-04T06:45:00.000+02:00,2026-09-04T04:45:00Z,5519.6,8741
2026-09-04T07:00:00.000+02:00,2026-09-04T05:00:00Z,5523.3,8741
2026-09-04T07:15:00.000+02:00,2026-09-04T05:15:00Z,5538.0,8741
