ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-09-24,2026-09-24T21:05:08,34,19,25,20,33,19,6.0,0,,,,,0
madrid,28079,2026-09-25,2026-09-24T21:05:08,34,21,40,15,34,20,6.0,0,C,,12,Poco nuboso,0
madrid,28079,2026-09-26,2026-09-24T21:05:08,33,20,55,15,33,19,6.0,5,S,,17,Nubes altas,0
madrid,28079,2026-09-27,2026-09-24T21:05:08,31,20,55,20,31,20,6.0,0,C,,17,Nubes altas,0
madrid,28079,2026-09-28,2026-09-24T21:05:08,30,20,65,30,30,20,5.0,10,SE,,13,Intervalos nubosos,35
madrid,28079,2026-09-29,2026-09-24T21:05:08,27,19,90,40,27,19,,10,S,,43,Intervalos nubosos con lluvia escasa,65
madrid,28079,2026-09-30,2026-09-24T21:05:08,26,18,95,55,26,18,,10,SO,,45,Muy nuboso con lluvia escasa,55
barcelona,08019,2026-09-24,2026-09-24T21:05:08,30,18,75,65,30,18,5.0,0,,,,,0
barcelona,08019,2026-09-25,2026-09-24T21:05:08,30,20,75,45,29,19,5.0,10,E,,12,Poco nuboso,0
barcelona,08019,2026-09-26,2026-09-24T21:05:08,29,20,80,55,29,20,5.0,10,E,,12,Poco nuboso,0
barcelona,08019,2026-09-27,2026-09-24T21:05:08,29,20,90,55,29,20,5.0,10,SE,,13,Intervalos nubosos,10
barcelona,08019,2026-09-28,2026-09-24T21:05:08,29,22,85,60,29,22,5.0,15,SE,,43,Intervalos nubosos con lluvia escasa,90
barcelona,08019,2026-09-29,2026-09-24T21:05:08,30,22,85,55,30,22,,10,SE,,23,Intervalos nubosos con lluvia,90
barcelona,08019,2026-09-30,2026-09-24T21:05:08,30,23,85,60,30,23,,10,SE,,43,Intervalos nubosos con lluvia escasa,80
valencia,46250,2026-09-24,2026-09-24T21:05:08,28,18,85,75,29,18,5.0,0,,,,,0
