ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
madrid,28079,2026-08-24,2026-08-24T20:53:10,27,21,75,40,27,19,7.0,0,,,,,0
madrid,28079,2026-08-25,2026-08-24T20:53:10,28,18,85,30,28,18,8.0,15,SO,,12,Poco nuboso,0
madrid,28079,2026-08-26,2026-08-24T20:53:10,28,19,65,30,28,19,7.0,20,SO,45,13,Intervalos nubosos,10
madrid,28079,2026-08-27,2026-08-24T20:53:10,26,16,85,30,26,16,7.0,20,SO,,43,Intervalos nubosos con lluvia escasa,80
madrid,28079,2026-08-28,2026-08-24T20:53:10,26,13,70,25,26,13,6.0,0,C,,13,Intervalos nubosos,15
madrid,28079,2026-08-29,2026-08-24T20:53:10,30,16,60,15,30,16,,0,C,,12,Poco nuboso,0
madrid,28079,2026-08-30,2026-08-24T20:53:10,33,18,45,15,33,18,,10,SO,,11,Despejado,0
barcelona,08019,2026-08-24,2026-08-24T20:53:10,31,23,90,85,31,24,7.0,0,,,,,0
barcelona,08019,2026-08-25,2026-08-24T20:53:10,33,23,85,30,34,23,7.0,10,O,,12,Poco nuboso,0
barcelona,08019,2026-08-26,2026-08-24T20:53:10,31,24,85,55,31,24,7.0,15,SE,,43,Intervalos nubosos con lluvia escasa,75
barcelona,08019,2026-08-27,2026-08-24T20:53:10,32,24,90,60,32,24,7.0,10,SE,,43,Intervalos nubosos con lluvia escasa,55
barcelona,08019,2026-08-28,2026-08-24T20:53:10,34,25,90,30,34,25,7.0,10,SO,,43,Intervalos nubosos con lluvia escasa,50
barcelona,08019,2026-08-29,2026-08-24T20:53:10,30,23,75,40,30,23,,10,SE,,13,Intervalos nubosos,35
barcelona,08019,2026-08-30,2026-08-24T20:53:10,31,22,85,55,31,22,,15,S,,11,Despejado,0
valencia,46250,2026-08-24,2026-08-24T20:53:10,31,23,55,35,32,23,7.0,0,,,,,0
valencia,46250,2026-08-25,2026-08-24T20:53:10,35,23,75,20,35,23,7.0,15,O,,11,Despejado,0
valencia,46250,2026-08-26,2026-08-24T20:53:10,32,23,85,55,31,23,7.0,15,SE,,43,Intervalos nubosos con lluvia escasa,55
valencia,46250,2026-08-27,2026-08-24T20:53:10,34,21,80,30,34,21,7.0,10,SE,,13,Intervalos nubosos,20
valencia,46250,2026-08-28,2026-08-24T20:53:10,32,22,75,30,32,22,7.0,10,SO,,43,Intervalos nubosos con lluvia escasa,50
valencia,46250,2026-08-29,2026-08-24T20:53:10,30,19,80,55,30,19,,15,E,,13,Intervalos nubosos,10
valencia,46250,2026-08-30,2026-08-24T20:53:10,30,19,90,50,30,19,,10,E,,11,Despejado,0
sevilla,41091,2026-08-24,2026-08-24T20:53:10,29,18,95,55,29,19,7.0,0,,,,,0
sevilla,41091,2026-08-25,2026-08-24T20:53:10,31,18,100,35,31,17,7.0,0,C,,12,Poco nuboso,0
sevilla,41091,2026-08-26,2026-08-24T20:53:10,29,18,90,45,29,18,7.0,25,SO,40,11,Despejado,0
sevilla,41091,2026-08-27,2026-08-24T20:53:10,28,18,95,35,28,18,7.0,15,SO,,43,Intervalos nubosos con lluvia escasa,55
sevilla,41091,2026-08-28,2026-08-24T20:53:10,31,16,75,25,31,16,6.0,5,N,,11,Despejado,0
sevilla,41091,2026-08-29,2026-08-24T20:53:10,35,17,55,15,35,17,,5,NE,,11,Despejado,0
sevilla,41091,2026-08-30,2026-08-24T20:53:10,35,18,80,20,35,18,,0,C,,11,Despejado,0
bilbao,48020,2026-08-24,2026-08-24T20:53:10,33,18,75,70,33,18,6.0,0,,,,,0
bilbao,48020,2026-08-25,2026-08-24T20:53:10,28,19,90,60,28,19,7.0,10,NO,,25,Muy nuboso con lluvia,100
