captura_madrid,indicador,nombre,estado,values_updated_at,fecha_min,fecha_max,dias_cubiertos,n_periodos,suma_valores,hash_valores
2026-08-14T02:50:49+02:00,12,Generación programada PBF Eólica terrestre,ok,2026-08-13T14:31:16.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,222701.2,46a820973c38d085
2026-08-14T02:50:49+02:00,14,Generación programada PBF Solar fotovoltaica,ok,2026-08-13T14:31:16.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,582873.7,6ee9e5ea5eb64026
2026-08-14T02:50:49+02:00,15,Generación programada PBF Solar térmica,ok,2026-08-13T14:31:16.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,49465.9,9436fc7e738b081f
2026-08-14T02:50:49+02:00,47,Generación programada PVP Eólica terrestre,ok,2026-08-13T16:33:21.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,183694.7,2415b2b205552c12
2026-08-14T02:50:49+02:00,49,Generación programada PVP Solar fotovoltaica,ok,2026-08-13T16:33:21.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,522160.4,9d1cc63bbf714f09
2026-08-14T02:50:49+02:00,50,Generación programada PVP Solar térmica,ok,2026-08-13T16:33:21.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,42233.5,5fe2f084c6bb1d2c
2026-08-14T02:50:49+02:00,82,Generación programada P48 Eólica terrestre,ok,2026-08-14T02:37:34.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,174778.3,b2329b2a64f46f2f
2026-08-14T02:50:49+02:00,84,Generación programada P48 Solar fotovoltaica,ok,2026-08-14T02:37:34.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,523876.0,e546f7c9b6ab4a0b
2026-08-14T02:50:49+02:00,85,Generación programada P48 Solar térmica,ok,2026-08-14T02:37:34.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,42263.8,4535d8d0332cdcf6
2026-08-14T02:50:49+02:00,117,Generación programada PHF1 Eólica terrestre,ok,2026-08-13T17:59:01.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,182586.8,3a7120f3ba9e553f
2026-08-14T02:50:49+02:00,119,Generación programada PHF1 Solar fotovoltaica,ok,2026-08-13T17:59:01.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,525627.1,28391143ae9063ec
2026-08-14T02:50:49+02:00,120,Generación programada PHF1 Solar térmica,ok,2026-08-13T17:59:01.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,42736.9,f4a0dcee7ce31080
2026-08-14T02:50:49+02:00,187,Generación programada PHF3 Eólica terrestre,ok,2026-08-13T14:35:39.000+02:00,2026-08-13T12:00:00.000+02:00,2026-08-13T23:45:00.000+02:00,1,48,45098.8,bce99d8be7bbd542
2026-08-14T02:50:49+02:00,189,Generación programada PHF3 Solar fotovoltaica,ok,2026-08-13T14:35:39.000+02:00,2026-08-13T12:00:00.000+02:00,2026-08-13T23:45:00.000+02:00,1,48,196417.4,aefe336c21e44efb
2026-08-14T02:50:49+02:00,190,Generación programada PHF3 Solar térmica,ok,2026-08-13T14:35:39.000+02:00,2026-08-13T12:00:00.000+02:00,2026-08-13T23:45:00.000+02:00,1,48,15325.2,b0b8330e560a2dbb
2026-08-14T02:50:49+02:00,257,Generación programada PHF5 Eólica terrestre,vacio,,,,0,0,,
2026-08-14T02:50:49+02:00,259,Generación programada PHF5 Solar fotovoltaica,vacio,,,,0,0,,
2026-08-14T02:50:49+02:00,260,Generación programada PHF5 Solar térmica,vacio,,,,0,0,,
2026-08-14T02:50:49+02:00,292,Generación programada PHF6 Eólica terrestre,vacio,,,,0,0,,
2026-08-14T02:50:49+02:00,294,Generación programada PHF6 Solar fotovoltaica,vacio,,,,0,0,,
2026-08-14T02:50:49+02:00,295,Generación programada PHF6 Solar térmica,vacio,,,,0,0,,
2026-08-14T02:50:49+02:00,327,Generación programada PHF7 Eólica terrestre,vacio,,,,0,0,,
2026-08-14T02:50:49+02:00,329,Generación programada PHF7 Solar fotovoltaica,vacio,,,,0,0,,
2026-08-14T02:50:49+02:00,330,Generación programada PHF7 Solar térmica,vacio,,,,0,0,,
2026-08-14T02:50:49+02:00,434,Programa bilateral PBF Solar fotovoltaica,ok,2026-08-13T14:31:15.000+02:00,2026-08-13T05:30:00.000+02:00,2026-08-14T21:45:00.000+02:00,2,132,126181.1,c5aba8f983ffa14b
2026-08-14T02:50:49+02:00,1411,Generación programada PHFC Eólica terrestre,ok,2026-08-14T02:37:34.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T03:45:00.000+02:00,2,112,100305.2,3f6a5085dd720a4c
2026-08-14T02:50:49+02:00,1413,Generación programada PHFC Solar fotovoltaica,ok,2026-08-14T02:37:34.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T03:45:00.000+02:00,2,112,274292.7,93b67a65c7191f48
2026-08-14T02:50:49+02:00,1414,Generación programada PHFC Solar térmica,ok,2026-08-14T02:37:34.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T03:45:00.000+02:00,2,112,22948.8,40e0f543531a2259
2026-08-14T05:50:48+02:00,12,Generación programada PBF Eólica terrestre,ok,2026-08-13T14:31:16.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,222701.2,46a820973c38d085
2026-08-14T05:50:48+02:00,14,Generación programada PBF Solar fotovoltaica,ok,2026-08-13T14:31:16.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,582873.7,6ee9e5ea5eb64026
2026-08-14T05:50:48+02:00,15,Generación programada PBF Solar térmica,ok,2026-08-13T14:31:16.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,49465.9,9436fc7e738b081f
2026-08-14T05:50:48+02:00,47,Generación programada PVP Eólica terrestre,ok,2026-08-13T16:33:21.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,183694.7,2415b2b205552c12
2026-08-14T05:50:48+02:00,49,Generación programada PVP Solar fotovoltaica,ok,2026-08-13T16:33:21.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,522160.4,9d1cc63bbf714f09
2026-08-14T05:50:48+02:00,50,Generación programada PVP Solar térmica,ok,2026-08-13T16:33:21.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,42233.5,5fe2f084c6bb1d2c
2026-08-14T05:50:48+02:00,82,Generación programada P48 Eólica terrestre,ok,2026-08-14T05:36:59.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,174799.7,feebf9883c5f7f55
2026-08-14T05:50:48+02:00,84,Generación programada P48 Solar fotovoltaica,ok,2026-08-14T05:36:59.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,523906.0,b1c67b24ff8b268d
2026-08-14T05:50:48+02:00,85,Generación programada P48 Solar térmica,ok,2026-08-14T05:36:59.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,42213.8,c21a805b04db170b
2026-08-14T05:50:48+02:00,117,Generación programada PHF1 Eólica terrestre,ok,2026-08-13T17:59:01.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,182586.8,3a7120f3ba9e553f
2026-08-14T05:50:48+02:00,119,Generación programada PHF1 Solar fotovoltaica,ok,2026-08-13T17:59:01.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,525627.1,28391143ae9063ec
2026-08-14T05:50:48+02:00,120,Generación programada PHF1 Solar térmica,ok,2026-08-13T17:59:01.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,42736.9,f4a0dcee7ce31080
2026-08-14T05:50:48+02:00,187,Generación programada PHF3 Eólica terrestre,ok,2026-08-13T14:35:39.000+02:00,2026-08-13T12:00:00.000+02:00,2026-08-13T23:45:00.000+02:00,1,48,45098.8,bce99d8be7bbd542
2026-08-14T05:50:48+02:00,189,Generación programada PHF3 Solar fotovoltaica,ok,2026-08-13T14:35:39.000+02:00,2026-08-13T12:00:00.000+02:00,2026-08-13T23:45:00.000+02:00,1,48,196417.4,aefe336c21e44efb
2026-08-14T05:50:48+02:00,190,Generación programada PHF3 Solar térmica,ok,2026-08-13T14:35:39.000+02:00,2026-08-13T12:00:00.000+02:00,2026-08-13T23:45:00.000+02:00,1,48,15325.2,b0b8330e560a2dbb
2026-08-14T05:50:48+02:00,257,Generación programada PHF5 Eólica terrestre,vacio,,,,0,0,,
2026-08-14T05:50:48+02:00,259,Generación programada PHF5 Solar fotovoltaica,vacio,,,,0,0,,
2026-08-14T05:50:48+02:00,260,Generación programada PHF5 Solar térmica,vacio,,,,0,0,,
2026-08-14T05:50:48+02:00,292,Generación programada PHF6 Eólica terrestre,vacio,,,,0,0,,
2026-08-14T05:50:48+02:00,294,Generación programada PHF6 Solar fotovoltaica,vacio,,,,0,0,,
2026-08-14T05:50:48+02:00,295,Generación programada PHF6 Solar térmica,vacio,,,,0,0,,
2026-08-14T05:50:48+02:00,327,Generación programada PHF7 Eólica terrestre,vacio,,,,0,0,,
2026-08-14T05:50:48+02:00,329,Generación programada PHF7 Solar fotovoltaica,vacio,,,,0,0,,
2026-08-14T05:50:48+02:00,330,Generación programada PHF7 Solar térmica,vacio,,,,0,0,,
2026-08-14T05:50:48+02:00,434,Programa bilateral PBF Solar fotovoltaica,ok,2026-08-13T14:31:15.000+02:00,2026-08-13T05:30:00.000+02:00,2026-08-14T21:45:00.000+02:00,2,132,126181.1,c5aba8f983ffa14b
2026-08-14T05:50:48+02:00,1411,Generación programada PHFC Eólica terrestre,ok,2026-08-14T05:37:00.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T06:45:00.000+02:00,2,124,109774.0,793e2111ceb92f62
2026-08-14T05:50:48+02:00,1413,Generación programada PHFC Solar fotovoltaica,ok,2026-08-14T05:37:00.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T06:45:00.000+02:00,2,124,274294.0,f3a9f185bb27b987
2026-08-14T05:50:48+02:00,1414,Generación programada PHFC Solar térmica,ok,2026-08-14T05:37:00.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T06:45:00.000+02:00,2,124,23326.9,b85bd614fcf12059
2026-08-14T07:21:30+02:00,12,Generación programada PBF Eólica terrestre,ok,2026-08-13T14:31:16.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,222701.2,46a820973c38d085
2026-08-14T07:21:30+02:00,14,Generación programada PBF Solar fotovoltaica,ok,2026-08-13T14:31:16.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,582873.7,6ee9e5ea5eb64026
2026-08-14T07:21:30+02:00,15,Generación programada PBF Solar térmica,ok,2026-08-13T14:31:16.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,49465.9,9436fc7e738b081f
2026-08-14T07:21:30+02:00,47,Generación programada PVP Eólica terrestre,ok,2026-08-13T16:33:21.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,183694.7,2415b2b205552c12
2026-08-14T07:21:30+02:00,49,Generación programada PVP Solar fotovoltaica,ok,2026-08-13T16:33:21.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,522160.4,9d1cc63bbf714f09
2026-08-14T07:21:30+02:00,50,Generación programada PVP Solar térmica,ok,2026-08-13T16:33:21.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,42233.5,5fe2f084c6bb1d2c
2026-08-14T07:21:30+02:00,82,Generación programada P48 Eólica terrestre,ok,2026-08-14T07:18:06.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,174819.2,9ac6f1596918ddc4
2026-08-14T07:21:30+02:00,84,Generación programada P48 Solar fotovoltaica,ok,2026-08-14T07:18:06.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,523924.3,85706a64e6dadccd
2026-08-14T07:21:30+02:00,85,Generación programada P48 Solar térmica,ok,2026-08-14T07:18:06.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,42222.8,5fd8dfd487b05d97
2026-08-14T07:21:30+02:00,117,Generación programada PHF1 Eólica terrestre,ok,2026-08-13T17:59:01.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,182586.8,3a7120f3ba9e553f
2026-08-14T07:21:30+02:00,119,Generación programada PHF1 Solar fotovoltaica,ok,2026-08-13T17:59:01.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,525627.1,28391143ae9063ec
2026-08-14T07:21:30+02:00,120,Generación programada PHF1 Solar térmica,ok,2026-08-13T17:59:01.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,42736.9,f4a0dcee7ce31080
2026-08-14T07:21:30+02:00,187,Generación programada PHF3 Eólica terrestre,ok,2026-08-13T14:35:39.000+02:00,2026-08-13T12:00:00.000+02:00,2026-08-13T23:45:00.000+02:00,1,48,45098.8,bce99d8be7bbd542
2026-08-14T07:21:30+02:00,189,Generación programada PHF3 Solar fotovoltaica,ok,2026-08-13T14:35:39.000+02:00,2026-08-13T12:00:00.000+02:00,2026-08-13T23:45:00.000+02:00,1,48,196417.4,aefe336c21e44efb
2026-08-14T07:21:30+02:00,190,Generación programada PHF3 Solar térmica,ok,2026-08-13T14:35:39.000+02:00,2026-08-13T12:00:00.000+02:00,2026-08-13T23:45:00.000+02:00,1,48,15325.2,b0b8330e560a2dbb
2026-08-14T07:21:30+02:00,257,Generación programada PHF5 Eólica terrestre,vacio,,,,0,0,,
2026-08-14T07:21:30+02:00,259,Generación programada PHF5 Solar fotovoltaica,vacio,,,,0,0,,
2026-08-14T07:21:30+02:00,260,Generación programada PHF5 Solar térmica,vacio,,,,0,0,,
2026-08-14T07:21:30+02:00,292,Generación programada PHF6 Eólica terrestre,vacio,,,,0,0,,
2026-08-14T07:21:30+02:00,294,Generación programada PHF6 Solar fotovoltaica,vacio,,,,0,0,,
2026-08-14T07:21:30+02:00,295,Generación programada PHF6 Solar térmica,vacio,,,,0,0,,
2026-08-14T07:21:30+02:00,327,Generación programada PHF7 Eólica terrestre,vacio,,,,0,0,,
2026-08-14T07:21:30+02:00,329,Generación programada PHF7 Solar fotovoltaica,vacio,,,,0,0,,
2026-08-14T07:21:30+02:00,330,Generación programada PHF7 Solar térmica,vacio,,,,0,0,,
2026-08-14T07:21:30+02:00,434,Programa bilateral PBF Solar fotovoltaica,ok,2026-08-13T14:31:15.000+02:00,2026-08-13T05:30:00.000+02:00,2026-08-14T21:45:00.000+02:00,2,132,126181.1,c5aba8f983ffa14b
2026-08-14T07:21:30+02:00,1411,Generación programada PHFC Eólica terrestre,ok,2026-08-14T07:18:07.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T08:45:00.000+02:00,2,132,114700.0,f1c7ecce53ddacc1
2026-08-14T07:21:30+02:00,1413,Generación programada PHFC Solar fotovoltaica,ok,2026-08-14T07:18:07.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T08:45:00.000+02:00,2,132,280923.6,009db743e63a069d
2026-08-14T07:21:30+02:00,1414,Generación programada PHFC Solar térmica,ok,2026-08-14T07:18:07.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T08:45:00.000+02:00,2,132,23418.7,38050f5edc500f3e
2026-08-14T08:50:46+02:00,12,Generación programada PBF Eólica terrestre,ok,2026-08-13T14:31:16.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,222701.2,46a820973c38d085
2026-08-14T08:50:46+02:00,14,Generación programada PBF Solar fotovoltaica,ok,2026-08-13T14:31:16.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,582873.7,6ee9e5ea5eb64026
2026-08-14T08:50:46+02:00,15,Generación programada PBF Solar térmica,ok,2026-08-13T14:31:16.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,49465.9,9436fc7e738b081f
2026-08-14T08:50:46+02:00,47,Generación programada PVP Eólica terrestre,ok,2026-08-13T16:33:21.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,183694.7,2415b2b205552c12
2026-08-14T08:50:46+02:00,49,Generación programada PVP Solar fotovoltaica,ok,2026-08-13T16:33:21.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,522160.4,9d1cc63bbf714f09
2026-08-14T08:50:46+02:00,50,Generación programada PVP Solar térmica,ok,2026-08-13T16:33:21.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,42233.5,5fe2f084c6bb1d2c
2026-08-14T08:50:46+02:00,82,Generación programada P48 Eólica terrestre,ok,2026-08-14T08:42:02.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,174616.7,a80384902a7d397b
2026-08-14T08:50:46+02:00,84,Generación programada P48 Solar fotovoltaica,ok,2026-08-14T08:42:02.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,523967.6,589dd24004f7db99
2026-08-14T08:50:46+02:00,85,Generación programada P48 Solar térmica,ok,2026-08-14T08:42:02.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,42225.2,a49ad5c8ea6a4f91
2026-08-14T08:50:46+02:00,117,Generación programada PHF1 Eólica terrestre,ok,2026-08-13T17:59:01.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,182586.8,3a7120f3ba9e553f
2026-08-14T08:50:46+02:00,119,Generación programada PHF1 Solar fotovoltaica,ok,2026-08-13T17:59:01.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,525627.1,28391143ae9063ec
2026-08-14T08:50:46+02:00,120,Generación programada PHF1 Solar térmica,ok,2026-08-13T17:59:01.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T23:45:00.000+02:00,2,192,42736.9,f4a0dcee7ce31080
2026-08-14T08:50:46+02:00,187,Generación programada PHF3 Eólica terrestre,ok,2026-08-13T14:35:39.000+02:00,2026-08-13T12:00:00.000+02:00,2026-08-13T23:45:00.000+02:00,1,48,45098.8,bce99d8be7bbd542
2026-08-14T08:50:46+02:00,189,Generación programada PHF3 Solar fotovoltaica,ok,2026-08-13T14:35:39.000+02:00,2026-08-13T12:00:00.000+02:00,2026-08-13T23:45:00.000+02:00,1,48,196417.4,aefe336c21e44efb
2026-08-14T08:50:46+02:00,190,Generación programada PHF3 Solar térmica,ok,2026-08-13T14:35:39.000+02:00,2026-08-13T12:00:00.000+02:00,2026-08-13T23:45:00.000+02:00,1,48,15325.2,b0b8330e560a2dbb
2026-08-14T08:50:46+02:00,257,Generación programada PHF5 Eólica terrestre,vacio,,,,0,0,,
2026-08-14T08:50:46+02:00,259,Generación programada PHF5 Solar fotovoltaica,vacio,,,,0,0,,
2026-08-14T08:50:46+02:00,260,Generación programada PHF5 Solar térmica,vacio,,,,0,0,,
2026-08-14T08:50:46+02:00,292,Generación programada PHF6 Eólica terrestre,vacio,,,,0,0,,
2026-08-14T08:50:46+02:00,294,Generación programada PHF6 Solar fotovoltaica,vacio,,,,0,0,,
2026-08-14T08:50:46+02:00,295,Generación programada PHF6 Solar térmica,vacio,,,,0,0,,
2026-08-14T08:50:46+02:00,327,Generación programada PHF7 Eólica terrestre,vacio,,,,0,0,,
2026-08-14T08:50:46+02:00,329,Generación programada PHF7 Solar fotovoltaica,vacio,,,,0,0,,
2026-08-14T08:50:46+02:00,330,Generación programada PHF7 Solar térmica,vacio,,,,0,0,,
2026-08-14T08:50:46+02:00,434,Programa bilateral PBF Solar fotovoltaica,ok,2026-08-13T14:31:15.000+02:00,2026-08-13T05:30:00.000+02:00,2026-08-14T21:45:00.000+02:00,2,132,126181.1,c5aba8f983ffa14b
2026-08-14T08:50:46+02:00,1411,Generación programada PHFC Eólica terrestre,ok,2026-08-14T08:42:03.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T09:45:00.000+02:00,2,136,116438.1,8ff4c43a64e71f85
2026-08-14T08:50:46+02:00,1413,Generación programada PHFC Solar fotovoltaica,ok,2026-08-14T08:42:03.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T09:45:00.000+02:00,2,136,298021.9,2c59dd871e684e26
2026-08-14T08:50:46+02:00,1414,Generación programada PHFC Solar térmica,ok,2026-08-14T08:42:03.000+02:00,2026-08-13T00:00:00.000+02:00,2026-08-14T09:45:00.000+02:00,2,136,23891.8,7c85c37fdb03f5cd
